,0,1,2,3,4,5,6,7
10,Land Bandaragama Galanigama for Sale,19 Jul  2:36 pm,"Bandaragama, Kalutara","190,000",# ගැලනිගම අධිවේගී මාර්ග පිවිසුමට විනාඩි 3යි.# මනරම් පරිසරයක නිස්කලංක ඉඩමක ඔබත් හිමිකරුවකු වන්න.# ඉතා අඩු මිලට.,"Galnigama , Bandaragama",Residential,15.0 perches
11,Land in Raigama,18 Jul  2:56 pm,"Bandaragama, Kalutara","68,000",land near galanigama highway entranceflat landclear deedaproved plan,raigama,"Agricultural, Residential",40.0 perches
12,Land for Sale in Bandaragama,17 Jul  9:32 pm,"Bandaragama, Kalutara","295,000","බණ්ඩාරගම - පිලියන්දල ප්‍රධාන මාර්ගයට 100 m ක නුදුරින් නල ජලය, විදුලිය , නිරවුල් ඔප්පු සහිත පදිංචියට ඉතාමත් සුදුසු මනරම් වටපිටාවක් සහිත පර්චස් 18.8 ඉඩම මුදල් හදිසියකට ඉක්මනින් විකිණීමට.","මැදගම ,බණ්ඩාරගම","Commercial, Residential",18.8 perches
13,Land for Sale - Bandaragama,17 Jul  3:10 pm,"Bandaragama, Kalutara","140,000","Prime land eken milata gath idamaki,Perch 1k - Rs.140,000/=","Weediyagoda Road,Welmilla,Bandaragama",Residential,8.74 perches
14,Superb Land in Bandaragama Area,15 Jul  8:41 pm,"Bandaragama, Kalutara","2,500,000",නිවසකට සුදුසු මනරම් ඉඩමක්.බන්ඩාරගමට නුදුරුන්අධිවේඩී මාර්ගයට මිනිත්තුවකින් ලගාවිය හැක. පිරිසිදු ඔප්පු.මිල ගනන කතා කරගත හැක,"vikasitha uyana,haddagoda,bandaragama","Commercial, Residential",10.0 perches
15,Land for sale in Walmilla,15 Jul  4:31 pm,"Bandaragama, Kalutara","150,000","බණ්ඩාරගම පිලියන්දල පාරේ වැල්මිල්ල හන්දියට 700m ජලය, විදුලිය සහිතයි පර්චස් 10යේ කොටස් දෙමි.","Piliyandala Road, Walmilla",Residential,20.0 perches
16,Land for sale in Bandaragama,15 Jul  4:15 pm,"Bandaragama, Kalutara","100,000","බණ්ඩාරගම ගෝනපල කුඹුක හන්දියට 2km ගැලනිගම අධිවේගී පිවිසුමට 2km ජලය, විදුලිය සහිතයි.පර්චස් 10 කොටස් කර දෙමි.","Gonapala, Bandaragama",Residential,80.0 perches
17,Land in Raigama,15 Jul  3:12 pm,"Bandaragama, Kalutara","68,000",land in raigama - bellanthudawa.flat landclear deedaproved plan,raigama,"Agricultural, Residential",40.0 perches
18,Land for Sale Bandaragama,15 Jul  1:57 pm,"Bandaragama, Kalutara","1,400,000",Land for sale bandaragama panadura road facing 96perches commercial and resident aria to 50m bandaragama town center  to highway entrance 300m  bandaragama is fast growing town colombo mathara highway only 5minitus drive from this property bandaragama is center located with easy access to oll major town western province (clear deed ),Bandaragama  panadura road,"Commercial, Residential",96.0 perches
19,Land for Sale Bandaragama,15 Jul  3:51 pm,"Bandaragama, Kalutara","145,000",බණ්ඩාරගම නගරයට නුදුරුව සියලු පහසුකම් සහිත පර්චස් 11.00 නේවාසික බිම් කොටස් විකිණිමට. සුන්දර වට පිටාවක. • අනුමත කරන ලද පිඹුරුපත් හා පිරිසිදු ඔප්පු සමගින්• නල ජලය / තෙකලා විදුලිය / පුළුල් මාර්ග සමගින්• බණ්ඩාරගම කළුතර ප්රධාන මාර්ගෙන්• ගැලනිගම අධිවේගි පිවිසුමට විනාඩි 15,"Bandaragama, Galthude",Residential,11.0 perches
20,20 Perch Land for Sale in Bandaragama City Area,13 Jul  8:42 pm,"Bandaragama, Kalutara","350,000","20 perch valuable land blocks situated at honorable calm residential area near bandaragama town at kamburugoda roadJust 300 meters to colombo main roadOnly 150 meters to kamburugoda kanishta vidyalayaWide road entranceOnly 1 km to bandaragama town5 minutes drive to highway entranceIts very nice residential area also close to bolgoda river (600 meters)350,000/= p.p negotiableThe land can easily devide into two 10 perch lotsClear deeds and approved plans","Kamburugoda, bandaragama","Commercial, Residential, Other",20.0 perches
21,Land for Sale in Bandaragama,13 Jul  3:56 pm,"Bandaragama, Kalutara","340,000",700m to gelanigama highway enterance..Very close to bandaragama town..,Residential,10.0 perches,
22,Land facing Uyanwatta Lake in Bandaragama,13 Jul  3:16 pm,"Bandaragama, Kalutara","280,000","Land for sale in Lake City, Uyanwatte, Bandaragama,  2km to Southern High-Way, Galanigama Exchange, next to (facing to)  Uyanwatte Lake Reservation, scenic views,   3 Phace Electricity, Water, Blocked and Sold by Ceylinco, ideal for holiday home, owner migrated.",Residential,30.0 perches,
23,Land for sale in Bandaragama,12 Jul 12:18 pm,"Bandaragama, Kalutara","160,000","බණ්ඩාරගම හොරණ පාරේ ගැලනිගම හන්දියෙන් කුඹුක පාරේ 2km නාමලුව ආරන්‍යය සේනාසන පාරේ 150m දුරින්. පිරිසිඳු ඔප්පු. නල ජලය ,දුරකථන ,විදුලිය ,සහිත හතරැස් ඉඩම.",Residential,15.0 perches,
24,Land for Sale - Bandaragama,11 Jul  5:55 pm,"Bandaragama, Kalutara","180,000",ගැලනිගම අධිවේගී පිවිසුමට විනාඩි 5ක දුරින් දෙපසකින් පාර පර්චස් 15ක ඉඩම,රේරුකාන,Residential,15.0 perches
25,Land for Sale - Bandaragama Plot 05,11 Jul  1:16 pm,"Bandaragama, Kalutara","280,000","සොබා සුන්දරත්වයෙන් පිරුණු සියළුමනාගරික පහසුකම් වටකරගත් කැස්බෑව ,හොරණ ,පානදුර , කළුතර නගරවලට මැදිව දක්ෂිණ අධ්වේගී ගැලනිගම පිවිසුමට සමීපව බණ්ඩාරගම - කළුතර ප්‍රධාන මාර්ගයට 50 mබණ්ඩාරගම නගරයට 1 kmඅධි‍වේගී පිවිසුමට 2.5 km",Bandaragama - Wewita,Residential,10.0 perches
26,Land for Sale - Raigama,11 Jul 10:42 am,"Bandaragama, Kalutara","60,000","Boundary is a beautiful paddy view, Ideal place for aquarium project, But suitable place to build a house, small factory or watery project, Approved plan & clear deeds, Please inform to inspect the land. No brokers please. ",raigama,Residential,341.0 perches
27,Land For Sale In Wadduwa,20 Jul 11:25 am,"Bandaragama, Kalutara","160,000",Own a first-class property and live a prestigious life in a safe and secure environment. Located at  Wadduwa Morantuduwa.,land for sale in wadduwa,Residential,10.0 perches
28,Land for Sale - Bandaragama,12 Jul  3:37 pm,"Bandaragama, Kalutara","390,000","පිහිනුම් තාටාක,ඇවිදින මංතීරු සහ ආරක්ෂිත වට තාප්ප සහිත මනරම් බොල්ගොඩ ගංතීරුව පෙනෙන මානයේ පදිංචියට හෝ නිවාඩු නිකේතනයකට ඉතාමත් සුදුසු පර්10ක බිම්කොටස වැඩිම ඉල්ලුමට.",කිදෙල්පිටිය,"Commercial, Residential, Other",10.0 perches
29,Main Road Facing Business Land in - Bandaragama,14 Jul  3:26 pm,"Bandaragama, Kalutara","40,000,000",bandaragama kaluthara main road 3km from bandaragama. land in a road bend. wide area open to roadside. Has a quality house but aroung 60 perch land is bare land.has 2 shops already rented out.walls on 3 sides of the land.,Bandaragama Kaluthara Main Road,"Commercial, Residential",80.0 perches
30,"Land for Sale in Morenthuduwa ,Bandaragama", 9 Jul 11:28 am,"Bandaragama, Kalutara","3,780,000",මොරෙන්තුදුව ධම්මානන්ද විද්‍යාලයේ සිට 200Mවේලකට මායිම්වූ කොස් පොල් වගාව සහිත ගාලුපාර වාඩියමංකඩ හන්දියට 3KM මොරෙන්තුඩුව හන්දියට 600KM වද්දූව දුම්රිය පොලට 5.5KM යිනල ජලය විදුලය පහසුකම් ඇත.බැංකු ණය පහසුකම ලබාගත හැක.,"Land for Sale in Morenthuduwa,Bandaragama",Residential,31.5 perches
31,Land for Sale - Bandaragam, 8 Jul  9:18 am,"Bandaragama, Kalutara","575,000","බන්ඩාරගම නගරයෙන්ම සියලු පහසුකම් සහිතව විදුලිය, නල ජලය,තාර යෙදු පුලුල් මාර්ග,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.",Bandaragam Town,"Commercial, Residential",10.0 perches
32,10 Perch Land Near Bandaragama Town,13 Jul  8:09 pm,"Bandaragama, Kalutara","350,000","10 perch valuable land blocks situated at honorable calm residential area near bandaragama town at kamburugoda roadJust 300 meters to colombo main roadOnly 150 meters to kamburugoda kanishta vidyalayaWide road entranceOnly 1 km to bandaragama town5 minutes drive to highway entranceIts very nice residential area also close to bolgoda river (600 meters)350,000/= p.pClear deeds and approved plans","Kamburugoda, bandaragama","Commercial, Residential, Other",10.0 perches
33,Land for sale at Kesbewa - Bandaragama road, 7 Jul 12:54 pm,"Bandaragama, Kalutara","260,000","A land in Welmilla. 300 m to Bandaragama-Colombo road. 5 minutes to Gelanigama highway entrance. 10 minutes to Galle Road. 7 km to Kesbewa, Piliyandala. Clear deeds. Water and 3 phase electricity available.",Welmilla Junction,"Commercial, Residential, Other",15.0 perches
34,96P Land For Sale In Bandaragama, 8 Jul  1:02 pm,"Bandaragama, Kalutara","1,600,000","Land & House for SaleLand and House for sale in Bandaragama town centre. 96 perches of level land facing Bandaragama- Panadura Road. Clear deeds. Suitable for both residential and commercial purposes.Bandaragama is a fast-growing town. Colombo / Matara High Way is only 5 minutes’ drive from this property. Bandaragama is centrally located with easy access to all major towns in the Western Province.Two major Food Retailers (Food City & Keels) have opened their Stores just opposite to this property.Ideal for a shopping complex, Car Showroom, Housing Complex or for a Warehouse.Very hard to find such a big block of level land so close to the Town and facing Bandaragama/Panadura road. Price is 1.6M PPCall Krishantha BandaraVisit More properties www.remax.lk/krishantha",Bandaragama,Commercial,96.0 perches
35,බන්ඩාරගම නගරයෙන්ම, 6 Jul  6:51 pm,"Bandaragama, Kalutara","575,000",බන්ඩාරගම නගරයෙන්ම අගනා බිම් කොටස් කිහිපයක් නගරයට මීටර් 100 ක් දුරින්  සුන්දර වෙල්යායකට මුහුනලා නල ජලය තෙකලා විදුලිය තාර යෙදු පුලුල් මන්මාවත් පහසු ගෙවීම් හා විශේශ වට්ටම් සහිතයි,බන්ඩාරගම නගරයෙන්ම,"Commercial, Residential",10.0 perches
36,Land for sale in Bandaragama, 5 Jul  3:41 pm,"Bandaragama, Kalutara","65,000","බණ්ඩාරගම අගුරුවාතොට ප්‍රධාන මාර්ගයට ආසන්නයෙන් ජලය , විදුලිය , පුලුල් මාර්ග අතුලු සියලු පහසුකම්වලින් සමන්විත අගනා පර්චස් 30 බිම් කොටසක්.","Ballanthudawa(බැල්ලන්තුඩාව), Bandaragama",Residential,30.0 perches
37,Land for sale in Bandaragama, 4 Jul  3:47 pm,"Bandaragama, Kalutara","165,000","Own your dream land from Home Lands Holdings, the best real estate company in Sri Lanka3 blocks availableElectricity will be provided.Free of charge transports can be arranged to visit the site.bank loans can be arranged by us.For surther details, please feel free to contact Dilan Jayakody",Between Bandaragama & Kesbewa,"Residential, Other",11.0 perches
38,Land in Bandaragama l Raigama, 3 Jul 10:05 am,"Bandaragama, Kalutara","65,000",land in raigama - bellanthudawa. clear deed & aproved plan.flat land.,Bandaragama,Residential,42.8 perches
39,Land for sale - Bandaragama, 1 Jul  1:59 pm,"Bandaragama, Kalutara","575,000","බන්ඩාරගම නගරයෙන්ම සියලු පහසුකම් සහිතව විදුලිය, නල ජලය,තාර යෙදු පුලුල් මාර්ග,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.",Bandaragam Town,"Commercial, Residential",10.0 perches
40,ඉඩමක් විකිණීමට - බණ්ඩාරගම උයන්වත්ත වැව අසල, 5 Jul 12:53 pm,"Bandaragama, Kalutara","195,000",Land for sale Bandaragama Horana==========================👉🏿 බණ්ඩාරගම රයිගම උයන්වත්ත වැවට මුහුණලා පර්චස් 10 ක අගනා බිම් කැබැල්ල විකිණීමට ඇත.👉🏿 විදුලිය නල ජලය සහ සියලු පහසුකම් සහිතයි.👉🏿 ප්‍රාදේශීය සභා අනුමැතිය සහ පිරිසිදු ඹප්පු👉🏿 හොරණ බණ්ඩාරගම ආදී සියලු නාගරික පහසුම් වලින් පරිපූර්ණ වූ නගරයන්ට සමීප නිදුහස් නිස්කලංක පරිසරයකි.👉🏿 මිල ගණන් සාකච්චා කර ගැනීමට සහ වැඩි විස්තර සඳහා අමතන්න.,"Uyanwatta Rd, Raigama Bandaragama","Commercial, Residential, Other",10.0 perches
41,Valuable Land for Sale in Gonapola,23 Jul  9:00 am,"Bandaragama, Kalutara","2,350,000",ගෝනපල අගනා බිම්කොටස් විකිනීමටසීමිත බිම්කොටස් ප්‍රමාණයක්නවතම ඉඩම ... කුඹුකපර්චස් 10 සිට ඉහලටපර්චසය 240000 සිට ඉහලට,Gonapola rd,Residential,10.0 perches
42,Land in Bandaragam,24 Jun 11:15 am,"Bandaragama, Kalutara","575,000","බන්ඩාරගම නගරයෙන්ම සියලු පහසුකම් සහිතව විදුලිය, නල ජලය,තාර යෙදු පුලුල් මාර්ග,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.",Bandaragam Town,"Commercial, Other",10.0 perches
43,Land for Sale - Bandaragama,22 Jun  4:16 pm,"Bandaragama, Kalutara","2,400,000",Land is very near to Gelanigama highway entrance.Already have the electricity supply.5minutes from Horana road. Calm environment.,Residential,10.0 perches,
44,Land for Sale in Kubuka,23 Jul  9:00 am,"Bandaragama, Kalutara","2,400,000",ගෝනපල අගන බිම්කොටස් විකිනීමටසීමිත බිම්කොටස් ප්‍රමාණයක්  නවතම ඉඩම ... කුඹුකපර්චස් 10 සිට ඉහලටපර්චසය 240000 සිට ඉහලට120 බස් පාරට මීටර් 800තෙකලා විදුලියනල ජලයපුළුල් මාර්ග ඉඩමටමඅමතන්න,"Horana rd, Kubuka",Residential,10.0 perches
45,Land for sale in Batagoda,23 Jul  9:00 am,"Bandaragama, Kalutara","160,000",~~~ ඉක්මන් කරන හැමෝම දිනුම් ~~~දිනෙන් දින දියුණු වෙමින්වටිනාකම් රැස්වනනගරාසන්නයේ සුපිරි නේවාසික පරිසරය,"Bandaragama, Batagoda rd",Residential,10.0 perches
46,Residential Land - Raigama 10 mins away from Galanimana Highway entrance,19 Jun  2:59 pm,"Bandaragama, Kalutara","125,000",Suitable for a peace loving familyA view of a huge pond down (you see it in the images attached)10 mins to Galanigama highway exit5 mins to Panadura- Ratnapura main RdClear deeds,Residential,55.0 perches,
47,Land for sale - Bandaragama,19 Jun  3:38 pm,"Bandaragama, Kalutara","5,700,000",බණ්ඩාරගම- පිලියන්දල පාරේ ගල්කඩේ හන්දියේ සිට 700m නුදුරින් තාප්පයකින් වට කරන ලද නල ජලය ලබා ගෙන ඇති පර්චස් 30ක (නිරවුල් ඔප්පු) ඉඩම ලක්ෂ 57ක් පමණයි. ඉක්මනින් විකිණීමට ඇත.,"Galkade Handiya, Bandaragama","Commercial, Residential",30.0 perches
48,Land for Sale in Bandaragama, 3 Jul 12:58 pm,"Bandaragama, Kalutara","1,600,000",More Details Reference No : L - 49,"Rerukana, Bandaragama",Residential,10.0 perches
49,Bandaragama Town- Land for Sale,18 Jun  3:37 pm,"Bandaragama, Kalutara","550,000","බන්ඩාරගම නගරයෙන්ම සියලු පහසුකම් සහිතව විදුලිය, නල ජලය,තාර යෙදු පුලුල් මාර්ග,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.",bandaragama town,"Commercial, Residential",10.0 perches
50,Land for Sale in Bandaragama, 8 Jul 10:13 am,"Bandaragama, Kalutara","700,000","37.5 perches land for sale in Bandaragama. A residential area. land can be accessed in two roads, Kalayathana Road and School lane.  800 meters to the Bandaragama town, 5 minutes to Gelanigama Highway Entrance, 400 meters to Panadura Rathnapura road and 300 meters to the Bandaragama Kalutara road. 700,000/= per perch. price can be negotiated after inspecting the lands. No brokers",Bandaragama,Residential,37.5 perches
51,Land for Sale in Bandaragama,21 Jun  8:25 am,"Bandaragama, Kalutara","2,500,000",බණ්ඩාරගම ශ්‍රී සද්ධාතිස්ස පාසල ඉදිරිපිට වටිනා හතරැස් ඉඩමක් විකිණීමට ඇත පිරිදුසි ඔප්පුඅධිවේගී මාර්ග ගැලනිගම පිවිසුමට 2km බණ්ඩාරගම නගරයට 2.3km  149 බණ්ඩාරගම පිලියන්දල බස් පාරට පිහිටා ඇත  විදසේ ගතවීම සදහා වහාම විකිණේ බණ්ඩාරගම කොළඹ ප්‍රධාන බස් පාරට මීටර් 800 යි,"Commercial, Residential",12.0 perches,
52,Land for sale in Bandaragama,13 Jun  1:43 pm,"Bandaragama, Kalutara","270,000",# 400m to horana rd# 900m to highway interchange galanigama# face to paddy field# clear deeds# සුන්දර වෙල්‍ යායකට මුහුණලා ඇත.# genuine buyers only# no brokers,"Dammanannda mw, Raigama. Bandaragama",Residential,12.0 perches
53,Land for sale in Bandaragama,13 Jun  1:19 pm,"Bandaragama, Kalutara","1,400,000","බණ්ඩාරගම කෑස්බෑව පාරේ, ගල්කඩේ හන්දියේ සිට කී. 2 නුදුරින් වෙල්යාය අසල නිසංසල පරිසරයක පිහිටා ඇත.","Bandaragama, Galkade junction, Kaluthara.","Agricultural, Commercial, Residential, Other",10.5 perches
54,Land for Sale - Bandaragama,12 Jul  3:37 pm,"Bandaragama, Kalutara","390,000","පිහිනුම් තාටාක,ඇවිදින මංතීරු සහ ආරක්ෂිත වට තාප්ප සහිත මනරම් බොල්ගොඩ ගංතීරුව පෙනෙන මානයේ පදිංචියට හෝ නිවාඩු නිකේතනයකට ඉතාමත් සුදුසු පර්10ක බිම්කොටස වැඩිම ඉල්ලුමට.",කිදෙල්පිටිය,"Commercial, Residential, Other",10.0 perches
55,Land for Sale in Bandaragama,13 Jun  4:28 am,"Bandaragama, Kalutara","200,000",අධිවේගී මාර්ගයට ඉතා අසන්නයෙන් මහජන ක්‍රීඩාන්ගනයට නුදුරින් තැනිතලා අගනා බිම් ඉඩම. බන්ඩාරගම නගරයේ සිට 1km ක් පමන දුරින් පිහිටා ඇත සහ පාරවල් දෙකකට මුහුනලා ඇත.,"Samaranayake Rd, Bandaragama",Residential,15.0 perches
56,Land for sale - Bandaragama,12 Jun  3:06 pm,"Bandaragama, Kalutara","575,000","බන්ඩාරගම නගරයෙන්ම සියලු පහසුකම් සහිතව විදුලිය, නල ජලය,තාර යෙදු පුලුල් මාර්ග,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.0710 215 255",bandaragama town,"Residential, Other",10.0 perches
57,Land for Sale in Bandaragama,11 Jun  3:49 pm,"Bandaragama, Kalutara","225,000",Land for sale in BANDARAGAMALand Size 50 perchesWalking Distance to  Morontuduwa - Horana Bus Route10 km to  Bandaragama  Town බණ්ඩාරගම  කොඩිගල  පාර  පරගස්තොට  අගනා ඉඩමක් විකිණීමට ඉඩම පර්චස්  50 කි  බණ්ඩාරගම නගරයට  කිලෝමීටර් 10 කි මොරොන් තුඩුව  - හොරණ  ප්‍රදාන  මාර්ගයට  ආසන්නව ජලය සහ  විදුලිය  සහිතව Price Rs 225000 per perchcontact for more details,76 D - Kodigala Road  - Paragasthota - Bandaragama,Residential,50.0 perches
58,Land in Raigama,11 Jun 11:36 am,"Bandaragama, Kalutara","60,000",land in raigama - millagas junction.near galanigama hoghway entrance.clear deed.,raigama,Residential,341.0 perches
59,Land for Sale - Bandaragama,20 Jul 11:22 am,"Bandaragama, Kalutara","150,000",Land for sale in bandaragama - kaluthara nuge junction. just 350 meters to the kaluthara Bandarama roard.වාසි  රැසක් පහසු මිලක් සමගින් ගේ හදන්න හොදම තැනක්.2.  වාද්දූව නගරයේ මොරොන්තුඩුව පාරට  හා බණ්ඩාරගම – කළුතර පාරට ඇවිදින දුරින්.,land for sale in bandaragama,Residential,10.0 perches
60,Land in Bandaragama Raigama, 8 Jun 10:22 am,"Bandaragama, Kalutara","65,000","Land situated in Raigama, Bellanthudawa, Kurundu watta road Square landPeace, Calm & Beautiful environmentMore suitable for Agricultural or Residential",bandaragama - raigama,"Agricultural, Residential",42.8 perches
61,Land for Sale with A House - Mahawaththa, 8 Jun 12:38 pm,"Bandaragama, Kalutara","6,000,000","26 Perch land with a single storied dwelling house for immediate sale. Peaceful environment. Memorable access free. 5 minutes distance for galanigama highway entrance, super markets, bank, school, temple, church.Urgent sale. Genuine buyers please contact Mr. Jayalal Peiris","512, Mahawaththa, Kuda Aruggoda, Allubomulla,Panadura",Residential,26.0 perches
62,Highly residential land available at Bandaragama, 7 Jun  3:54 pm,"Bandaragama, Kalutara","270,000",Highly residential land available at Bandaragama -Walgama About 2km to Bandaragama -Kesbewa main road5min. to Galanigama highway interchange Three sides wallClear deed,"Middlen city, Walgama,Bandaragama",Residential,10.0 perches
63,Raigama Land for Sale, 7 Jun 11:33 am,"Bandaragama, Kalutara","68,000",land in raigama - bellanthudawa.flat landnear galanigama highway entrance,Bandaragama,"Agricultural, Residential",40.0 perches
64,Land for Sale - Bandaragama, 7 Jul  3:51 pm,"Bandaragama, Kalutara","180,000",Bandaragama town ekata 1km....kesbawa bandaragama main road ekata 400m...30 perch walin anithima perch 10....adi 15 para...light wathura siyallama....flat land,"Residential, Other",10.0 perches,
65,Real Land | Bandaragama Plot 08, 6 Jun  1:58 pm,"Bandaragama, Kalutara","280,000","සොබා සුන්දරත්වයෙන් පිරුණු සියළුමනාගරික පහසුකම් වටකරගත් කැස්බෑව ,හොරණ ,පානදුර , කළුතර නගරවලට මැදිව දක්ෂිණ අධ්වේගී ගැලනිගම පිවිසුමට සමීපව බණ්ඩාරගම - කළුතර ප්‍රධාන මාර්ගයට 50 mබණ්ඩාරගම නගරයට 1 kmඅධි‍වේගී පිවිසුමට 2.5 km",Bandaragama - Wewita,"Agricultural, Residential",10.0 perches
66,Valuable Residential Land In Galanigama For Sale, 5 Jun  9:43 am,"Bandaragama, Kalutara","325,000",Valuable Land Sale In Galanigama.Near the Panadura- Ratnapura main road.100m to Galanigama Junction.Face in the Highway.750m to Matara  & Kadawatha Highway Entrance.  1 perches Rs.325000.price Negotiable.,Residential,18.3 perches,
67,42.80 Land in Raigama, 4 Jun  9:24 am,"Bandaragama, Kalutara","65,000",LAND IN RAIGAMA. NEAR BANDARAGAMA TOWN. FLAT LAND. CLEAR DEED & APROVED PLAN. ,raigma,"Agricultural, Residential",42.8 perches
68,Prime Land for Sale Bandaragama, 3 Jun  4:18 pm,"Bandaragama, Kalutara","425,000",A prime piece of land available for immediate sale,Residential,15.0 perches,
69,Land in Bandaragama - Raigama,29 May  2:31 pm,"Bandaragama, Kalutara","68,000",land in raigama - bellanthudawa.near galanigama highway entrance.clear deed.aproved plan.flat land.good for build house & agricultural.,Bandaragama,Residential,40.0 perches
70,Land For Sale Bandaragama,28 May  8:56 pm,"Bandaragama, Kalutara","300,000","10p two blocks , 1kms from Bandaragama Junction , 2.5km to the highway entry.",Bandaragama,Residential,10.0 perches
71,Bandaraga - රයිගම ඉඩමක්,28 May  1:59 pm,"Bandaragama, Kalutara","68,000",land in raigama. flat land. near galanigama highway. ,Bandaragama,"Agricultural, Residential",40.0 perches
