,0,1,2,3,4,5,6,7
161,22 P GOOD BARE LAND SALE AT BATRAMULLA, 1 Jun 11:40 am,"Battaramulla, Colombo","1,450,000",Rs 1450000.00 LAKHS PER PERCH,PIPE ROAD KOSWATHTHA ROAD BATTRAMULLA,"Commercial, Residential",22.0 perches
162,"Land Sale in Pelawatte, Battaramulla",10 Jul 12:24 pm,"Battaramulla, Colombo","1,600,000","Sale of LandProperty is located at Pelawatte, Battaramulla, passing the new Army HQ building (under construction) & walking distance to the Thalangama lake & it’s down lake road @ Pelawatte. Extent of land is 17.35 perches.expected price per perch is LKR. 1,600,000/-","Lake Road, Avariwatta,  Pelewatte, Battaramulla",Residential,17.35 perches
163,Land for Sale - Battaramulla,22 Jun  2:43 pm,"Battaramulla, Colombo","1,875,000",අනර්ඝ හොද නේවාසික පරිසරයකට ඉතාමත් සුදුසු බත්තරමුල්ල තලාහේන food city එකට මීටර් 500ක දුරින් පිහිටි පිරිසිදු ඔප්පු සහිත ඉඩමේ සියලුම සැලසුම් අනුමත කොට ඇති පර්චස් 7.85 ක වෙල්යාය ලග දැකුම්කලු පරිසරයක පිහිටා ඇති ගුරුවරයෙකු සතු මෙම ඉඩම මිලියන 17 1/2 කට විකිණිමට ඇත.වැඩිම ඉල්ලුමකට ප්‍රථමව සලකා බලමි.වාහන මාරුවක් කර ඉතිරිය මුදලින් ලබා ගරනීමට කැමතියි ඉඩමේ සිට මාල‍ෙඕ නගරයට (කිලොමීටර) 1 1/2 බත්තරමුල්ල නගරයට 3 1/2 ඉඩමේ සිට රාජගිරිය නගරයට 5 1/2 මිල ගණන් සාකච්ඡා කර වෙනස් කර ගත හැකබොරැල්ල නගරයට ඉඩමේ සිට 7 1/2 ඉඩමට නල ජලය පහසුකම් ලබා ගෙන ඇතසියලුම විමසීම් සදහා අමතන්න,"Thalahena,Battaramulla",Residential,8.75 perches
164,Land for Sale in Battaramulla,27 Jun  5:09 pm,"Battaramulla, Colombo","2,700,000","45 perches land for sale in jayanthipura battaramulla.200 meters to parliament,2.7million per perch",jayanthipura battaramulla,"Agricultural, Commercial, Residential, Other",45.0 perches
165,Land for Sale Battaramulla,12 Jul  3:36 pm,"Battaramulla, Colombo","2,100,000","Good Residential Property in UDUMULLA Road. (Acces through Subathipura road and BOGAHENA ROAD), BattaramullaPeaceful surrounding, Good Neighborhood500 Mtrs to Main Road500 Mtrs to Battaramulla Junction300 Mtrs to ID & Pastport Office  20 feet wide road access50 feet road frontageLand extent – 8 perchesTotal Price Rs. 16.8 MLongtitude",goo.gl/maps/uHkgQfEAt3ZRFFCQA ; Udumulla Road,Residential,8.0 perches
166,Rectangle Land for sale in Battaramulla (Jayanthipura),14 Jun  5:50 pm,"Battaramulla, Colombo","2,900,000",_______________________________________________Rectangle Land for sale @ Battaramulla (Jayanthipura)_______________________________________________• - 22.5 Perches,Jayanthipura,Residential,22.5 perches
167,12.95P Land for Sale in Battaramulla,31 May 10:49 am,"Battaramulla, Colombo","42,735,000",•Our Reference No. SL 9313(Please quote this reference number when inquiring.)	,Battaramulla,Residential,12.95 perches
168,25.9P Land for Sale in Battaramulla,31 May 10:45 am,"Battaramulla, Colombo","85,470,000",•Our Reference No. SL 9313(Please quote this reference number when inquiring.)	,Battaramulla,Residential,25.9 perches
169,Land for sale in Kosswatta,11 Jul  4:00 pm,"Battaramulla, Colombo","12,000,000","A flat land at a convenient place close to Kosswatta town 500M for Rs 12,00,000/=P.P","Pipe rd, Kosswatta , Battaramulla",Residential,10.0 perches
170,Land close to Admin city Sri Jayawardhanapura,11 Jul  4:00 pm,"Battaramulla, Colombo","9,000,000","A rectangular shaped land in fast growing Palawatta town in the lake road Akuregoda for Rs 12,00,000/= P.P 1,8 Km to Palawatta town.","Wawa rd, Akuregoda, Battaramulla",Residential,7.5 perches
171,Bare Land for Sale in Thalahena [LS02],29 May  3:58 pm,"Battaramulla, Colombo","1,100,000","Highlights- Land extent: 10 Perches- Property is located on a Bunt Road, Off Dutugemunu Mawatha, Thalahena.- The land is facing Bunt Road.- Approx. 800 meters from New Kandy Main Road. - Approx. 2 km from Denzil Kobbekaduwa Mawatha. ","Bunt Road, Dutugemunu Mawatha, Thalahena",Residential,10.0 perches
172,Land for sale in Jayawardhanapura,11 Jul  4:00 pm,"Battaramulla, Colombo","18,000,000","Land in a highly residential area very close to Battaramulla main Rd (300m) having 18ft wide road access for  Rs 20,00,000 P.P.","Robart Gunawardhana mw, Battaramulla",Residential,9.0 perches
173,Battaramulla 10 perches land,28 May  9:34 am,"Battaramulla, Colombo","2,650,000",500 m from battaramulla city. 20 foot access road way to land. 10 minutes drive to colombo city. Advanced residential environment,Subuthipura,Residential,10.0 perches
174,"10p 2 Blocks or Entire Land - Thalahena, Battaramulla",27 May  9:56 pm,"Battaramulla, Colombo","850,000",20p land is available for sale at ThalahenaFacing 20ft wide roadHigh residential areaCan be divided in to two blocks1 km to Thalahena  junction,"Thalahena, Battaramulla",Residential,20.0 perches
175,28 Perch Bare Land for Sale in Pelawatte Battaramulla,26 Jun 12:53 pm,"Battaramulla, Colombo","700,000",28 Perch Bare Land for Sale in Pelawatte for Sale Ideal place to Build Apartment or New Multi Storey House.,"Nugedeniya Mawatte, Pelawatte Battaramulla","Agricultural, Commercial, Residential, Other",28.0 perches
176,10P Land for Sale in Battaramulla,12 Jul  1:58 pm,"Battaramulla, Colombo","17,000,000",•Our Reference No. SL 9144	(Please quote this reference number when inquiring.)	,Battaramulla,Residential,10.0 perches
177,Land for Sale in Battaramulla,28 May  1:14 am,"Battaramulla, Colombo","1,500,000","24 perches of land in Pelawatte, Battaramulla for sale. Two-story, two bedroom, two bathroom house included on property.","Pelawatte, Battaramulla",Residential,24.0 perches
178,Land With House For Sale In Pelawatta,26 May  4:53 pm,"Battaramulla, Colombo","3,200,000",House for sale in Pelawatta,"No.40/20, Perera Mawatha, Pelawatta",Commercial,16.3 perches
179,Beautiful Scenic Land for Sale in Battaramulla,26 May  2:14 pm,"Battaramulla, Colombo","2,600,000","Off Robert Gunawardena Mawatha, 2nd lane Batapotha Road. Nice block of scenic land facing to a paddy filed (NOT A FILLED LAND, STRONG SOIL)","Robert Gunawardhana Mawatha, Batapotha",Residential,34.5 perches
180,Land for sale Battaramulla,25 May 11:37 am,"Battaramulla, Colombo","1,600,000",bear Land20 feet access Bank lone can be arrange,Battaramulla / Pelawatta,"Commercial, Residential",98.0 perches
181,18 P Land for Sale at Battramulla, 1 Jul 12:50 pm,"Battaramulla, Colombo","2,000,000",Rs 2000000.00 LAKHS PER PERCH,DAHAMMODYA Mw BATTRAMULLA,"Commercial, Residential",18.0 perches
182,Wikramasinghpura Land For Sale,26 Jun  9:24 am,"Battaramulla, Colombo","1,800,000",Reference No- KL 0729.5 perches in Wikramasinghpura Land bordering the Thalangama Lake Reserve.20 foot access road way to land.250 m from ITN. Rs. 1.8 million per perch. (පර්චසයක් ලක්‍ෂ 18කි),Wikramasinghpura,"Residential, Other",29.5 perches
183,Land with House for Sale in Battaramulla [ls17],16 Jul  8:39 am,"Battaramulla, Colombo","3,400,000","Highlights- Land extent: 18.2 Perches- Property is located facing Rohana Mawatha, Subuthipura, Battaramulla. - Approx. 250 meters from Subuthi Drive. - Approx. 750 meters from Main Street [Kotte - Bope Main Road].- Approx. 1 km meters from Parliament Junction.- The property is accessible via 20-30 foot wide access roads [Weera Mw & Rohana Mw].","Rohana Mawatha, Subuthipura, Battaramulla",Residential,18.2 perches
184,Land for Sale Battaramulla,28 Jun  2:51 pm,"Battaramulla, Colombo","1,000,000",immediately sale,koswatha battaramulla,"Residential, Other",3.0 acres
185,Land for Sale - Battaramulla,28 Jun  2:51 pm,"Battaramulla, Colombo","1,000,000",immediate sale,battaramulla road pelawatha,"Residential, Other",3.0 acres
186,Land for Sale Pelawatha,28 Jun  2:51 pm,"Battaramulla, Colombo","2,500,000",close to oasis school empty land,battaramylla road pelawatha,"Residential, Other",20.0 perches
