,0,1,2,3,4,5,6,7
10,Land for Sale - Divulapitiya,11 Jul  4:55 pm,"Divulapitiya, Gampaha","50,000",Poll idamak. Kurudu  wagakara atha.,Agricultural,1.0 acres,
11,Land for sale Mirigama,10 Jul  7:50 am,"Divulapitiya, Gampaha","5,500,000",Mirigama diwlapitiya pradhana paren rassapaana paarata muhunala athi Mema aganaa idama itha ikmanin wikinimata atha. Wedi wisthara sandaha adama amathanna 077-6632542 (Mr.Sheltan),"Agricultural, Commercial, Residential, Other",80.0 perches,
12,Land for Sale in Divulapitiya,20 Jul 11:25 am,"Divulapitiya, Gampaha","230,000",Superb residential lands5 Minutes away from Divulapitiya town7 Minutes away from Minuwangoda townClose proximity to schools and super markets.Calm and relaxing environmentFast developing areaWater/Electricity and all other convenient facilities,Land for sale in Diulapitiya,Residential,15.0 perches
13,Land For Sale Divulapitiya, 6 Jul  9:19 pm,"Divulapitiya, Gampaha","600,000","දිවුලපිටිය ,ගම්පහ බස් පාරට 300m විතානමුල්ල පාසලට ආසන්නයේ ,තැනිතලා parches 7 ඉඩම ලක්ෂ 6 පමණයි .( අත්පිට මුදලට පමණයි ).","දිවුලපිටිය ,ගම්පහ බස් පාරට විතානමුල්ල","Agricultural, Residential",7.0 perches
14,Land For Sale Divulapitiya, 6 Jul  2:19 pm,"Divulapitiya, Gampaha","600,000","දිවුලපිටිය ,ගම්පහ බස් පාරේ විතානමුල්ල පාසලට ආසන්නයේ කුඹුරු යායක් මායිමේ පිහිටි දර්ශනීය ඉඩම ,ජලය ,විදුලිය සහිත තැනිතලා බිම්කඩකි .මුළු ඉඩමම ලක්ෂ 6","දිවුලපිටිය ,ගම්පහ බස් පාරට 300m විතානමුල්ල","Agricultural, Residential",10.0 perches
15,Land For Sale Divulapitiya, 6 Jul  2:15 pm,"Divulapitiya, Gampaha","1,800,000","කොළඹ ,කුරුණෑගල (5)පාරට 1km දිවුලපිටිය ,උළු කඩේ හන්දිය මාබොදල පාරට මායිමේ ඉතා වටිනා  ඉඩම මුදල් හදිසි නිසා අඩුම මිලකට .කුඩා නිවසක් ද සහිතයි .පොල්, කොස් ,පුවක් ආදායම් ඇති අනර්ඝ ඉඩම","කොළඹ ,කුරුණෑගල (5) පාරේ දිවුලපිටිය උළු කඩේ හන්දිය","Agricultural, Commercial, Residential",33.0 perches
16,ඉඩම විකිණීම විතානමුල්ල, 4 Jul  2:51 pm,"Divulapitiya, Gampaha","600,000","දිවුලපිටිය ගම්පහ බස් පාරට 300mදර්ශනීය කුඹුරු යායක් මායිමේ පිහිටි තැනිතලා බිම්කඩකි ,මුළු ඉඩමම ලක්ෂ 6 පමණයි .","දිවුලපිටිය ,ගම්පහ පාර විතානමුල්ල","Agricultural, Residential",10.0 perches
17,Land for Sale in Divulapitiya, 4 Jul 10:55 am,"Divulapitiya, Gampaha","80,000","දිවුලපිටිය වරාදල පාරට මුහුනලා රුපියල් 25,000 බැගින් මාස 12ක් ගෙවා පදිoචිවන්න..... *කොන්දෙසි සහිතයි*.... දැන්ම අමතන්න. පදිචියට ආයෝජනයට අනාගතයට....!!!",Divulapitiya,Residential,12.0 perches
18,Land for Sale Minuwangoda,11 Jul  2:37 pm,"Divulapitiya, Gampaha","5,000,000",environmental friendly 20mins to katunayake10mins to Colombo Kurunegala bus route,Aluthapola Minuwangoda,Agricultural,80.0 perches
19,Land for Sale in Divulapitiya, 1 Jul  5:19 pm,"Divulapitiya, Gampaha","45,000","ගම්පහ - දිව්ලපිටිය පාරේ ඉගුරු කඩේ හන්දියෙන් 1km පමණ ඇතුලට ඉහලගම , මාබොදල පිහිටි ඉඩම පොල් වගාව සහිතයි ","ඉහලගම , මාබොදල","Agricultural, Residential, Other",70.0 perches
20,Perches 20 Land for Sale In - MARADAGAHAMULA,29 Jun  3:08 pm,"Divulapitiya, Gampaha","1,400,000",මරදගහමුල-දුනගහ අතර නෙල්ලිහහමුල හන්දියෙ-නගෙනහිරපල්ලියපිටිය පාරෙ වඩුපාසලෙ සිට 500m දුරින් පර්:20 ඉඩම විකිනිමට.පර්:70000,Commercial,20.0 perches,
21,දිවුලපිටිය නගරයෙන් පදිංචියට ඉඩමක්,29 Jun  8:47 pm,"Divulapitiya, Gampaha","260,000","කොළබ -කුරුණෑගල 05 ප්‍රදාන බස් පාරේ,දිවුලපිටිය නගර සිමාව තුළ,ආරක්‍ෂිත තාප්පයකින් වටවූ,සුන්දර වෙල්යායකට මුහුණලා පිහිටි,සුපිරි බිම් කොටස් 4ක් (පර්චස් 12.5).පර්චසය රු. 260000/= සිට විකිනීමට ඇත.එකවර ගෙවීමේදී විශේෂ වට්ටම් !,බැංකු ණය පහසුකම් !!,විදුලිය, ජලය ඇතුළු සියලු නේවාසික පහසුකම් සහිතයි,ගම්පහ නගරයට, වේයන්ගොඩට විනාඩි 30යි,කටුනායකට, මීගමුවට විනාඩි 25යි,බැංකු, ජනප්‍රිය පාසල්, රෝහල්, සුපිරි වෙළදසැල් ඇතුළුසියලු නාගරික පහසුකම් සහිතයි.අමතන්න-ජයසිංහ","කොලබ පාර, දිවුලපිටිය.",Residential,12.5 perches
22,දිවුලපිටිය නගරයට 2 Km දුරින් පදිංචියට ඉඩමක්,29 Jun 11:52 am,"Divulapitiya, Gampaha","52,500","ගම්පහ - දිවුලපිටිය 211 ප්‍රදාන බස් මාර්ගය ආසන්නයේ දිවුලපිටිය නගරයට 2Km දුරින්, මාබොදල, නිස්කලංක පරිසරයක පිහිටි පර්චස් 15 අගනා නේවාසික බිම් කොටස් දැන් විකිණේ.පර්චසය රු. 52500/= සිට,එකවර ගෙවීමේදී විශේෂ වට්ටම් !,පොළිය රහිතව පහසු ගෙවීමේ ක්‍රමයට !!,විදුලිය, ජලය ඇතුළු සියලු නේවාසික පහසුකම් සහිතයි,ගම්පහ නගරයට, වේයන්ගොඩට විනාඩි 15යි,කටුනායකට, මීගමුවට විනාඩි 20යි,බැංකු, ජනප්‍රිය පාසල්, රෝහල්, සුපිරි වෙළදසැල් ඇතුළුසියලු නාගරික පහසුකම් සහිතයි.අමතන්න-ජයසිංහ ","මාබොදල, දිවුලපිටිය.",Residential,15.0 perches
23,Coconut Estate for sale in Divulapitiya,26 Jun  5:04 pm,"Divulapitiya, Gampaha","8,000,000","Coconut Estate for sale in Godigomuwa, Divulapitiya","Godigamuwa,Badalgama,Divulapitiya","Agricultural, Commercial, Residential, Other",15.0 acres
24,Commercial Land for Sale in Divulapitiya.,23 Jun  1:05 pm,"Divulapitiya, Gampaha","475,000",Land located in Divulapitiya town facing to the colombo Kurunegala main bus route . Its closed to the Divulapitiya Hospital and Very famous Horagasmulla primary school. This property suitable for eny business porpose.  Very clear land titel and can get a loan facility easy from eny government or private banks.,Commercial,22.5 perches,
25,144 P Land SALE Kotadeniyawa GAMPHA,21 Jun  5:03 pm,"Divulapitiya, Gampaha","60,000",144 Perches of Coconut Cultivated Land - Kotadeniyawa (Gampaha Dist.),Nawana-Diyagampala Road. 500m from the main Negombo-Giriulla Road (B322) in Kotadeniyawa.,"Agricultural, Commercial, Residential, Other",144.0 perches
26,Valuable Land for Sale Divulapitiya, 8 Jul 12:36 pm,"Divulapitiya, Gampaha","100,000","This Valuable land for sale immediately.ideal for Residential , agriculture or industrial purpose.Buyers can buy partly like as 30,40,80 perches etc. 2km for  Divulapitiya city center,4km for naiwala. 30 min for Katunayake international airport. 30 min for Katunayake- Colombo express way. 30 min for Gampaha city center.very close to minuwangoda & udugampola. The land situated just 250m from Divulapitiya-Naiwala main Road.Very Valuable land for bargain price.20 ft road around the land. ",Divulapitiya,"Agricultural, Commercial, Residential",100.0 perches
27,Land for Sale in Divulapitiya (Lot 4),24 Jun  3:00 pm,"Divulapitiya, Gampaha","88,000",දිවුලපිටිය වරාදලින් අගනා නේවාසික බිම් කොටස්⏩ විදුලිය⏩ තාර යෙදු පුලුල් මාර්ග⏩ DAMRO / CIC / LANKA TILE කර්මාන්තශාලා වලට ආසන්නව⏩ 251 බස් මාර්ගයට මීටර් 100යි.⏩ කුරුණැගල කොළබ 5 පාරට 1.2km,waradala,Residential,12.5 perches
28,Land for Sale in - Divulapitiya,16 Jun  7:36 am,"Divulapitiya, Gampaha","55,000",පර්ච් 31.5හ එකවර මිලදී ගන්නෙනම්පර්ච් 31.5   = 55 000,Dunagaha,"Agricultural, Residential",31.5 perches
29,Land for Sale in Divulapitiya,18 Jun  1:43 pm,"Divulapitiya, Gampaha","460,000",Land located in the middle of Divulapitiya town. Only 50 meters away from Colombo-Kurunegala main road. Llocation is very peaceful and high residential with all common facilities.Only 02 plots are available out of 17 plots. Best opportunity for your future land investment..Call for more informations.,Residential,12.5 perches,
30,Land Sale in Maradagahamula, 2 Jul  9:13 am,"Divulapitiya, Gampaha","195,000","මරඳගහමුල, සුප්‍රීම් සිටි, දිවුලපිටිය ප්‍රධාන පාරට මුහුණලා පිහිටි රමŒය බිම් කොටස්. පර්චසය රු. 195,000/- සිට. මූලික ගෙවීමක් නැතිව ටික ටික ගෙවන්න විදුලිය, පුළුල් මාර්ග, බැංකු ණය, පිරිසිදු ඔප්පු කැන්රිච් ෆිනෑන්ස් දේපල වෙළෙඳාම් වෙතින්. ",Residential,12.5 perches,
31,Land with House - Kongodamulla,22 Jun  4:09 pm,"Divulapitiya, Gampaha","28,000,000","Newly built home.. 150.0 perches of land Close to all amenities; schools, local shops, pharmacy, doctors, churches, new developments2 bedrooms2 bathrooms (1 external)1 dining room / sitting room 1 kitchen (unfitted)1 porchAll fitted with windows and secured with grillsAdditional separate buildings1 annex with 2 rooms (181 sq ft)1 hen coop1 pigsty1 concrete fish farming pond",Kongodamulla,Residential,150.0 perches
32,1 Acer Land for Sale in - Divulapitiya,11 Jun  4:49 pm,"Divulapitiya, Gampaha","45,000","1 Acer Land for Sale in Divulapitiya , Delwagura Road.Price Negotiable",Residential,1.0 acres,
33,2.5 Acre Valuable Property for Sale in Divulapitiya,25 Jun  9:51 am,"Divulapitiya, Gampaha","10,000,000",2.5 Acre Commercial/ Agriculture Land for sale in Divulapitiya . The land currently with Coconut cultivation. Exchange of Vehicle would be considered.,"Agricultural, Commercial, Residential",2.5 acres,
34,Land For Sale Divulapitiya ( Walihinda ),11 Jun 10:55 am,"Divulapitiya, Gampaha","120,000","වැලිහිද (  දිවුලපිටිය ) කොටදෙනියාව  මීගමුව පාරට 50 යාබදව සහ කොලඹ කුරුනෑගල පාරට 100 දුරින් පිහිටි     (වැලිහිද හන්දියට 50 m / කොටදෙනියාව නගරයට 500 m )*  35 පර් අගනා බිම් කොටස ඉතා ඉක්මනින් විකිනීමට -*  සින්නක්කර ඔප්පු  *පොල් ගස් 4 ,කොස් ගස් 1 ,තේක්ක ගස් 2** ඉඩමට අඩි 12 පාර  *****අදම අමතන්න","Welihinda ,Kotadeniyawa",Residential,35.0 perches
35,Land For Sale In Divulapitiya, 2 Jul  9:13 am,"Divulapitiya, Gampaha","475,000","දිවුලපිටිය - City View , මීරිගම, මීගමුව, ගිරිඋල්ල නගරයන්ට මැදිව දිවුලපිටිය නව බස් නැවතුම්පල අසල සුන්දර වෙල්යායකට මුහුණලා පිහිටි අගනා බිම් කොටස් කිහිපයක්. මූලික ගෙවීමක් නැතිව ටික ටික ගෙවන්නපර්චසය රු. 475000/-  සිට. කැන්රිච් ෆිනෑන්ස් දේපල වෙළෙඳාම් වෙතින් අමතන්න ",Residential,10.0 perches,
36,Land for Sale in Divulapitiya Town,10 Jun 10:07 am,"Divulapitiya, Gampaha","65,000",දිවුලපිටිය නගරයට මී.800 ක් දුරින්,Divulapitiya Town,Residential,12.5 perches
37,Land For Sale in Divulapitiya / Waradala,24 Jun  3:00 pm,"Divulapitiya, Gampaha","88,000",දිවුලපිටිය වරාදලින් අගනා නේවාසික බිම් කොටස් මේ උත්සව සමයේ ඉඩමක් මිල දී ගෙන 20% ක වට්ටමක් හිමිකර ගන්න.⏩ විදුලිය⏩ තාර යෙදු පුලුල් මාර්ග⏩ DAMRO / CIC / LANKA TILE කර්මාන්තශාලා වලට ආසන්නව⏩ 251 බස් මාර්ගයට මීටර් 100යි.⏩ කුරුණැගල කොළබ 5 පාරට 1.2km,waradala,Residential,12.5 perches
38,Land For Sale In Maradagahamula, 1 Jun 10:37 am,"Divulapitiya, Gampaha","1,500,000",මරඳගහමුලින් බඩල්ගම පාරේ හුණුමුල්ල කුරුඳුවත්ත මහමෙව්නා අසපුවට මායිම්ව පර්චස් 24ක බිම් කොටසක් විකිණීමට ඇත.,"Badalgama Rd, Maradagahamula","Agricultural, Commercial, Residential, Other",24.0 perches
39,Land For Sale Divulapitiya, 3 Jul  2:42 pm,"Divulapitiya, Gampaha","65,000","දිවුලපිටිය ,ගම්පහ බස් පාරට 150mමහගෙදර වත්ත වෙන්දේසි වත්ත අසල පොල් ,පුවක් සහිතයි , පුළුල් මාර්ග . (මුදල් හදිසි නිසා ප්‍රදේශයේ පවතින මිලට ඉතා අඩුවෙන් )","දිවුලපිටිය ,ගම්පහ පාර විතානමුල්ල","Agricultural, Residential",44.0 perches
40,Land For Sale in Divulapitiya,27 May  2:33 pm,"Divulapitiya, Gampaha","79,000",නයිවල දිවුලපිටිය වෙියන්ගොඩ යන පධාන නගර  වලට කෙටි  දුරින්Deed of Transfer,madagampitiya .divulapitiya,Residential,12.5 perches
41,Commercial land Divulapitiya,25 May  2:46 pm,"Divulapitiya, Gampaha","8,500,000",All cultivation & Commercial land / 12km for high way /,Divulapitiya Dunagaha,Agricultural,55.0 acres
