,0,1,2,3,4,5,6,7,8
208,Apartment with Single Bedroom for Rent - Col 6,12 Jul  3:26 pm,"Colombo 6, Colombo","50,000","Apartment with Single Bedroom , Living Room, Dining and Kitchen",Marigold Apartment,1,1,450 sqft
209,Apartment for Rent in Mount Lavinia,12 Jul  3:13 pm,"Mount Lavinia, Colombo","90,000","*** NO BROKERS*** Brand new Furnished Apartment For Rent in Mount Lavinia*** Two Airconditions*** 2 Bed Rooms.*** 2 Bath Rooms.*** 10m from Galle road ( walking distance )*** 24 hours Security service*** One Vehicle parking*** Nearby Supermarkets, Resturants, Schools, etc...*** Prefer for Maldivians and locals*** 3 months refundable deposit*** HALF MONTH AGENT FEE",Siripala road,2,2,900 sqft
210,Emperor 2 bedrooms Apartment For Rent in Col 03,17 Jul  4:24 pm,"Colombo 3, Colombo","300,000",FOREIGNNESS CLIENTS ONLY ,2,2,"1,250 sqft",
211,Brand new 3 bed 2 full bath luxury apartment - Nivasie II Malabe,12 Jul  2:21 pm,"Malabe, Colombo","85,000","Access through Chandrika Kumaratunga Mawatha. Situated in a very tranquil and picturesque location, surrounded by beautiful paddy fields with a close proximity to supermarkets, banks and worship places.",Nivasie II Malabe,3,2,"1,066 sqft"
212,2 Bedroom Sky Gardens Apartment for Rent - Rajagiriya,12 Jul  2:06 pm,"Rajagiriya, Colombo","185,000","2 Bedroom apartment , 2 bathrooms, above 20th Floor, with an amazing view, Furnished, AC, Pool, Gym, 1 parking slot and many modern amenities,Will be vacant after 10th August 201903 months Rent in advance, 03 months Refundable DepositRs.185,000 monthly / Ref.No AR0461Call or Msg Chanuka on or email to Capital TRUST Properties,NO BROKERS / PRINCIPALS ONLY!",2,2,"1,000 sqft",
213,Penthouse Apartment for Rent Pannipitiya,12 Jul  1:56 pm,"Battaramulla, Colombo","175,000","Luxury Penthouse apartment rent at Pannipitiya Road Battaramulla,1800 Sqft fully furnished air conditioned apartment .one common room ,03 Bedrooms, 03 Bathrooms & 02 Car parking slots available. Security, Generator and other standard facilities.Please feel free to Contact -",3,3,"1,800 sqft",
214,B/New Apartment for Rent Colombo (6),12 Jul  1:49 pm,"Colombo 6, Colombo","150,000","3Rooms-1 Attached and 1Common Bathroom.5th Floor Apartment.1,425 sqftFully Furnished","36 . IBC Road, Colombo (6)",3,2,"1,425 sqft"
215,Apartment For Rent Colombo 6,12 Jul  1:11 pm,"Colombo 6, Colombo","85,000",Colombo 6 Wellwatta 2 bedrooms 1000 sqft car parking 75000.00 6 months advance,Colombo 6 Wellwatta,2,2,"1,000 sqft"
216,Apartment for Rent Colombo 6,12 Jul  1:10 pm,"Colombo 6, Colombo","100,000",Colombo 6 Wellwatta 3 bedrooms 1200 sqft car parking 100000.00 6 months advance,Colombo 6 Wellwatta,3,3,"1,200 sqft"
217,02 BR Apartment | Colombo 03 - Emperor Residencies For Rent,12 Jul 11:36 am,"Colombo 3, Colombo","300,000",ONLY FOR FOREIGNNESS CLIENTS.,"Gall Road, Colombo 03",2,2,"1,200 sqft"
218,Apartment For Rent in Kingross Avenue Bambalapity Colombo.04, 2 Jul  7:28 pm,"Colombo 4, Colombo","135,000","New Modern Luxury Apartment For Rent in Kingross Avaniu Bambalapity Colombo.04 @ 3 Bedroom,2 Washroom,Living Room & Dining Hall,Pantris Kichen,Servant Room & Servant Barthroom & Airconditioning, 24 Hours Security Services & Lift Services & Very Close to Galle Road & Marine Drive @ Wellawatte Beach & Bambalapity Beach,Shopping Mall,Foot City,School,Public Market & etc...For the Details Plz Call",Bambalapity Kingros Avaniu Colombo.04,3,2,"1,400 sqft"
219,Apartment for Rent in Nugegoda,20 Jul 11:32 am,"Nugegoda, Colombo","57,500",Apartment for Rent in 1st Floor,"""Nelum Court"" 75 Kandewatta Road, Nugegoda",3,3,"1,272 sqft"
220,1 Bed Room Apartment - Dehiwala (APT1266),19 Jul  9:24 am,"Dehiwala, Colombo","75,000","Address -34 ebanizer place*Access - Galle Road *Rent - 75000\=*Sqft - 700*Floor- 8*Bedrooms -1*Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",34 Ebanizer Place Dehiwala,1,1,700 sqft
221,Apartment with Nice View for rent in Colombo 6 (001265),19 Jul  9:24 am,"Colombo 6, Colombo","95,000",Address -10 Ramakrishna Road Colombo 6,28 Ramakrishna Road Colombo 06,1,1,600 sqft
222,3 Bed Room Apartment For Rent (APT1264) Mount Lavinia,19 Jul  9:25 am,"Mount Lavinia, Colombo","130,000","Address -41 Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000\=*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,310 sqft"
223,2 B/room Apartment for Rent in Colombo 4 (001261),19 Jul  9:25 am,"Colombo 4, Colombo","110,000","Address - Jaya Road Colombo 04*Access - Galle road*Rent - 110000\=*Sqft - 1000*Floor- *Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Jaya Road Colombo 04,2,2,"1,100 sqft"
224,3 Bed Room Apartment (apt001260) - Colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","155,000","Address - Vishaka Road *Access - Galle road*Rent - 155000\=*Sqft - 1500*Floor- 3*Bedrooms -3*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Vishaka Road Colombo 04,3,2,"1,500 sqft"
225,2 Bed Room Apartment (APT001258) colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","125,000","Address - D Krescent Road colombo 04 Near The ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",2,2,"1,100 sqft",
226,Brand New Apartment with Swimming Pool and Gym Col 6,12 Jul  9:15 am,"Colombo 6, Colombo","85,000",6month advance with car parking,col-6 wallawatthe,3,2,"1,100 sqft"
227,3 Bhk Attached Brand New Apartment,12 Jul  8:15 am,"Dehiwala, Colombo","175,000",Fully furnished apartment 3 attched 3 Bedroom Close to dehiwala Gateway international school Close to Jayasinghe ground,3,3,"1,475 sqft",
228,Rent a Apartment in - Colombo 9,12 Jul  8:14 am,"Colombo 7, Colombo","65,000",*FURNISHED APARTMENT FOR RENT*_Colombo 9,Borella,2,2,"1,000 sqft"
229,Apartment for Rent - Colombo 9,12 Jul  8:11 am,"Colombo 4, Colombo","110,000",*FURNISHED APARTMENT FOR RENT*_Colombo 9,Colombo 9,3,2,"1,250 sqft"
230,Brand New Fully Furnished Luxury Modern Apartment for Rent in - Malabe,12 Jul  7:58 am,"Malabe, Colombo","125,000","Location Prime Residencies - Udawatta Road, Malabe","Udawatta Road, Malabe",3,2,"1,150 sqft"
231,Apartment For Rent At Angoda,12 Jul  6:32 am,"Angoda, Colombo","25,000","2 Bed Room, small apartment available for rent. Suitable for small family. Working staff/Students.10 min drive to Battaramulla/Rajagiriya. Ample parking, pleasers surrounding.","Lake Crest, Mandawila, Angoda",2,1,450 sqft
232,Apartment For Rent - Dehiwela,12 Jul  3:17 am,"Dehiwala, Colombo","75,000","Fully furnished house available for rent, Dehiwala Rent - Rs75000 /= ",Gall road,3,2,"1,500 sqft"
233,8th Floor Apartment Close To Government Offices In Battaramulla,11 Jul 11:52 pm,"Battaramulla, Colombo","85,000","Apartment purchased in 2019 January. Re-renting, because the current tenant is migrating.",2,2,800 sqft,
234,Luxury Apartment In Colombo 03,11 Jul 10:55 pm,"Colombo 3, Colombo","18,000","Stay at a convenient location where city meets relaxation. Cozy Colombo provides quiet, residential accommodation giving you a luxury home stay experience. Enjoy a wide range of dining options at the surrounding locations of the property (Cinnamon Red, Isso, Nuga Cafe - a minutes walk). Access to car rentals and Tuk-Tuks a minute away.",3,2,"2,000 sqft",
235,Apartment for rent colombo.4,11 Jul  4:34 pm,"Colombo 4, Colombo","70,000",Apartment for Rent in col.4. Very close to galle Road.6.month advance. 4th floor. Maintenance charge 5000.no parking  posted by agent,colombo.4,3,2,"1,150 sqft"
236,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
237,3 Bed Room Apartment (APT001234) Colombo 7,19 Jul  9:31 am,"Colombo 7, Colombo","225,000","Address -41 Templers Road Mount Lavinia Span Tower*Rent - *Sqft - 1500*Bedrooms -3*Bathrooms - 3*Servant Room - 1*Servant Bathroom - 1*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",425/128 prime residence apartments Bauddaloka mawatha Colombo 7,3,3,"1,500 sqft"
238,4 BR Apartment | Colombo 07 - Premier Pacific For Rent,11 Jul  3:07 pm,"Colombo 7, Colombo","300,000",4 bedrooms and 4 bathrooms maids room and toilet 3200 sqft ,Colombo 7,4,4,"3,200 sqft"
239,Apartment for Rent - Rajagiriya,11 Jul  2:44 pm,"Rajagiriya, Colombo","50,000",Rajagiriya 1st Floor ApartmentRajagiriya Highly Residential Area3 Bed Rooms and One Bath Room with Hot WaterServant Toilet and Parking Available.20 feet Road,3,1,750 sqft,
240,Apartment for Rent - Colombo 6,11 Jul  2:27 pm,"Colombo 6, Colombo","60,000",Apartment for Rent in col.6. Very close to Galle Road.6.month advance. Maintenance charge .5000. posted by agent half a month agent fee,Colombo. 6,3,2,"1,100 sqft"
241,Brand New Apartment for Rent -Col.6 furnished (69),11 Jul  1:59 pm,"Colombo 6, Colombo","130,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	5th Floor Apartment •	1,425 sqft•	Fully furnished","5/A - 36.IBC Rd, Colombo 06 *Sri lanka",3,2,"1,425 sqft"
242,Fully Furnished 3BHK Apartment For Rent in Colombo 06,11 Jul  1:48 pm,"Colombo 6, Colombo","100,000","Fully Furnished Spacious Apartment for Quick Rent In Arethusa Lane, Colombo-06","Arethusa Lane, Colombo 06",3,2,"1,150 sqft"
243,Brand New Unfurnished 3 Bhk Apartment for Rent in Dehiwala,11 Jul  1:42 pm,"Dehiwala, Colombo","80,000",Brand New Unfurnished 3 BHK Apartment For Rent in Dehiwala,"Peters Lane, Dehiwala",3,2,"1,305 sqft"
244,2 Bed Room Apartment (APT001217) colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
245,Apartment for Rent in - Ratmalana,18 Jul  8:21 pm,"Ratmalana, Colombo","85,000",Apartment for Rent in Ratmalana.,2,1,800 sqft,
246,Apartment for Rent in Colombo 06 (649 B/1), 2 Jul  1:33 pm,"Colombo 6, Colombo","100,000",Apartment on 6th floor available with three bedrooms and three bathrooms (two attached and one common bathrooms)1800 square feet ,KIRULAPONE,3,3,"1,800 sqft"
247,2 Bed Room Apartment (APT001217) Colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
248,Brand New Apartment for Rent in Colombo 04 (438 B),11 Jul  1:07 pm,"Colombo 4, Colombo","200,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)5th floor is available ( two lift )1300 square feet,SEA SIDE,3,2,"1,300 sqft"
249,3 Bed Room Apartment For Rent (APT1211) Mount Lavinia,19 Jul  9:31 am,"Mount Lavinia, Colombo","130,000","Address -41 Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000\=*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,310 sqft"
250,2 BR Apartment |Colombo 7 - Rosmed Place | For Rent,11 Jul 12:20 pm,"Colombo 7, Colombo","150,000",2 bedrooms and 2 bathrooms 1150 sqft 1st floor apartment and no elevator  ,Rosmed Place,2,2,"1,150 sqft"
251,Apartment with Nice View for rent in Colombo 6 (001206),19 Jul  9:31 am,"Colombo 6, Colombo","95,000",Address -10 Ramakrishna Road Colombo 6,28 Ramakrishna Road Colombo 06,1,1,700 sqft
252,1 BR Apartment | Colombo 07 - Rosmed Place For Rent,11 Jul 12:14 pm,"Colombo 7, Colombo","130,000",1 large bedroom and 1 bathroom900 sqft 2nd floor apartment no elevator ,Rosmed Place,1,1,900 sqft
253,3BR Apartment | Colombo 7 - Rosmead Place For Rent,11 Jul 12:00 pm,"Colombo 7, Colombo","180,000",3 bedrooms and 3 bathrooms 1500 sqft Duplex apartment,Rosmead Place,3,3,"1,500 sqft"
254,Apartment for Rent - Colombo 5,11 Jul 10:25 am,"Colombo 5, Colombo","100,000",Colombo5 Skelton Road 3Bed Room 3Bathroom Living and Dinning Area with Servant Room and Toilet Rent 100000  Per month With all Facilites,Colombo 5 Skelton Road,3,3,"2,000 sqft"
255,Brand New Fully Furnished Apartment - Opposite to HSBC Rajagiriya,15 Jul 10:33 am,"Rajagiriya, Colombo","250,000","This apartment done by Prime Residencies called Prime Wrendale is located in Rajagiriya - Opposite to HSBC Rajagiriya. 3 Spacious Bed Rooms & 2 Wash Rooms including Maids room & Wash room with Ample parking.Apartment is Fully Furnished, Air conditioned and all other luxury specifications are avalabile including GYM, Swimming Pool & Entertainment area.1625 Sq. Ft",Parilment Road,3,2,"1,625 sqft"
256,Apartment For Renting In Pannipitiya,11 Jul  3:29 am,"Pannipitiya, Colombo","28,000","a upstairs  annex with a bedroom, a living room, a pantry and a bathroom near to High Level road. 5-10 minutes to the Pannipitiya railway station, Pannipitiya Nursing Home, Pannipitiya Dharmapala Vidyalaya. Hot water, separate water and electric bills, No parking. Good for a newly marriage couple or a small family.","1399/15, First Lane, Hokandara Road, Pannipitiya",1,1,500 sqft
257,3 Rooms Full Furnished Apartment For Rent in Dehiwala,10 Jul  4:41 pm,"Dehiwala, Colombo","7,000","Rs.7,000/- per Night",Ebenezer Place,3,3,"1,250 sqft"
258,Apartment for Rent in Dehiwala,10 Jul  3:02 pm,"Dehiwala, Colombo","45,000","One bedroom furnished apartment in Dehiwala with a large terrace over landing the sea. In a peaceful & quiet environment. 5 mins walking distance to the beach & 10 mins to the bus stand and supermarkets. Rent Rs 45,000/= per month and 3 months advance",1,1,800 sqft,
259,3BR Apartment | Kotte - Prime Residencies For Rent,10 Jul 12:49 pm,"Kotte, Colombo","150,000","Fully furnished Apartment unit for Rent at highly residential are in Ethul kotte. 1416sq.ftthree bedrooms (Master bedroom with Air conditional ) Living , Dining , Pantry Two bathrooms Two balconies Servant room with bathroom Rent : per month Rs. 150,000.00 ",Kotte,3,2,"1,416 sqft"
260,Furnished Apartment Rent Dehiwala,10 Jul 11:35 am,"Dehiwala, Colombo","100,000","Fully Furnished Apartment Rent in Dehiwala, 3 bedrooms, 3 bath, Rent Rs 100,000/ per month make and earlier appointment",Dehiwala,3,3,"1,350 sqft"
261,Apartments for Rent in Nawala,10 Jul 11:23 am,"Nawala, Colombo","50,000","Nawala - Walter Gunasekara Mawatha, near Maga building3 bedroom, 2 bathroom, living, dining, kitchen, fully tiled property, under cover parking, remote control gate to enter property, 2nd floor apartment. R50,000/month with minimum 6 months advance. ","Walter Gunasekara Mawatha, Nawala",3,2,"1,000 sqft"
262,Apartment for rent in Dehiwela,10 Jul 10:58 am,"Dehiwala, Colombo","90,000","*** NO BROKERS*** Unfurnished Apartment For Rent.*** 3 Bed Rooms ( 3 air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking Distance from Galle road*** Easy access from Marine drive*** Nearby Resturants, Supermarkets Schools, etc...*** 6 Month refundable deposit ( negotiable )*** HALF MONTH AGENT FEE",Dehiwela - Ebenizer place,3,2,"1,260 sqft"
263,Furnished Apartment For Rent Col 3,10 Jul 10:15 am,"Colombo 3, Colombo","250,000","Furnished apartment available for rent at Bagatalle Road, Colombo 3, Sri LankaCitadel apartments ","Bagatalle Road, Colombo 3",3,3,"1,700 sqft"
264,3 Bed Rooms with Out Furnished at Dehiwala,19 Jul  3:54 pm,"Dehiwala, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ car park",17b attpattu mawatha dehiwala,3,2,"1,450 sqft"
265,3BR Furnished Apt at Sagara in Col-4,19 Jul  3:54 pm,"Colombo 4, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ ELE PERUNIT 50/- NOW CALL",37 sagara rd colombo-4,3,2,"1,250 sqft"
266,2BR Furnished Short and Long Col-6,19 Jul  3:55 pm,"Colombo 6, Colombo","100,000","COLOMBO APARTMENTS offers Fully Furnished 2Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 2Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  - ELE PERUNIT 50/- NOW CALL",7/5 harmers Avenue colombo-6,2,2,750 sqft
267,Luxury Apartment for Rent Colombo 6,10 Jul  9:32 am,"Colombo 6, Colombo","100,000",Fully furnished apartment for rent 3 bedrooms 2 bathrooms 1250 sqft monthly rent 1 lakh  advance 6 month half month broker fees please no brokers,ramakrishna road colombo 6,3,2,"1,250 sqft"
268,Studio Type Apartment For Rent - Colombo 6,17 Jul  9:09 pm,"Colombo 6, Colombo","95,000",features:Studio Unit is Fully Equipped including a Kitchenette with basic Cooking Facility. This Compact Studio Unit also a Living and Dining Area.minimum 1 year,Ramakrishna Road Ben Tower Colombo 6,1,1,750 sqft
269,Brand New Apartment in Dehiwala for Rent,10 Jul  9:26 am,"Dehiwala, Colombo","60,000",2 bedroom 2 bathroom hall kitchen fully tiled car park 24 hour security lift service gym swimming pool 3rd floor 6 month advanced agent fee half month,Ebernazer place dehiwala,2,2,950 sqft
270,Apartment for Rent in Colombo 4,10 Jul  9:04 am,"Colombo 4, Colombo","126,000",3 bedroom 2 bathroom large hall modern kitchen fully tiled car Park 4th floor 24 hour security lift service master bedroom with attached bathroom and air condition swimming pool  close to galle road 6 month advance agent fee HALF month,Sarbary garden col4,3,2,"1,100 sqft"
271,New Apartment for Rent in Dehiwala,10 Jul  8:29 am,"Dehiwala, Colombo","71,000",2 bed room 3 bathroom servant room with bathroom hall kitchen fully tiled car park lift service 24 hour security close to Galle road and Marine Drive 6 month advance agent fee half month,Ebernazer place dehiwala,2,3,"1,000 sqft"
272,2 Bed Apartment For Rent - Battaramulla,19 Jul  3:02 pm,"Battaramulla, Colombo","65,000","Unfurnished apartment in Ambassador residencies (electricity board road), Battaramulla-Kitchen with fitted pantry (stove included)-2 bed rooms with AC",912/2 Pannipitiya Road,2,2,"1,000 sqft"
273,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
274,Fully Furnished 2BHK Apartment For Rent in Mount Lavnia, 9 Jul  7:31 pm,"Mount Lavinia, Colombo","80,000",Fully Furnished Apartment For Rent in Mount Lavnia,"Sea Side, Mount Lavnia",2,2,"1,100 sqft"
275,Fully Luxury Furnished Apartment for Rent in Mt.Lavnia, 9 Jul  7:23 pm,"Mount Lavinia, Colombo","110,000","Luxury Apartment For Rent In Mount Lavinia.2 Bedroom2 Bathroom1270sqft110,000 rent","Mount Lavinia, sea side",2,2,"1,270 sqft"
276,Semi Furnished Apartment For Rent in Wellawatte,10 Jul  3:47 pm,"Colombo 6, Colombo","55,000","Semi-Furnished Apartment For Rent In W A Silva Mawatha, WellawatteRent 55,000LKRCall Us For More Info",W A Silva mawatha,2,1,650 sqft
277,Semi Furnished Apartment Lease in Col6,10 Jul 10:08 am,"Colombo 6, Colombo","55,000",Semi-Furnished apartment for quick rent in Wellawatte. Please call us for more details,W A Silva Mawatha,2,1,650 sqft
278,2 Rooms Apartment For Rent Col-3,17 Jul  9:09 pm,"Colombo 6, Colombo","175,000","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Sea Avenue Colombo 3,2,2,"1,250 sqft"
279,Apartment for Rent Colombo 6,17 Jul  9:10 pm,"Colombo 6, Colombo","145,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
280,3 Rooms Apartment For Rent Col-6,17 Jul  9:10 pm,"Colombo 6, Colombo","145,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
281,Semi Furnished Apartment For Long Term Rent - Colombo 6, 9 Jul  5:45 pm,"Colombo 6, Colombo","60,000",2 Bedroom Semi-Furnished Apartment For Rent in W A Silva mawatha end. ,W A Silva Mawatha,2,2,700 sqft
282,Havelock City Apartment for Rent,13 Jul  8:40 am,"Colombo 5, Colombo","250,000","3 Bedroom with 2 Bathroom, Living room, Dining, Balcony with outdoorseating.1,496 Sq. feet,Park Tower 15th floor, Elegantly fully furnished with high class Don Corolis Furniture.55"" Samsung HD Smart LED TV in the living room, and 32"" Samsung LED Tv ineach individual room, Master Bedroom, Children's Bedroom and Guest bedroom .Well equipped kitchen with Refrigerator, Washing, Microwave, Cooking Hob.Fully Air-conditioned apartment.Excellent South City view away from the construction site.One free Car park slot in the basement parking lot.Additional parking slotavailable for a small monthly rental.Furnished Maids room with separate entrance, Maids washroom.High security with access card entrance to the tower. CCTV coverage of thetower access.Security intercom to announce and seek access permission ofvisitors to individual apartment.Fully protected by fire hydrant, firealarm and fire sprinkler systems.Free Swimming, Gym and club facilities, banquet halls.Complex facilitates include Cafeteria, Mini Food City Market, Squash Court,Paan Paan delivery and excellent landscape garden with walking and jogging track.Minimum 1 Year rental period.Rs.250,000 per month",havelock road,3,2,"1,496 sqft"
283,3 Br Apartment for Rent in - Dehiwala, 9 Jul  4:29 pm,"Dehiwala, Colombo","150,000","Spacious, fully furnished apartment available for rent in DehiwalaAir-conditioned rooms with BalconiesIncludes; PEO TV, Refrigerator, Washing Machine, Microwave, Toaster, Rice Cooker and Wi-Fi router.Covered parking, 24/7 Security and Generator.",2nd Lane Dehiwala,3,2,"1,200 sqft"
284,Apartment for Rent - Colombo 4 (404 B/1), 9 Jul  4:20 pm,"Colombo 4, Colombo","95,000",APPARENT FOR RENT IN KOTHALAWALA AVENUE COLOMBO 4 (FILE NUMBER 404B/1),KOTHALAWALA AVENUE,2,2,"1,400 sqft"
285,Brand New Apartment For Rent in Dehiwala, 9 Jul  4:02 pm,"Dehiwala, Colombo","80,000",Brand New Apartment For Rent in Dehiwala,"Peters lane, dehiwala",3,2,"1,305 sqft"
286,Apartment for Rent in Colombo 04 (404 B), 9 Jul  3:45 pm,"Colombo 4, Colombo","90,000",5th floor available with One Bedroom with One attached Bathroom400 sqft,KOTHALAWALA AVENUE SEA SIDE,1,1,400 sqft
287,Apartment for Rent in Colombo 08,11 Jul  8:39 am,"Colombo 8, Colombo","75,000","Two Bed Room Apartment For Rent In Colombo 08 - Next to Military Hospital Manning Town Flats - Stage IIISpacious apartment with Two Bed Rooms, Two Washrooms, Pantry and Separate Cooking area next to Military Hospital available for rent. Conveniently Situated very close to schools and hospitals. Monthly rental Rs 75,000/. Advance 6 months and security Deposit Rs 150,000. Rs 75,000.00 / Month.NO BROKERS PLEASE",Manning Town Flats - Stage III,2,2,"1,200 sqft"
288,Apartment for Rent at Bambalapitiya., 9 Jul  2:57 pm,"Colombo 4, Colombo","80,000",Apartment for Rent at Bambalapitiya. 3 Bedroom Unit in Good Condition at Bambalapitiya Flats.,"Bambalapitiya Flats, Bambalapitiya",3,3,"2,800 sqft"
