,0,1,2,3,4,5,6,7
10,Land For Sale - Ranala,16 Jul  7:58 pm,"Kaduwela, Colombo","270,000","කඩුවෙල, හංවැල්ල බස් මාර්ගයේ ජල්තර පාරේ මීටර් 400 ඇතුලතින් පිහිටි පර්චස් 10 අගනා බිම් කොටස වහාම විකිණිමට. කඩුවෙලට කිලෝමිටර් 10. හංවැල්ලට කිලෝමීටර් 4. සියලු පහසුකම් සහිතයි.","Jalthara, Ranala",Residential,10.0 perches
11,"Land For Sale - Kaduwela, Ranala",16 Jul  4:09 pm,"Kaduwela, Colombo","300,000","කඩුවෙල, රණාල බස් මාර්ගයේ මහින්දාරාම මහා විහාරය අසල මීටර් 50 ක් ඇතුලතින් පිහිටි පර්චස් 169 ක නිවස සහිත අගනා ඉඩම වහාම විකිණීමට. සින්නක්කර ඔප්පු. ජල විදුලි ඇතුලු සියලු පහසුකම් සහිතව නිස්කලංක වටපිටාවක පිහිටා ඇත.","Kaduwela, Ranala",Residential,169.0 perches
12,Land for Sale in Nawagamuwa,16 Jul  8:24 pm,"Kaduwela, Colombo","300,000","කඩුවෙල, හංවැල්ල බස් මාර්ගයට මීටර් 50 ක් දුරින් නවගමුව, රණාල පිහිටි නිසංසල පරිසරයක පිහිටා ඇති අක්කර 1.5 ඉඩම වහාම විකිණීමට. ව්‍යාපාරික ස්ථානයකට ද වඩාත සුදුසුයි.","Kaduwela, Nawagamuwa",Residential,1.5 acres
13,Commercial Land for Sale - Kaduwela,16 Jul 10:21 am,"Kaduwela, Colombo","250,000,000","Commercial Land for sale at Welivita, facing Colombo -Kaduwela main road.This land consists of three up and running businesses1. Hotel with 5 cottages and 6 rooms(All with AC)2.Restaurant and Bar with a FL-11 Liquor Licence.3.Two storey Bakery and a two storey food showroom facing main road.","58/F Avissawella Road, Welivita,Kaduwela",Commercial,165.0 perches
14,Land For Sale Nawagamuwa,14 Jul  3:27 pm,"Kaduwela, Colombo","1,200,000",Near the nawagamuwa temple,Residential,6.0 perches,
15,Land for Sale in Nawagamuwa,13 Jul  2:45 pm,"Kaduwela, Colombo","290,000","Land For Sale @ Udgoda Road, Nawagamuwa, Kaduwela.","Udugoda Road, Nawagamuwa, Kaduwela","Residential, Other",9.5 perches
16,කඩුවෙල නගරයෙන්ම ඉඩමක්,13 Jul  3:57 pm,"Kaduwela, Colombo","2,100,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයකසුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,Kaduwela,Residential,8.9 perches
17,Land for Sale in Kaduwela Ranala (Dedigamuwa),12 Jul  2:38 pm,"Kaduwela, Colombo","3,000,000","රනාල දැඩිගමුවෙන් ඉඩමක් විකිණීමට- පර්චස් 16.5 හතරැස් ඉඩම- කොළඹට - අතුරුගිරියට, කඩුවෙලට කිලෝමීටර 7ක දුරින්- හෝමාගමට කිලෝමීටර 8ක දුරින්- 698 කඩුවෙල - හෝමාගම බස් පාරට මීටර 350 ඇවිද යන දුරින්. ඉඩම තාර පාරට මායිම්ව ඇත.- නල ජලය, විදුලිය ඇත - නිරවුල් ඔප්පු - ගංවතුර උවදුරු නැත- Low Level පාරට 2.6 (Elephant House හංදියට)","Dedigamuwa, Ranala",Residential,16.5 perches
18,Luxury Land in Kaduwela,11 Jul 11:11 am,"Kaduwela, Colombo","300,000",~~~~~ Live A Prestige Life ~~~~~,Ranala,Residential,8.0 perches
19,"Land for Sale, Ihala Bomiriya, Kaduwela", 8 Jul  2:22 pm,"Kaduwela, Colombo","320,000","No Flood risk,1 km to colombo - Avissawella old Road, 500 m to Bomiriya primary college1 km to Bomiriya National college3 km to Kaduwela Town","Ihala Bomiriya, Kaduwela",Residential,6.0 perches
20,Land for Sale in Kaduwela Ranala, 6 Jul  9:03 am,"Kaduwela, Colombo","15,000,000",Land for sale in Kaduwela Ranala,Kaduwela Ranala,"Commercial, Residential",90.0 perches
21,කඩුවෙල - හෝමාගම 697 බස් පාරට සමීපයෙන් අගනා නේවාසික බිම් කොටස විකිණීමට,15 Jul  1:38 pm,"Kaduwela, Colombo","310,000","පර්චසය ලක්ෂ තුනේ සිට කඩුවෙල නගරයට 2KM කොතලාවල අධිවේගී පිවිසුමට විනාඩි 10 න් තෙකලා විදුලිය නලජලය සපයා ඇත බැංකු ණය පහසුකම සලසා දිය  හැක .මෙසේ ගෙවන්න  - * රු .500,00/-  ගෙවා ඉඩම වෙන් කරවා ගන්න *මුලික ගෙවීම 30% ගෙවා ඉතිරිය බැංකු ණය මඟින් *පොළී රහිතව මාස 3න්  ගෙවන්න නැතිනම් ,*මුලිකව 30% ගෙවා ඉතිරිය ආයතනය මගින් දෙන පහසු ගෙවීමේ ක්ර.මය යටතේ වසර 7ක් දක්වා ගෙවීමේ පහසුකම් *එකවර ගෙවීමේදී සුවිශේෂ වට්ටම",කඩුවෙල -හෝමාගම 697 බස් පාර,Residential,9.5 perches
22,Land for Sale in Kaduwela, 4 Jul 12:48 pm,"Kaduwela, Colombo","525,000","""60 perches or 48 perches"" land for sale in kaduwela 2 mini walking distance to main Road 2 min to Highway Entrance Close to Horizen and OKI international school and nevil Fernando hospital electricity and water supply price is Negotiable.Thank you",No 14 Hewagama Kaduwela,"Commercial, Residential",48.0 perches
23,කඩුවෙල වැලිහින්ද පන්සල අසල බිම් කොටස විකිනීමට, 4 Jul 12:22 pm,"Kaduwela, Colombo","90,000","*කඩුවෙල , වැලිහිද පන්සල අසල පර්චස් 44 ක බිම් කොටස විකිනීමට !! * 🔹 කඩුවෙල නගරයට ඉතා ඉක්මනින් ලගා වීමේ හැකියාව.🔷 බිම් කොටස තෙක්ම 15 ft පලලෙන් යුත් පාර .🔷 ඹෝමිරිය , අතුරුගිරිය , මාලබේ , කොතලාවල නගර වලට අතුරු මාර්ග රැසක් 🔷 ජලය / විදුලිය 🔷 මුදල් හදිස්සියක් හේතුවෙන් විකුනනු ලැබේ. ♦️ පර්චස් 1 ක් සදහා 90000 පමනක් ප්‍රමානවත්","කඩුවෙල , වැලිහින්ද","Agricultural, Commercial, Residential",40.0 perches
24,Recidential Land for Sale in Kaduwela, 4 Jul 10:28 am,"Kaduwela, Colombo","650,000",* Fully developed land..* 10 minutes from Kaduwela and Malabe junction..*  Close to highway entrance 500 meters..*  All facilities available..* Clear deeds..CALL FOR MORE INFORMATION..,"Pattiyawatta road, Kothalawala, Kaduwela",Residential,7.8 perches
25,Commercial Valid Land for Sale in - Kaduwela, 2 Jul  9:34 pm,"Kaduwela, Colombo","1,600,000",FACE TO 143 BUS ROAD ( LOW LEVEL)SQUARE TYPE LAND CLEAR DOCUMENT 500M TO KADUWELA HIGH WAY ENTRANCE 1.5 KM TO KADUWELA TOWN 12KM TO PORT,KADUWELA,"Commercial, Residential",20.0 perches
26,Land for Sale in Kaduwela, 1 Jul  6:22 pm,"Kaduwela, Colombo","100,000",Land For Sale In Kaduwela=======================,Residential,31.4 perches,
27,Bare Lands in Kaduwela,22 Jul 12:11 pm,"Kaduwela, Colombo","1,800,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයකසුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,Hanwella rd,Residential,7.5 perches
28,"Land for sale in Torrignton City, Ranala, Kaduwela", 1 Jul 12:43 pm,"Kaduwela, Colombo","350,000","ඉඩමක් විකිණීමට - රනාල, කඩුවෙල","Torignton City, Ranala, Kaduwela",Residential,23.0 perches
29,Land for Sale in Kaduwela,22 Jul 12:37 pm,"Kaduwela, Colombo","280,000","Land for sale in kaduwela, korathota10.6 perchesPerfect Rectangular shape 3.5km to athurugiriya town","No: 56/B, Horapaya Estate, Korathota, Kaduwela, Home",Residential,10.0 perches
30,Land for Sale in Kaduwela (korathota),10 Jul  4:32 pm,"Kaduwela, Colombo","425,000",කොරත‌ොට පන්සල අසල මී.500ක් දුරින්697 කඩුවෙල හෝමගම බස් මාර්ගයට මී.500සමතලා හතරැස් ඉඩමකිඅවශ්‍ය නම් පර්චස් 15ක් උවද ලබා ගත හැකගංවතුර තර්ජන නැත (2016 ඇතිවූ විශාලම ගංවතුරටවත් යට නොවූ ප්‍රදේශයකි)මිල ගණන් සාකච්ඡා කරගත හැක500m to Korathota temple500m to 697 Bus routSquare land.. no slopesNo floodingif you want we can give 15 perches total,Korathota - Kaduwela,Residential,8.0 perches
31,ඉඩම විකිණීමට කඩුවෙල,30 Jun  4:08 pm,"Kaduwela, Colombo","260,000",බැංකු ණය ලබාගත හැකපර්චසයක් රු.240000/=අඩි20 පාරනිරවුල් ඔප්පු143 ප්‍රධාන පාරට 400Mමිල ගිවිසගත හැකඉක්මනින්‍ විකිනීමට,උදුගොඩ පාර,Other,10.85 perches
32,කඩුවෙල වැලිවිට අගනා ඉඩමක්,29 Jun  4:22 pm,"Kaduwela, Colombo","400,000",කඩුවෙල වැලිවිට 143 පාරේ සිට 1/2 km දුරින් නිසංසල පරිසරයක ආරක්ෂාකාරී වටපිටාව පිළිගත් රැකියාවන් නියුක්ත පවුල් කිහිපයක් පදිංචි තට්ටු දෙකේ ගෙවල් සදා ඇති ඉඩම් කට්ටි 4 අවසාන පර්චස් 10 විකිණීමට ඇත. අඩි 15 පාරක්ද ඇත.,"Weliwita, Kaduwela","Commercial, Residential",10.0 perches
33,Land Space for Sale Nawagamuwa,29 Jun  9:15 pm,"Kaduwela, Colombo","4,550,000","Opportunity For Customer10 P Land For SaleGood Residential AreaFace in Athurugiriya Waduramulla Main road500 Mts To Colombo low level Road - Colombo Awissavella Main RoadWalking distance to Nawagamuwa Hospital, Police station And Town5.5. Km To Kaduwela High way interchangeCall for more detailsDilshan -","Athurugiriya Road, Nawagamuwa","Commercial, Residential, Other",10.6 perches
34,Land for Sale Kaduwela,29 Jun  9:04 am,"Kaduwela, Colombo","1,020,000","Valuable Land for Sale20 perch LandGood Residence areaWater , ElectricityHave 2 Small Houses in In LandLand in front of Kothalawela Maha Vidyalaya100m to Kaduwela Temple300m to Petrol Shed400m to Kaduwela municipal council450m Kaduwela Court500m to kaduwela Town700m to Highway EntranceCan negotiation after inspectionper perch 1,020,000",348 F3 School Lane Kothalawela Kaduwela,"Agricultural, Commercial, Residential, Other",20.0 perches
35,10P Land For Sale At Welivita,29 Jun  2:51 am,"Kaduwela, Colombo","497,500","Highly residential area with friendly neighborhood. Private 20ft wide road access to the land. 500m to the highway entrance and 800m to the Nevile fernando hospital 300m from main road. All the documents has been obtained for bank loan purposes as well. Land current valuation comes above Rs. 550,000/-. Clear deed and title clearance. Original land value mentioned and signed in the deed. Price is negotiable.","Walivita, Kaduwela",Residential,10.0 perches
36,අගනා නේවාසික බිම් කොටස් විකිණීමට - කඩුවෙල,28 Jun  3:18 pm,"Kaduwela, Colombo","310,000","පර්චස් 6.5 , 7, 8, 10 බිම් කොටස්  පර්චසය ලක්ෂ තුනේ සිට කඩුවෙල නගරයට 2KM කොතලාවල අධිවේගී පිවිසුමට විනාඩි 10 න් තෙකලා විදුලිය නලජලය සපයා ඇත බැංකු ණය පහසුකම සලසා දිය  හැක .මෙසේ ගෙවන්න  - * රු .500,00/-  ගෙවා ඉඩම වෙන් කරවා ගන්න *මුලික ගෙවීම 30% ගෙවා ඉතිරිය බැංකු ණය මඟින් *පොළී රහිතව මාස 3න්  ගෙවන්න නැතිනම් ,*මුලිකව 30% ගෙවා ඉතිරිය ආයතනය මගින් දෙන පහසු ගෙවීමේ ක්රhමය යටතේ වසර 7ක් දක්වා ගෙවීමේ පහසුකම් *එකවර ගෙවීමේදී සුවිශේෂ වට්ටම",කඩුවෙල -හෝමාගම 697,Residential,11.5 perches
37,Land in Kaduwela / Malabe,27 Jun  7:34 pm,"Kaduwela, Colombo","500,000","a valuble land in kaduwela...walking distance (300m) to kaduwela- colombo Main road...only 700m to kaduwela highway entrance...20ft roads...Commercial value...very close to nevil fernando hospital,horizon campus,SLITT & Malabe Town...arround Wall...no floods(never) in this land area..with every facilities....approved plan...only 5 lakhs per perch...call ","Commercial, Residential",12.2 perches,
38,Land for Sale - Nawagamuwa,27 Jun  2:43 pm,"Kaduwela, Colombo","235,000","500m to colombo lolevel roadHave water  facilityClear dodument, approved plane ,  applie to bank loan","nawagamuwa, ranala",Residential,13.5 perches
39,Valuable Land Plots in Kaduwela,28 Jun  9:54 pm,"Kaduwela, Colombo","200,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයකසුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,"Hanwella rd, Kaduwela",Residential,8.0 perches
40,Land for Sale in Hokandara,20 Jul 10:51 am,"Kaduwela, Colombo","750,000","මාලඹේ , කොට්ටාවා , මහරගම , අතුරුගිරිය නගරයන්ට මැඳිව________තලවතුගොඩ නගරයට නුදුරින්_______",Hokandara,Residential,6.0 perches
41,Land for Sale in Kaduwela (korathota),10 Jul  4:32 pm,"Kaduwela, Colombo","425,000",කොරත‌ොට පන්සල අසල මී.500ක් දුරින්697 කඩුවෙල හෝමගම බස් මාර්ගයට මී.500සමතලා හතරැස් ඉඩමකිඅවශ්‍ය නම් පර්චස් 15ක් උවද ලබා ගත හැකගංවතුර තර්ජන නැත (2016 ඇතිවූ විශාලම ගංවතුරටවත් යට නොවූ ප්‍රදේශයකි)මිල ගණන් සාකච්ඡා කරගත හැක500m to Korathota temple500m to 697 Bus routSquare land.. no slopesNo floodingif you want we can give 15 perches total,Korathota - Kaduwela,Residential,8.0 perches
42,ඉඩමක් සහ නිවසක් විකිණීමට කඩුවෙල,28 Jun  8:41 pm,"Kaduwela, Colombo","3,500,000",කඩුවෙල ගම්පහ ප්‍රධාන පිවිසුම් මාර්ගයට ආසන්නව වඩුවෙගම හන්දියෙ post office එක ලගින් ඇතුල් පාරෙ මීටර් 800 දුරින් පිහිටා ඇත.පිරිසිදු නිරවුල් ඔප්පු සමගින් ඉඩමක් සමග නිවසක් හැකිතාක් ඉක්මනින්  විකිණීමට ඇත.,Residential,11.0 perches,
43,Land for Sale - Kaduwela Ranala, 6 Jul  9:58 am,"Kaduwela, Colombo","325,000",ඉඩමක් විකිණීමට - රනාල කඩුවෙල================698 කඩුවෙල හෝමගම බස් මාර්ගයේ රනාල හන්දියට මීටර් 300 ක් පමණ දුරින් පර්. 10 සහ පර්.10.5 ලෙස බිම් කොටස් 2 ක් එක ලග පිහිටා ඇත. කොටස් 2 කම හෝ එක් කොටසක් හෝ මිලදී ගත හැක.ටොරින්ටන් සිටි හි පිහිටා ඇත. (Torinton City)එලිෆන්ට් හවුස් සහ මන්චි කර්මාන්ත ශාලා වලට ඉතා සමීපව පිහිටා ඇත.සේවක / සේවිකාවන්ගේ නවාතැනක් සැකසීමට ඉතා සුදුදු පරිසරයකි.පුද්ගලික පදංචියට නිවසක් තැනීමටත් සුදුසු ඉතා නිදහස් නිස්කලංක ස්වාභාවික වටා පිටාවක පිහිටා ඇත.මිල ගණන් සාකච්චා කර ගත හැක.,"Kaduwela Homagama Road, Ranala","Commercial, Residential, Other",10.0 perches
44,Residential Lands in 293 route - Kaduwela, 1 Jul  1:57 pm,"Kaduwela, Colombo","410,000",කඳිම තැනකින් හොඳම ඉඩමක්අනාගතයට සුපිරි ආයෝජනයක්.....,"Ambulgama rd, Welipillewa",Residential,6.5 perches
45,"Land for sale Kaduwela, Kothalawala",21 Jun  8:41 pm,"Kaduwela, Colombo","3,000,000","50m to Kothalawala highway entrance,Bordering New Kandy road/ 177 bus route Land with house (house value not included)600 m to sliit1 km to kaduwela town1 km to nevil fernando hospital and horizon college2.5 km to malabe town","New Kandy Road, Kothalawala, Kaduwela",Commercial,20.0 perches
46,Land for Sale - Kaduwela, 8 Jul  6:05 pm,"Kaduwela, Colombo","1,000,000","•	Extent of the land: 80p•	Property is in the Hart of Kaduwela town•	100m to Main Street•	20ft wide road•	Land with single storied old residential building (1520sqft floor area)•	Rectangular shaped, flat block of land•	Electricity, water service, telephone and other facilities•	Bordering Kelani River•	1.2 Km to Highway entrance•	Very close to SLIIT, Horizon College, MIT, CINEC Campus, Nevil Fernando Hospital. •	Ideal for residential, commercial, condominium, ect. Projects•	Price Rs. 1Mn pp (Negotiable)","Commercial, Residential, Other",80.0 perches,
47,Super Land Between 293 & 698 Route,25 Jun  4:56 pm,"Kaduwela, Colombo","310,000",~~~~~ Live A Prestige Life ~~~~~,"Kaduwela, Habarakada rd",Residential,8.2 perches
48,Residential Lands in Ranala,25 Jun 12:00 pm,"Kaduwela, Colombo","2,400,000",~~~~~ Live A Prestige Life ~~~~~,"Kaduwela, Ranala rd",Residential,8.2 perches
49,Land for Sale in - Nawagamuwa,18 Jun  7:47 pm,"Kaduwela, Colombo","550,000","2 Blocks of 10 perch each, flat land with free hold title. 100 Meters to Colombo-Awissawella main road. Walking distance to Nawagamuwa hospital, police station and town. 5.5km to Kaduwela highway interchange. Expecting 5.5 million each block. Call or","Commercial, Residential",20.0 perches,
50,"Land for Sale - Korathota, Kaduwela",18 Jun  2:01 pm,"Kaduwela, Colombo","5,500,000","1 bath room, 2 bed room, 1 kitchen, No Flood risk, Have Power supply and water supply","No:72/G/1, Muthulanda Road, Korathota,, Kaduwela",Residential,10.0 perches
51,Residential Land for Sale in Kaduwela,25 Jun 12:00 pm,"Kaduwela, Colombo","1,600,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයක සුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,"Kaduwela , Bomiriya",Residential,7.5 perches
52,Lake View Residential Land for Sale - Kaduwela, 3 Jul  4:37 am,"Kaduwela, Colombo","8,500,000",Land overlooking a beautiful view of the lake near the Kaduwela highway exit.,Residential,7.5 perches,
53,71 Perches Land for Sale in - Kaduwela,16 Jun  2:28 pm,"Kaduwela, Colombo","165,000","71 perches land for sale in Kaduwela Korathota with tarred access road, electricity & water supply. Excellent location within 1.5 km to 697 bus route in Kaduwela.165,000 LKR per perch.Land is suitable for land blockout or to construct a factory or cultivation or to build elders’ home. Never affected by floods. Drinking well never dries  even in a  drought. Coconut, Jack & banana cultivation. Additional 60 perches of paddy fields to the buyer for a negotiable price.",Korathota Kaduwela,"Agricultural, Commercial, Residential, Other",71.0 perches
54,"Land for sale at Nawagamuwa, Kaduwela",16 Jun 11:38 am,"Kaduwela, Colombo","350,000",නවගමුව වෑක්කවත්ත ප්‍රදේශයේපර්. 11.3 ක ඉඩම් කොටස විකිණීමට ඇත ( ඉහළම ඉල්ලුමට ).143 ප්‍රධාන පාරට මි.150. විදුලිය හා නල ජලය ඇත. ,"38/A,Siyambalagaha Junction,, Ranala.",Residential,11.3 perches
55,Land for Sale in Kaduwela,16 Jun  8:47 am,"Kaduwela, Colombo","285,000",LAND FOR SALE IN KADUWELA*The land is located kaduwela athurugiriya road.*08 Perches.*Price per perch Rs 285000.00.*100 Meters from kaduwela aturugiriya road.*1.5 Km kaduwela town.*Beautiful  and free quite area.*Close to all banks/schools/hospitals/super market and other amenities.*You can save in multi millions.*Professional in housing @ land sales the easiest way to buy /sale/rent/lease house @ properties in around sri lanka.*************Come to your dream home*********************************No Brokers*****************,kaduwela athurugiriya road,Residential,8.0 perches
56,Land for Sale in Kaduwela,22 Jul 12:37 pm,"Kaduwela, Colombo","280,000","Land for sale in kaduwela, korathota10.6 perchesPerfect Rectangular shape 3.5km to athurugiriya town","No: 56/B, Horapaya Estate, Korathota, Kaduwela, Home",Residential,10.0 perches
57,Land for Sale in Kaduwela (korathota),10 Jul  4:32 pm,"Kaduwela, Colombo","425,000",කොරත‌ොට පන්සල අසල මී.500ක් දුරින්697 කඩුවෙල හෝමගම බස් මාර්ගයට මී.500සමතලා හතරැස් ඉඩමකිඅවශ්‍ය නම් පර්චස් 15ක් උවද ලබා ගත හැකගංවතුර තර්ජන නැත (2016 ඇතිවූ විශාලම ගංවතුරටවත් යට නොවූ ප්‍රදේශයකි)මිල ගණන් සාකච්ඡා කරගත හැක500m to Korathota temple500m to 697 Bus routSquare land.. no slopesNo floodingif you want we can give 15 perches total,Korathota - Kaduwela,Residential,8.0 perches
58,Perches 20ka His Idama - Dadigamuwa,15 Jun  6:57 pm,"Kaduwela, Colombo","3,200,000",Dadigamuwa pachas 20ka his idamak vikinimata atha. 573/A udahawaththa dadigamuwa. 698 Parata 300m. Lolewal rathnapura kolaba margayata 3km. Hilewal Parata 5km.Chaminda.,"573/A, udaha waththa, dadigamuwa.",Residential,20.0 perches
59,Land for Sale Kaduwela Near to Highway,18 Jun  4:02 pm,"Kaduwela, Colombo","1,000,000","Land for sale kaduwela near to highway,8 perches available,Each 1.3 million negotiable,Best for commercial,Call for more information,Urgent urgent",kaduwela,"Commercial, Residential",8.0 perches
60,Land for Sale - Kaduwela,28 Jun  2:52 pm,"Kaduwela, Colombo","500,000","Nearby munidasa kumaratunga vidyalaya.best place to build factory,agriculture farm,animal farm,also suitable for build apartments.one of the side Lakeview.",kaduwela nearby Colombo avissavella road,"Commercial, Residential, Other",145.0 perches
61,Land for Sale - Kaduwela,11 Jun  1:28 pm,"Kaduwela, Colombo","1,200,000",Facing the 20feet rd.And 15feet byroad Main road to 2km,Malabe Chandrika Kumarathunga mw.,Residential,10.0 perches
62,Land for Sale in - Kaduwela,10 Jun  3:25 pm,"Kaduwela, Colombo","500,000","37.5 perchesNear 143 Bus Route (100m to Awissawella Rd.)2km to Kaduwela Town1km to Kaduwela Highway EntranceNear CINEC, Neville Fernando Hospital and Horizon International SchoolAlso Selling as Pieces.2 Old Houses are already Build on the Property.","Weliwita Rd, Kaduwela","Residential, Other",37.5 perches
63,Residential Land in Kaduwela, 7 Jun 12:58 pm,"Kaduwela, Colombo","290,000","9 perch block of Residential Land  for sale situated close at Ranala ,Kaduwela. Wide private access road. Just 75m to Kaduwela – Homagama 698 Bus Route. 3 Mints drive to 143 Colombo – Avissawella bus route. 15 min to Athurugiriya . Calm and Serene Residential Area faced to the paddy field.- 10 min to athurugiriya and kaduwela .","Ranala Road ,Kaduwela.",Residential,9.0 perches
