,0,1,2,3,4,5,6,7,8
14,"Mt.Lavinia,3BR Apartment Sale 2nd Floor",24 Jul  8:21 am,"Mount Lavinia, Colombo","22,100,000","LOCATION Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Center, 1 hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address   	 - 04, Beach Road, Mount Lavinia.Status 	         - SaleProperty type   - Construction ApartmentCompletion  	- Dec 2019Asking price     - 22.1 Million LKRSqft                  - 1,270Deed                - Clear TitleFloor	         - 2nd FloorBedrooms 	- 03Bathrooms 	- 02Servant room 	- NoServant washroom - NoParking 	       - 01 ( on request additional slot – T&C apply)","4) Beach R'd,Mount Lavinia.SL",3,2,"1,270 sqft"
15,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (105-1/C)",23 Jul  6:05 pm,"Mount Lavinia, Colombo","25,900,000",•	     Only 5 Units are Available ,"04, Beach RD, Mount Lavinia..SL",3,2,"1,485 sqft"
16,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (105-2/A)",23 Jul  4:20 pm,"Mount Lavinia, Colombo","22,100,000",*****************************************************************Call Now*****************************************************************•	     Only 5 Units are Available ,"No./4, Beach Road , Mount Lavinia.SL*",3,2,"1,270 sqft"
17,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (104-1/A)",23 Jul  4:20 pm,"Mount Lavinia, Colombo","21,900,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs from Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Feb 2020Asking price           - 21.9 Million LKRSqft                        - 1270Deed                      - Clear TitleFloor	                  - 1st FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 (on request additional slot – T&C apply)","No.4, Beach Road , Mount Lavinia.SL*",3,2,"1,270 sqft"
18,Mt.Lavinia Apartments Beautiful Places to Live,23 Jul  3:12 pm,"Mount Lavinia, Colombo","25,900,000","The newest hip address in Mount Lavinia belongs to Vesta Mount Villa, with Beach Road as the location where it resides. The exceptional location provides for this address to be a central point to all great things that Mount Lavinia has to offer.Close Amenities: St. Thomas College- walking distance Odel ShowroomBurger KingMount Lavinia HotelKeels Super MarketSubway and many more……………..We have plenty of properties in our database that you could be interested. Please do let us know your requirements.","@04,Beach R'd,Mt.Lavinia.Sri Lanka",3,2,"1,485 sqft"
19,Mt.Lavinia Apartments Beautiful Places To Live,23 Jul  3:08 pm,"Mount Lavinia, Colombo","26,100,000","Close Amenities: St. Thomas College- walking distance Odel ShowroomBurger KingMount Lavinia HotelKeels Super MarketSubway and many more……………..We have plenty of properties in our database that you could be interested. Please do let us know your requirements.Other Benefits•	Extra Car Park on request (T&C Apply)•	Walking Distance for Superb Mount Lavinia Beach.•	You Can Reserve Your Dream Home with Paying 1,000,000/= ✴️easy bank loan facility.✴️UDA and all other obligatory approvals are ready.✴️Hurry up for booking","@04,Beach R'd,Mt.Lavinia.Sri Lanka",3,2,"1,485 sqft"
20,Apartments A Name You Can Trust Mt.Lavinia,23 Jul  3:05 pm,"Mount Lavinia, Colombo","26,300,000","*********************************************Call Now!!!!!!!*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 3rd   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","@04,Beach Road,Mt.Lavinia.SL",3,2,"1,485 sqft"
21,"No Investments Risks, Brand New Completed Apartment’s Mount Lavinia",23 Jul 12:24 pm,"Mount Lavinia, Colombo","23,000,000","Mount Lavinia, Siripala road, 3 bed rooms, 3 bathrooms, apartment for sale close proximity St.Thomas College, walking distance to Galle road and beach. gym, roof top terrace, stand by generator, CCTV camera, lift, 24 hours security, water reserve tanks and car park.conveniently located",Mount Lavinia,3,3,"1,200 sqft"
22,Apartments for Sale in Mt.Lavinia,23 Jul  9:09 am,"Mount Lavinia, Colombo","25,900,000","LOCATION Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	             - 04, Beach Road, Mount Lavinia.Status 	             - SaleProperty type       - Construction ApartmentCompletion  	    - Dec 2019Asking price        - 25.9 Million LKRSqft                     - 1,485Deed                   - Clear TitleFloor	            - 1st FloorBedrooms 	    - 03Bathrooms       - 02Servant room 	- NoServant washroom - NoParking 	       - 01 ( on request additional slot – T&C apply)","@04,Beach Road,Mount Lavinia.",3,2,"1,485 sqft"
23,"Mt.Lavinia Apartment Sale-Luxury, Location, and Convenience (101-2/C)",23 Jul  9:02 am,"Mount Lavinia, Colombo","26,100,000",*****************************************************************Call Now*****************************************************************•	     Only 5 Units are Available ,"No./4,/ Beach Road , Mount Lavinia.",3,2,"1,485 sqft"
24,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (100-3/C)",23 Jul  9:00 am,"Mount Lavinia, Colombo","26,300,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs from Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Feb 2020Asking price           - 26.3 Million LKRSqft                        - 1485Deed                      - Clear TitleFloor	                  - 3rd FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 (on request additional slot – T&C apply)","No.4,/ Beach Road , Mount Lavinia.",3,2,"1,485 sqft"
25,Apartment in Mt.Lavinia,23 Jul  8:55 am,"Mount Lavinia, Colombo","21,900,000","*********************************************Call Now!!!!!!!*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 1st   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","`04,Beach R'd,Mt. Lavinia.#Sri Lanka",3,2,"1,270 sqft"
26,"Mt.Lavinia Apartment from Full-Service Agents, Modern Technology",23 Jul  8:53 am,"Mount Lavinia, Colombo","22,100,000","Address 	             - 04, Beach Road, Mount Lavinia.Status 	             - SaleProperty type        - Construction ApartmentCompletion  	     - Dec 2019Asking price          - 22.1 Million LKRSqft                       - 1,270Deed                     - Clear TitleFloor	             - 2nd FloorBedrooms 	      - 03Bathrooms 	     - 02Servant room        - NoServant washroom - NoParking 	                - 01 ( on request additional slot – T&C apply)","`04,Beach R'd,Mt. Lavinia.",3,2,"1,270 sqft"
27,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (99-2/A)",22 Jul  5:33 pm,"Mount Lavinia, Colombo","22,100,000",*****************************************************************Call Now*****************************************************************•	     Only 5 Units are Available ,"No.4 /, Beach Road , Mount Lavinia.",3,2,"1,270 sqft"
28,3BR - 2nd' Floor B/new Apartment in Mt.Lavinia,22 Jul  2:55 pm,"Mount Lavinia, Colombo","22,100,000","The newest hip address in Mount Lavinia belongs to Vesta Mount Villa, with Beach Road as the location where it resides. The exceptional location provides for this address to be a central point to all great things that Mount Lavinia has to offer.","(No.4),/ Beach Road,/ Mt Lavinia. / Sri Lanka.",3,2,"1,270 sqft"
29,Completed Brand New Apartment for Sale - Mount Lavinia,14 Jul 11:19 am,"Mount Lavinia, Colombo","22,000,000","We Have Brand New Completed Apartments At Beach Road, Mount Lavinia At Very Affordable Prices.","11C Beach Road, Mount-Lavinia",3,2,"1,084 sqft"
30,"No Investments Risks, Brand New Completed Apartment’s Mount Lavinia",23 Jul 12:24 pm,"Mount Lavinia, Colombo","23,000,000","Mount Lavinia, Siripala road, 3 bed rooms, 3 bathrooms, apartment for sale close proximity St.Thomas College, walking distance to Galle road and beach. gym, roof top terrace, stand by generator, CCTV camera, lift, 24 hours security, water reserve tanks and car park.conveniently located",Mount Lavinia,3,3,"1,200 sqft"
31,3BR - 2nd Floor Apartment in Mt.Lavinia.,22 Jul  2:53 pm,"Mount Lavinia, Colombo","22,100,000","Right at the edge of the bustling Colombo city lies the beautiful suburb of Mount Lavinia, a place famous for ‘Golden Mile of gorgeous beaches, reputed St. Thomas College, the majestic Mount Lavinia Hotel and many more. Mount Lavinia has a historical memory of a romantic story behind its name and It is a suburb that is fast growing with many amenities nearby, such as major super market chains, restaurant, hospitals, religious places, etc. that cater to an up-scale life style in a tranquil residential environment. The beaches in Mount Lavinia are one of the most happening places right outside Colombo, with many beach side restaurants and clubs. With all these Mount Lavinia is fast becoming an address most sort after, as an ideal place to live.","(No.4),Beach Road,Mt Lavinia.Sri Lanka.",3,2,"1,270 sqft"
32,3BR - 1st Floor Apartment in Mt.Lavinia,22 Jul  2:50 pm,"Mount Lavinia, Colombo","21,900,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.","(No.4),Beach Road,Mount Lavinia.",3,2,"1,270 sqft"
33,2 BR Furnished Apartment for Sale in Mount Lavinia,22 Jul 12:45 pm,"Mount Lavinia, Colombo","21,000,000","2 Bedroom Furnished Apartment for Sale in Mount LaviniaFully furnished 2 bedroom / Air conditioned-	Location – Sripala Road, Mount Lavinia-	Status – Immediate Occupation-	Property type – Apartment / / Furnished / Air conditioned-	Price – Rs. 21 million-	Sq ft - 1100-	Floor – 1st Floor -	Bedrooms - 02  -	Bathrooms – 02 (one attached / one common)-	Parking -01-	Others – Tastefully designed / All high standard furniture / Standby Generator / 24hrs Security with CCTV. Imported Toilet fittings and accessories / Swimming pool and Gym at the roof top. Stunning sea view. Highly Residential Area, Fully Secured Place,",Mount Lavinia,2,2,"1,100 sqft"
34,"Mt.Lavinia Apartment .Sale-Luxury, Location, and Convenience (97-1/A)",22 Jul 11:50 am,"Mount Lavinia, Colombo","21,900,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs from Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Feb 2020Asking price           - 21.9 Million LKRSqft                        - 1270Deed                      - Clear TitleFloor	                  - 1st FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 (on request additional slot – T&C apply)","No.4, / Beach Road , Mount Lavinia.",3,2,"1,270 sqft"
35,Mt.Lavinia Apartment - Always Fresh. Forever Original.,22 Jul  8:29 am,"Mount Lavinia, Colombo","22,100,000","*********************************************Call Now!!!!!!!*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 2nd   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","4,Beach Rd,Mount Lavinia.SL",3,2,"1,270 sqft"
36,Mt.Lavinia Apartment a Higher Quality of Living,22 Jul  8:09 am,"Mount Lavinia, Colombo","21,900,000",Unit A2-Bathroom3-Bedrooms1 Slot-Car Park1270-Area (Sq.Ft),"Vesta Mount Villa,04,Beach Rd,Mt.Lavinia.",3,2,"1,270 sqft"
37,"Mt.Lavinia Apartment Sale-Luxury, Location, and Convenience (95-3/c)",21 Jul  1:26 pm,"Mount Lavinia, Colombo","26,300,000",•	     Only 5 Units are Available ,"*4*,*Beach Road*, (Mt Lavinia).",3,2,"1,485 sqft"
38,"Mt.Lavinia Apartment Sale-Luxury, Location, and Convenience (94-2/C)",21 Jul  1:23 pm,"Mount Lavinia, Colombo","26,100,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs from Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Feb 2020Asking price           - 26.1 Million LKRSqft                        - 1485Deed                      - Clear TitleFloor	                  - 2nd FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 (on request additional slot – T&C apply)","4,*Beach Road*, (Mt Lavinia).",3,2,"1,485 sqft"
39,"Mt.Lavinia Apartment Sale-Luxury, Location, and Convenience (93-1/C)",21 Jul 12:01 pm,"Mount Lavinia, Colombo","25,900,000",*****************************************************************Call Now*****************************************************************•	     Only 5 Units are Available ,"No.4.Beach Road,Mt.Lavinia,SL.",3,2,"1,485 sqft"
40,Iconic Vesta Mount Villa Living (92-2/a) Mt. Lavinia,21 Jul 11:44 am,"Mount Lavinia, Colombo","22,100,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs from Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Feb 2020Asking price           - 22.1 Million LKRSqft                        - 1270Deed                      - Clear TitleFloor	                  - 2nd FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 (on request additional slot – T&C apply)","(4) Beach R'd,Mt. Lavinia.SL",3,2,"1,270 sqft"
41,3 Bed Room Apartment For Sale (APT1547) Mount Lavinia,21 Jul 11:44 am,"Mount Lavinia, Colombo","30,000,000","Address -41 Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 30000000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",41 Templers Road Mount Lavinia Span Tower,3,2,"1,310 sqft"
42,Mt.Lavinia Apartment for Sale in Mt Lavinia,21 Jul 10:43 am,"Mount Lavinia, Colombo","25,900,000","For More Details about the Company Please follow us ,http://www.vesta.lk/","Sri Lanka /No- *4,Beach R'd,Mt.Lavinia,.",3,2,"1,485 sqft"
43,Apartment for Sale - Mt Lavinia,21 Jul 10:39 am,"Mount Lavinia, Colombo","22,500,000",Unit A,"Sri Lanka - *4,Beach R'd,Mt.Lavinia,.",3,2,"1,270 sqft"
44,Mount Villa Apartment for Sale in Mt Lavinia,21 Jul 10:36 am,"Mount Lavinia, Colombo","22,100,000",Unit A,"**4,Beach R'd,Mt.Lavinia,Sri Lanka.",3,2,"1,270 sqft"
45,Mount Villa- Own the Home Meant for You,21 Jul 10:32 am,"Mount Lavinia, Colombo","21,900,000","*********************************************If time is of the essence, call +94 76 1394 201*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 1st   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","*4,Beach R'D,Mt.Lavinia,SL",3,2,"1,270 sqft"
46,Mt.Lavinia Apartment 3BR 3rd Floor -Colorful place to live,21 Jul  8:48 am,"Mount Lavinia, Colombo","26,300,000",*********************************************Call Path … for your Real estate Chat *********************************************Completion - End of 2019,"Sri Lanka- No/4,Beach Road,Mt.lavinia.",3,2,"1,485 sqft"
47,Mt.Lavinia Apartment 3 Br 2nd Floor,21 Jul  8:43 am,"Mount Lavinia, Colombo","26,100,000",** Buying a bigger home doesn’t necessarily mean spending more money ** ,"Mt.Lavinia,Beach R'd,No-4.Sri Lanka.",3,2,"1,485 sqft"
48,A Beautiful Apartment for Sale in Mt.Lavinia,21 Jul  8:40 am,"Mount Lavinia, Colombo","25,900,000","The newest hip address in Mount Lavinia belongs to Vesta Mount Villa, with Beach Road as the location where it resides. The exceptional location provides for this address to be a central point to all great things that Mount Lavinia has to offer.","Mt.Lavinia,Beach R'd,No/4.SL",3,2,"1,485 sqft"
49,Apartment Sale in Mt.Lavinia - A Tradition of Trust,21 Jul  8:36 am,"Mount Lavinia, Colombo","22,100,000","*********************************************Call Now!!!!!!! -*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 2nd   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","No-4/,Beach R'd,Mount Lavinia.SL.",3,2,"1,270 sqft"
