,0,1,2,3,4,5,6,7
0,title,posted date,location,price,description,Address:,Land type:,Land size:
1,Land for Sale in Nugegoda,17 Jul  5:07 pm,"Nugegoda, Colombo","9,800,000",REFERENCE NO - #LR.N.M.P.M,"Nugegoda, mirihana, pagiriwaththa mawatha","Commercial, Residential",4.7 perches
2,"['Land for Sale in Nugegoda', '17 Jul  5:07 pm', 'Nugegoda, Colombo', '9,800,000', 'REFERENCE NO - #LR.N.M.P.M', 'Nugegoda, mirihana, pagiriwaththa mawatha', 'Commercial, Residential', '4.7 perches']","['title', 'posted date', 'location', 'price', 'description', 'Address:', 'Land type:', 'Land size:']",,,,,,
3,"Land for sale in Embuldeniya, Nugegoda.",18 Jul  3:28 pm,"Nugegoda, Colombo","1,400,000","Land for sale in Embuldeniya, Nugegoda.","Embuldeniya, Nugegoda","Commercial, Residential",25.0 perches
4,17.7 P LAND SALE MIRIHANA NUGEGODA,22 Jul 10:50 am,"Nugegoda, Colombo","1,925,000",Rs 1925000.00 per perch,MIRIHANA ( OPISIT GALWALA ROAD ) NUGEGODA,"Commercial, Residential",17.7 perches
5,13 P LAND SALE NUGEGODA,22 Jul 10:44 am,"Nugegoda, Colombo","2,000,000",Rs 2000000.00 per perch,FACING EDERISINGHE ROAD DELKADA NUGEGODA,"Commercial, Residential",13.0 perches
6,Land for Sale - Kohuwala,21 Jul  1:40 pm,"Nugegoda, Colombo","5,000,000",Kohuwala suranimala place Off to dutugemunu street 2nd block as you enter from dutugemunu street 40 feet front facing to road Clear document Exchange considered for a vehicle,"Dutugemunu street, Kohuwala","Commercial, Residential",12.57 perches
7,100p Land for Sale in Hi-Level Nugegoda,16 Jul  7:33 am,"Nugegoda, Colombo","7,000,000",Located in a highly commercial Area Facing higelevel Road 138,nugegoda,"Agricultural, Commercial, Residential",100.0 perches
8,Land for Sale in Nugegoda,17 Jul  5:07 pm,"Nugegoda, Colombo","9,800,000",REFERENCE NO - #LR.N.M.P.M,"Nugegoda, mirihana, pagiriwaththa mawatha","Commercial, Residential",4.7 perches
9,Land for Sale in Nugegoda,21 Jul  9:48 pm,"Nugegoda, Colombo","3,800,000",Highly Residential Property in NugegodaAraliya Mawatha off  Mirihana -pepiliyana Road,"Araliya Mawatha, Nugegoda","Residential, Other",12.5 perches
10,Land with House in Nugegoda,16 Jul  1:21 pm,"Nugegoda, Colombo","3,000,000",nugegoda town ekat  700mkohuwala royal institute ekata 100mpepliyana town ekata 500m kohowal town ekat 200m no brokersNugegoda land,jambugasmulla mawatha,Residential,10.0 perches
11,60 P Land with Property for Sale in Nugegoda,21 Jul  3:04 pm,"Nugegoda, Colombo","2,100,000",Rs 2100000.00 LAKHS per perchNegotiable,20 FEET WALAWWATHA ROAD GAMSABA JUNCTION NUGEGODA,"Commercial, Residential",60.0 perches
12,6P Land for Sale in Papiliyana Junction Nugegoda .,21 Jul 11:37 am,"Nugegoda, Colombo","1,950,000",නුගේගොඩ  පැපිලියාන හන්දියේ  විහාර  මාවතට මුහුනත අඩි 30කට වඩා ඇති  හතරැස් වටිනා පර්චස් 6 ක ඉඩම පර්චසය ලක්ෂ 19.5 ගනනේ විකිනීමට ඇත .ඉඩම පරීක්ෂා කර මිල සාකච්ඡා කරන්න .තැරව්කරුවන් අනවශ්‍යයි .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .ඉඩම පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න......................ස්තුතියි ............................,"VIHARA  MAWATHA , PAPILIYANA JUNCTION  NUGEGODA .","Commercial, Residential, Other",6.0 perches
13,Land for sale in Nugegoda,20 Jul  6:41 pm,"Nugegoda, Colombo","2,500,000",Highly Residential Property in NugegodaLocated on a private road off Kandewatta Road,"Kandewatta Road, Nugegoda","Agricultural, Residential, Other",34.0 perches
14,Land for Sale in Nugegoda Udahamulla,21 Jul  2:46 pm,"Nugegoda, Colombo","11,800,000","Residential Land For Sale in Nugegoda Udahamulla, Walking distance to 119 and 117 main bus route, Land with half bullied House and a electricity and water supply also available, we can arrange bank loan also. clear titles for more details please call us,",Udahamulla - Nugegoda,Residential,8.0 perches
15,Land with Old House for Sale in Nugegoda,20 Jul  4:44 pm,"Nugegoda, Colombo","36,000,000",- 13.35 Perches - Idea for Residential or Commercial project - 20 feet road wide- very close to Jubilee post junction- Total price is 36M (2.7M PP ),Residential,13.35 perches,
16,Land for Sale in Embuldeniya,21 Jul  1:32 pm,"Nugegoda, Colombo","9,000,000",Land for sale in Embuldeniya with Old House ,"Commercial, Residential",5.9 perches,
17,Land for Sale in - Nugegoda,20 Jul  2:14 pm,"Nugegoda, Colombo","3,000,000","Nugegoda,Facing to Old Kesbawa Rd, 18 Perches Land for Sale or Rent3 Million per Perch.",Commercial,18.0 perches,
18,Super Land for Sale Nugegoda,19 Jul  2:26 pm,"Nugegoda, Colombo","2,700,000",4th block from main rd 20ft rd facing superb square land two entrance high land 500m to mirihana 200m to kattiya handiya 700m to Gamsaba junction 60ft rd frontage high land highly residential area very close to Nugegoda Colombo price 2700000.per perch no brokers genuine buyers well come appointments,Nugegoda Katrina.junction.mirihana.rd.,Residential,20.0 perches
19,Super Land for Sale Nugegoda,19 Jul  2:19 pm,"Nugegoda, Colombo","1,600,000",300m to main Nugegoda pepiliyana rd 750m to pepiliyana junction 15ft private rd facing superb land highly residential area very close to Nugegoda Colombo price 1600000.per perch no brokers genuine buyers well come after.appointments,Nugegoda pepiliyana vihara mawatha,Residential,11.0 perches
20,8.4P BARE LAND SALE AT COLOMBO 08,19 Jul 11:14 am,"Nugegoda, Colombo","5,500,000",Rs5500000.00per perch,FACING serpentine road Colombo 8,"Commercial, Residential",8.4 perches
21,08 P BARE LAND SALE AT NUGEGODA,19 Jul 11:07 am,"Nugegoda, Colombo","3,300,000",08 P BARE LAND SALE AT 50 METERS TO PAGODA ROAD NUGEGODAIDEAL FOR LUXURY HOUSE / OFFICE BUILDING  OR ANY WORK....,50 METERS TO PAGODA ROAD NUGEGODA,"Commercial, Residential",8.0 perches
22,Commercial Land for Sale in Nugegoda - C0565,19 Jul  7:52 am,"Nugegoda, Colombo","6,000,000","15.5 perch land with old house for sale in Nawala Road, Nugegoda.",Commercial,15.5 perches,
23,Land With House For Sale In Nugegoda [LS06],18 Jul 10:46 pm,"Nugegoda, Colombo","2,900,000","Highlights- Land extent: 17.8 Perches- Property is located on Ananda Balika Mawatha, Off Pagoda Road, Nugegoda.- Approx. 15 meters away from Pagoda Road.- Approx. 400 meters from Kotte Road & Thalawathugoda Road. - Approx. 40 year old house currently resides on the property. Selling for land value.","Ananda Balika Mawatha, Pagoda Road, Nugegoda","Commercial, Residential",17.8 perches
24,Land for Sale - Kotte,18 Jul  4:52 pm,"Nugegoda, Colombo","1,700,000","පිට කෝට්ටේ රජමහා විහාරය අසල මුත්තෙට්ටුව පාරේ  වටිනා බිම් කොටස. පර්චස් 14ක ඉඩම සම්පූර්ණයෙන් හෝ කොටස් 2ක් වශයෙන් ඉක්මනින් විකිණීමට, ඉදිරිපස ඉඩම පර්චර් හයහාමාරක් වන අතර පැරණි නිවසක් ඇත.",97/10 muttettuwa road mirihana kotte,Residential,14.0 perches
25,"Land for sale in Embuldeniya, Nugegoda.",18 Jul  3:28 pm,"Nugegoda, Colombo","1,400,000","Land for sale in Embuldeniya, Nugegoda.","Embuldeniya, Nugegoda","Commercial, Residential",25.0 perches
26,Land for Sale at Nugegoda,18 Jul  8:50 am,"Nugegoda, Colombo","2,500,000",Land For Sale at Nugegodaclose to LB FINANCE20 FEET ROADHighly residential area and very calm surrounding.       For Quickly Sell☎ Call For More Details...0776655776,"Commercial, Residential",12.0 perches,
27,Land | For Sale In Embuldeniya - L0651,18 Jul  4:45 am,"Nugegoda, Colombo","1,750,000","33 perch land with old house for sale in Madiwela Road, Embuldeniya.",Residential,33.0 perches,
28,"Valuable Land for sale at Pegiriwatta Road, Delkanda, Nugegoda",17 Jul  4:31 pm,"Nugegoda, Colombo","1,800,000","35.5p Square block of land for sale in Pegiriwatta Road, Delkanda, Nugegoda. Land can be used as commercial/residential purposes or suitable for any other developments plans. Only 250m to Delkanda Junction. Wide carpeted roadway access with all facilities. Great investment opportunity.Price Rs.1.8Mn per perch. If interested, please call or Visit www.mataragerealestate.com for more details. Genuine buyers only. NO BROKERS PLEASE","Commercial, Residential, Other",35.5 perches,
29,Land for Sale in Nugegoda,17 Jul  5:07 pm,"Nugegoda, Colombo","9,800,000",REFERENCE NO - #LR.N.M.P.M,"Nugegoda, mirihana, pagiriwaththa mawatha","Commercial, Residential",4.7 perches
30,"Land for sale in Embuldeniya, Nugegoda.",18 Jul  3:28 pm,"Nugegoda, Colombo","1,400,000","Land for sale in Embuldeniya, Nugegoda.","Embuldeniya, Nugegoda","Commercial, Residential",25.0 perches
31,Land for sale Nugegoda,17 Jul 10:43 am,"Nugegoda, Colombo","3,500,000",200m from Nugegoda Junction. 2nd block from the S. De S. jayasinghe MawathaSuitable for Commercial & Residential development,Off S. De. S. Jayasinghe Mawatha,Commercial,17.0 perches
32,7.1P Land for Sale in Nugegoda .,16 Jul  7:50 pm,"Nugegoda, Colombo","18,500,000",Single Storey House for Sale in Nugegoda for land value.,* property is approx. 400 meters from Kattiya Junction.,Residential,7.1 perches
33,5.5P Land and House For Sale in Nugegoda,16 Jul  3:06 pm,"Nugegoda, Colombo","14,300,000",Single Storey House for Sale in Nugegoda for land value.,"Mirihana Road ,Nugegoda",Residential,5.5 perches
34,26.85 P & Property Sale At Jubili Post Nugegoda,16 Jul 10:14 am,"Nugegoda, Colombo","2,514,000",PRICE 2.514 M ( 2514000.00 LAKHS )PER PERCHNegotiable,50 METERS TO PVT ROAD / EKWATHA ROAD  JUBBLI POST NUGEGODA,"Commercial, Residential",26.85 perches
35,Nugegoda 7.63 Land for Sale Gamsaba Junction,16 Jul 12:32 am,"Nugegoda, Colombo","16,800,000","NUGEGODA 7.63 LAND FOR SALE GAMSABA JUNCTION Rs 16,800,000 /Negotiable",200 meters to Gamsaba junction - Nugegoda,Residential,7.63 perches
36,15 P Bare Land Sale at Pagoda Road - Nugegoda,16 Jul 12:23 am,"Nugegoda, Colombo","3,500,000","15 P BARE LAND SALE AT PAGODA ROAD -NUGEGODARs 3,500,000 LAKHSPER PERCHNegotiable",2nd Block Pagoda Road .Nugegoda,"Commercial, Residential",15.0 perches
37,Old Single Story House For Sale Nugegoda,15 Jul 10:28 pm,"Nugegoda, Colombo","20,400,000","Rs 20,400,000/Negotiable","Somathalagala Mawatha,Delkada,Nugegoda",Residential,12.0 perches
38,Land for Sale Nugegoda - LL686-A,15 Jul  7:51 pm,"Nugegoda, Colombo","4,500,000","7 Perch Land with 20 Feet Road Frontag for Sale in Raymond Road, Nugegoda.",Residential,7.0 perches,
