,0,1,2,3,4,5,6,7
18,Tea Estate for Sale - Guruthalawa,17 Jul  7:41 pm,"Welimada, Badulla","14,000,000","* Welimada- Guruthalawa* Facing to Haputale road* 7 acres tea estate - clear deeds * 1 1/2 km away from Welimada city* 4 km away from Diyatalawa city* 4 acres - VP tea, 3 acres- Lanka tea* 3000 kg tea leaves/ month* Valuable terpentine trees are available * House with 3 bedrooms for laborers - with water & electricity * Road facilities ",Welimada- Guruthalawa,"Agricultural, Commercial",7.0 acres
19,Land with House for sale in Badulla - Redeepana,17 Jul  1:35 pm,"Badulla, Badulla","6,500,000","Badulla -  Redeepana55.35p3.3Km to Badulla town.150m to Pitapola Junction (Baulla – Mahiyangana Road)Single storied house 1790sqft, open verandah, sitting cum dining hall, six rooms, pantry & Kitchen, Two bathrooms ( One half completed)Electricity & WaterContact : Niroshan / Jeevana",Badulla -  Redeepana,Residential,55.35 perches
20,Land for Residence - Welimada,16 Jul  3:56 pm,"Welimada, Badulla","150,000",A land consist of 57 Purchase 1.5 KMs from Walimada town and 1 Km from Walimada Nuwara Eliya Main Road. For  higherst offer.Price could be negotiate.No brockers.Cont Prasad Akuranthilake,Residential,57.0 perches,
21,Tea Estate for Sale - Badulla,16 Jul 12:17 am,"Welimada, Badulla","10,500,000","* Badulla- Atampitiya* 8 acres tea estate- clear deeds* 1/2 km away from Atampitiya * Welimada - Atampitiya road* Attractive area- calm environment * Water, electricity * Normal house for labourers ",Badulla - Atampitiya,"Agricultural, Commercial",8.0 acres
22,Land For Sale - Bandarawela,14 Jul  4:47 pm,"Bandarawela, Badulla","1,800,000",@ බණ්ඩාරවෙල බදුල්ල ප්‍රධාන පාරට මුහුණලා බිදුණුවැව හිල්සයිඩි බාර් එක අසල ඉඩම පිහිටා ඇත.  @ ඔිනෑම ව්‍යාපාරයකට කදිමයි. @ මාර්ග රක්ෂිතය ඉවත්කර ඇත. @ සිංනක්කර ඔප්පු ප්ලෑන් ඇත.  @ තැනිතලා ඉඩමකි. @ පර්චසය රු. ලක්ෂ 18යි. @ ඉඩම පරික්ෂාකර මිල සාකචිජා කලහැක. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.,බිදුණුවැව බණ්ඩාරවෙල,Commercial,3.5 perches
23,Land For Sale In Bandarawela,14 Jul  7:42 pm,"Bandarawela, Badulla","350,000","@ බිදුණුවැව ලැවෙන්ඩා ( පැරණි ක්වින්ස්)  හෝටලය අසලින් ඇති හිල්ඔය පාරට යන පාරේ මිටර් 150කි.  @ සුන්දර නිස්කලංක වැදගත් නේවාසික පරිසරය. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ ඉඩමට අඩි 12 පලල පාර, විදුලිය, නල ජලය, දුරකථන පහසුකමි. @පර්චසය රු. 350000යි. @ අවශ්‍ය නමි පර්චස් 12ක් ලබාගත හැක. @ ඉඩම පරීක්ෂා කිරීමෙන් පසු මිල සාකචිජා කලහැක. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",ලැවෙන්රා හෝටලය අසල බිදුණුවැව බණ්ඩාරවෙල,Residential,10.0 perches
24,Land for Sale - Ella,14 Jul  7:38 pm,"Ella, Badulla","2,000,000","@ ඇල්ල නගරයේ සිට කිලෝමිටර් 8කි. @ නිදහස් නිස්කලංක සුන්දර දර්ශණීය පරිසරය. @ විදුලිය , අඩි 12 පලල පාර, උල්පත් ජලය, දුරකථන පහසුකමි. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ අක්කරය ලක්ෂ 20යි. @ කොටස් දේන්නේ නැත, මුලු ඉඩම පමණයි. @ සංචාරක හෝටලයක් ඉදිකිරීමට කදිමයි. @ ඉඩම පරීක්ෂාකර මිල සාකචිජා කලහැක. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",වලස්බැද්ද ඇල්ල,Commercial,6.0 acres
25,Land for Sale - Ella,13 Jul  8:51 pm,"Ella, Badulla","100,000","@ ඇල්ල හංදියේ සිට කිලෝමිටර් 4යි. @ දර්ශණීය නිස්කලංක පරිසරය.  @ ඉඩමට කුඹල්වෙල මහමෙවුනා අසපුව දිස්වෙි.  @ ස්වරණ භුමි ඔප්පු, ප්ලෑන් ඇත. @ ඉඩමටම අඩි 12 පලල පාර ,විදුලිය ,නල ජලය, දුරකථන පහසුකමි. @ සංචාරක හෝටලයක් ඉදිකිරීමට කදිමයි.  @ ඉඩම පරික්ෂාකිරීමෙන් පසු මිල සාකචිජා කලහැක.  @ නියම ගැණුමිකරුවන් පමණක් අමතන්න",කිතල්ඇල්ල අැල්ල,"Commercial, Residential",120.0 perches
26,Land for sale - Bandarawela,13 Jul  2:21 pm,"Bandarawela, Badulla","70,000","@ බණ්ඩාරවෙල නගරයේ සිට කිලෝමිටර් 5කි. @ පුනාගල මාර්ගයේන් හා ඔබඩඇල්ල මාර්ගයේන් ඉඩමට ලගාවිය හැක. @ නිස්කලංක නිදහස් තැනිතලා ඉඩමකි. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ ඉඩමටම අඩි 12 කොන්ක්‍රිටි පාර, විදුලිය, නල ජලය, දුරකථන පහසුකමි.  @ එකවර ඉඩම මිලදි ගන්නේ නමි කොටස් කර දෙනු ලැබෙි.  @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",බැද්දේකුඹුර ඔබඩඇල්ල බණ්ඩාරවෙල,Residential,27.0 perches
27,Land For Sale Badulla,18 Jul  3:56 am,"Badulla, Badulla","8,500,000","* 130 m away from Badulla- Mahiyanganaya road * Badulla municipal council * Puwakgodamulla- clear deeds * 20 perches land - flat land* 1 1/2 km away from Badulla city * Calm environment * Coconut, mango, avocado, banana trees available * Old house with water and electricity* Schools, banks, hospitals- close ",Badulla- Mahiyanganaya road,Residential,20.0 perches
28,Land for Sale Badulla,12 Jul 11:13 pm,"Badulla, Badulla","250,000","* Badulla- Hingurugamuwa main road* 27 perches land- clear deeds * Badulla municipal council * 1 km away from Badulla city * Calm environment, best view * Water, electricity* Schools, banks, hospitals- close",Badulla- Hingurugamuwa,Residential,27.0 perches
29,Land for Sale in Bandarawela,22 Jul  9:58 am,"Bandarawela, Badulla","120,000",Approximately 6.5 Km from Bandarawela TownNear to Malwaththa Aramaya and Aislabe Tea FactoryPerfect for residential Perfect place for cottage/bungalow/Holiday InnPeaceful area,Malwaththa,Residential,37.0 perches
30,Tea Estate for Sale - Badulla,16 Jul 12:17 am,"Welimada, Badulla","10,500,000","* Badulla- Atampitiya* 8 acres tea estate- clear deeds* 1/2 km away from Atampitiya * Welimada - Atampitiya road* Attractive area- calm environment * Water, electricity * Normal house for labourers ",Badulla - Atampitiya,"Agricultural, Commercial",8.0 acres
31,Land For Sale Mahiyanganaya,12 Jul  6:19 pm,"Mahiyanganaya, Badulla","6,000,000",විකිණීමට ඇත....මහියංගනය > අම්පාර ප්‍රදාන පාර උල් හිටිය ඔයට මුහුණලා.... ආදිවාසී මහගෙදරට (දඹාන) 4km..මිල ගණන් කතා කරගත හැක....Tel-,"Agricultural, Commercial, Residential",3.5 acres,
32,Land for sale - kahagolla,12 Jul  3:03 pm,"Bandarawela, Badulla","1,350,000","@ බණ්ඩාරවෙලට කිලෝමිටර් 4යි. දියතලාවට කිලෝමිටර් 3යි. @ දියතලාව බණ්ඩාරවෙල ප්‍රධාන පාරට මිටර් 100යි. @ දර්ශණ නිස්කලංක වැදගත් පරිසරය. @ ජයභුමි ඔප්පු, ප්ලෑන් ඇත.  @ අඩි 12 පලල පාර , නල ජලය, විදුලිය, දුරකථන පහසුකමි ඇත. @ වටිනාකම රු. 1350000යි. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",ග්පටිඅරාවපාර කහගොල්ල දියතලාව,Residential,9.2 perches
33,Land for Sale - Haputale,12 Jul  2:49 pm,"Haputale, Badulla","8,000,000","@ හපුතලේ නගරයේ සිට බොරලන්ද කැප්පෙටිපොල පාර කිලෝමිටර් 2ක් දුරින් ඉඩම පිහිටා ඇත. @ සුන්දර දර්ශණීය පරිසරය. @ ඔප්පු,ප්ලෑන් අැත.  @ ඉඩමේ නිවසක්ද ඇත.  @ සංචාරක හෝටලයක් ඉදිකිරීමට හෝ පදිංචියට කදිමයි. @ ඉඩමටම අඩි 12 පලල පාර, නල ජලය, විදුලිය, දුරකථන පහසුකමි. @ වටිනාකම රු. ලක්ෂ 80යි. @ දේපල පරික්ෂා කිරීමෙන් පසු මිල සාකචිජා කලහැක.  @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",බොරලන්ද කැප්පෙටිපොල පාර හපුතලේ,"Commercial, Residential",17.8 perches
34,Land for sale - Bandarawela,11 Jul  6:57 pm,"Bandarawela, Badulla","175,000","@ බණ්ඩාරවෙල නගරයේ සිට වැලිමඩ පාරේ කිලෝමිටර්1ක් දුරින් ඉඩම පිහිටා ඇත.  @ කහත්තේවෙල හංදියේ සිට මිටර් 600යි. @ සිංනක්කර ඔප්පු,ප්ලෑන් ඇත. @ ඉඩමටම අඩි 12 පලල පාර, විදුලිය, අවුරුද්ද පුරාවටම නොසිදෙන ලිං ජලය, දුරකථන පහසුකමි. @ සුන්දර නිස්කලංක පරිසරයක් ඇති තැනිතලා ඉඩමකි.  @ පර්චසය රු 175000යි. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",ඇක්ටන්වත්ත කහත්තේවෙල හංදිය බණ්ඩාරවෙල,Residential,25.0 perches
35,Land Sale in Welimada,10 Jul  2:18 pm,"Welimada, Badulla","1,980,000",වැලි මඩ නගරය කිලෝමීටර් 4.5ක් නුදුරින් උෘව පරණගම උමා ඇල පෙදෙසේ,උමා ඇල,Agricultural,22.0 perches
36,Land For Sale In Bandarawela, 9 Jul  2:32 pm,"Bandarawela, Badulla","16,000,000",20 purch land for sale. Good for residential. Miunsipality aproved for six floor bilding. Price slightly negotiable for seirious buyer. Clear deed. Good for tuarist hotel or restaurent also. Call for more deatails.,Residential,20.0 perches,
37,Land for sale - Kahagolla, 9 Jul  3:53 am,"Diyatalawa, Badulla","120,000","@ දියතලාව නගරයට කිලෝමිටර් 2.5යි. @ බණ්ඩාරවෙල නගරයට 4.5යි.  @ දියතලාව බණ්ඩාරවෙල කාපටි පාරේ සිට මිටර් 300යි. @ දර්ශණීය නිස්කලංක පරිසරය. @ තේවතු මැදින් දුමිරිය ගමන් කිරීම මනාව දිස්වෙි.  @ පදිංචියට ,නිවාඩු නිකේතනයකට කදිමයි. @ පිරිසිදු සිංනක්කර ඔප්පු, අනුමත ප්ලෑන්, විථි රේඛා ඇත. @ ජාතික ගොඩනැගිලි පර්යේෂන සංවිධානයේ (NBRO) අනුමැතිය. @ ඉඩමටම අඩි 10 පලල පාර, විදුලිය, නල ජලය, දුරකථන පහසුකමි. @ අවශ්‍ය නමි බැංකු ණය පහසුකමි සලසා දියහැක. @ පර්චසය රු 120000යි.",ගල්පටිටිඅරාව කහගොල්ල දයතලාව,Residential,24.3 perches
38,Land for sale in haldummulla, 7 Jul  4:37 pm,"Haputale, Badulla","10,000,000",කොළඹ  බදුල්ල  ප්‍රධාන  පාරේ හල්දුම්මුල්ල ප්‍රාථමික  විදුහලට හා පොලිස් ස්ථානයට යාබදව පිහිටා ඇති පැරණි නිවසක් සහිත ඉඩම (පර්චස් 20ක තේ දලු ආදායම ලබයි ),Haldummulla,"Agricultural, Commercial, Residential",110.0 perches
39,Land for Sale - Merahawaththa, 6 Jul  1:59 pm,"Bandarawela, Badulla","350,000","@ බණ්ඩාරවෙල වැලිමඩ ප්‍රධාන ලාරට මුහුණලා මිරහවත්ත මාර්ග සංවර්ධන අධිකාරියේ වැඩපල ඉදිරිපිට ඉඩම පිහිටා ඇත. @ බණ්ඩාරවෙල සිට කිලෝමිටර් 11.5යි. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ ඔනෑම ව්‍යාපාරයකට, පදිංචියට කදිම තැනිතලා කදිම ඉඩමකි.  @ පර්චසය රු. 350000යි. @ ඉඩම පරීක්ෂා කිරීමෙන් පසු මිල සාකචිජා කලහැක. @ නියම ගැණුමිකරුවන් පමනක් අමතන්න.",7 කණුව මිරහවත්ත,"Commercial, Residential",10.0 perches
40,Land for sale - Diyathalawa, 5 Jul  4:34 pm,"Diyatalawa, Badulla","70,000","@ දියතලාව නගරයේ සිට කිලෝමිටර් 2.5යි. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ නිදහස් නිස්කලංක පරිසරය. @ ඉඩමටම අඩි 10 පලල පාර ,නල ජලය, ලිංජලය, විදුලිය, දුරකථන පහසුකමි. @ පර්චසය රු. 70000යි. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",අලුත්වෙලඋතුර දියතලාව,Residential,14.0 perches
41,Land for Sale - Bandarawela,11 Jul  7:34 pm,"Bandarawela, Badulla","70,000","@ බණ්ඩාරවෙල නගරයට කිලෝමිටර් 1.1යි. @ කහ⁣ත්තේවෙල හංදියට මිටර් 600යි.  @ නිස්කලංක සුන්දර පරිසරය. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ ඉඩමට අඩි 10 පලල පාර, විදුලිය, දුරකථන පහසුකමි, අවුරුද්ද පුරාම නොසිදේන ලිං ජලය.  @ තෝරා ගැණීමට රු.70000 සිට ඉහලට පර්චස් 7.2, 7, 10 බිමි කොටස් 3ක් ඇත. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",ඇක්ටන්වත්ත කහත්තේවෙල හංදිය බණ්ඩාරවෙල,Residential,7.2 perches
42,Land for Sale in Badulla Town,23 Jul  9:04 am,"Badulla, Badulla","1,000,000",17 perch land is avilable for immediate sale. Half land can also be sold.Location is in the heart of Badulla town in a Highly Residential area. The Neighbourhood is a very peacful and has high property value.Price is negotiable & land can also be sold in 2 units.,"Agricultural, Commercial, Residential",17.5 perches,
43,Land for Sale in Badulla, 8 Jul  9:40 pm,"Badulla, Badulla","160,000","* Badulla- Pitapola* 10m away from Badulla- Mahiyanganaya road * 22 perches land - clear deeds * Water,  electricity, road facilities                                                  * 3km away from Badulla city (5 minutes )",Badulla- Pitapola,"Commercial, Residential",22.0 perches
44,05 Acres Lana in Badulla, 3 Jul  9:14 am,"Badulla, Badulla","9,000,000","බදුල්ල මහනුවර ප්‍රධාන පාරට මුහුණලා අක්කර 2ක හා 3ක ඉඩම් කැබලි දෙකක් හදිසියේ විකිණිමට ඇත. ඉඩම් පිටුපසින් බදුලු ඔය ගලා බසී. හොටලයක් සදහා විශේෂයි. ඉඩම තුල ගම්මිරිස්, අඹ, සියබලා, කොස් ගස් වලින්ද, පෑල් 1 1/2ක කුඹුරක් ද, දිය උල්පතක්ද සහිතයි. ඉඩමේ ඉදිරි පසින් ප්‍රධාන මාර්ගය","Agricultural, Commercial",3.0 acres,
45,Land for Sale - Bandarawela, 3 Jul  7:47 am,"Bandarawela, Badulla","550,000","@ බණ්ඩාරවෙල නගරයට මිටර් 500යි. @ බස් නැවතුමිපොල, දුමිරිය ස්ථානය ආසන්නයි. @ බණ්ඩාරවෙල නාගරික සීමාවෙ ඉඩම පිහිටා අැත. @ සිංනක්කර ඔප්පු, අනුමත ප්ලෑන්. ,NBRO අනුමැතිය. @ ඉඩමට අඩි 12 පලල පාර, විදුලිය, දුරකථන පහසුකමි. @ පර්චසය රු. 550000යි.",අඔතැන්නවත්ත බණ්ඩාරවෙල,"Commercial, Residential",7.2 perches
46,10P Lands for Sale in Welimada, 2 Jul  4:41 pm,"Welimada, Badulla","90,000",Property details★ වැලිමඩ නගර ආසන්නයෙන් ★ ඉඹුල්ගස්සින්න ප්‍රධාන බස් මාර්ගයේ★ පර් : 10 සුපිරි බිම් කොටස්,"SENHAS Property Sales(Pvt)Ltd, Imbulgassinna Rd,Welimada.","Agricultural, Commercial, Residential, Other",10.0 perches
47,Land for Sale - Ella,10 Jul  8:30 am,"Ella, Badulla","450,000","@ ඇල්ල හංදියේ සිට වැල්ලවාය පාරේ කිලෝමිටර් 2යි. @ දර්ශණීය නිස්කලංක පරිසරය. @ සිංනක්කර ඔප්පු, ප්ලෑන් ඇත. @ ඉඩමටම අඩි 12 පලල පාර, නල ජලය, විදුලිය, දුරකථන පහසුකමි.  @ සංචාරක හෝටලයක් ඉදිකිරීමට කදිමයි. @ පර්චසය රු. 450000 @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",රාවණාඇල්ල අැල්ල,Commercial,104.0 perches
48,Land for Sale - Ella, 2 Jul  8:28 am,"Ella, Badulla","350,000","@ ඇල්ල නගරයේ සිට කිතල්ඇල්ල පාරේ කිලෝමිටර් 2යි. @ දර්ශණීය නිස්කලංක පරිසරය. @ ඉඩමටම අඩි 12 පලල පාර, විදුලිය, නල ජලය, දුරකථන පහසුකමි. @ සංචාරක හෝටලයක් ඉදිකිරීමට කදිමයි.  @ ජය භුමි ඔප්පු, ප්ලෑන් අැත. @ පර්චසය රු. 350000යි. @ නියම ගැණුමිකරුවන් පමණක් අමතන්න.",කිතල්ඇල්ල ඇල්ල,Commercial,10.0 perches
49,Land for Sale - Bandarawela,21 Jul  2:24 pm,"Bandarawela, Badulla","62,000","To bandarawela town 3km, flat land, water / Electricity,  very silence place, clear deed (Reg- 2015), suitable for holiday home, cash only (Many Urchant ) please contact.","Emputuwelpathana,Opadella,Bandarawela.",Residential,17.5 perches
50,Ideal Residential Land for Sale in - Bandarawela, 1 Jul  8:52 am,"Bandarawela, Badulla","3,500,000",2km from Bandarawela City (Muncipal Limit - 5 blocks availlable),Ellathota,Residential,10.0 perches
51,Land for sale - Haputale,29 Jun  7:36 pm,"Haputale, Badulla","250,000","@ හපුතලේ නගරයේ සිට මිටර් කැප්පෙටිපොල, බොරලන්ද පාරේ 150යි. @ සුන්දර දර්ශණීය පරිසරය. @ කාපටි පාරට මුහුණලා ඉඩම පිිහිටා අැත. @ සිංනක්කර ඔප්පු, ප්ලෑන් අැත. @ විදුලිය, නල ජලය, දුරකථන පහසුකමි අැත.  @ පදිංචියට, සංචාරක හෝටලටයකට කදිමයි. @ පර්චසය රු. 250000යි. @ නියම ගැණුමිකරුවන් පමනක් අමතන්න.","කැප්පේටිපොල, බොරලන්ද පාර හපුතලේ","Commercial, Residential",21.0 perches
52,Land for Sale in - Ella,12 Jul  2:57 pm,"Ella, Badulla","375,000",A Piece of Land with A View of The Scenic Beauty. Hospitality Climate. Ideal Land for Tourist Hotel the Word Deed of The Land 12 Feet Road Clean Well Water Tap Water Electricity and Slt Landline Facilities Mbro Certificate Available. Near the One Kilo Metres Ella Town.,"Ella, Halpe Road.","Agricultural, Commercial",57.0 perches
53,Ella City Area View Land for Sale in,12 Jul  2:40 pm,"Ella, Badulla","120,000","One of greatest view in Ella. Only 900 meters. (waking distance) to Ella city. Pnaromic view "" punch rawana water fall"".""little adams peck""  and can see railway as well.And other side mountains view. Can buy as","Commercial, Residential",12.0 perches,
54,Land for Sale Badulla, 8 Jul  9:40 pm,"Badulla, Badulla","600,000","* Badulla- municipal council * Badulla- Hanwella Road * 8 1/2 perches land - clear deeds * Incomplete house- covered by parapet wall * Flat land - middle class * Water, electricity, carpet road * Near to the Race Course Ground * Schools, banks, hospitals- close ",Badulla- Hanwella Road,Residential,8.5 perches
55,Land for Sale - Passara,27 Jun 12:48 pm,"Passara, Badulla","2,500,000","Cultivation - mixed cultivation such as pepper,coconut,ariconut,jack,plantain,coffee...ect.House details..Roof - corrugated iron sheeton swan timber frame workwalls - rubble & sundried masonry walls plastered & color washedfloor - cementeddoors - paneledwindows - timber frame paneledconveniences - electricity,well water service,asbestos ceiling,attached bath & toiletscondition  - fairaccommodations - sitting areas,dining,six bed rooms,kitchen,attached bath & latrines,store room,verandah floor area - 1929 square feetoccupier - owner","Disa niwasa,metigahathenna,passara","Agricultural, Commercial, Residential",2.0 acres
56,Land for Sale in Bandarawela,22 Jul  9:58 am,"Bandarawela, Badulla","120,000",Approximately 6.5 Km from Bandarawela TownNear to Malwaththa Aramaya and Aislabe Tea FactoryPerfect for residential Perfect place for cottage/bungalow/Holiday InnPeaceful area,Malwaththa,Residential,37.0 perches
57,Best Land for Sale Badulla, 8 Jul  9:40 pm,"Badulla, Badulla","600,000","* Badulla municipal council * 9 perches land - clear deeds * Flat land* Close to Race course ground* Land covered by parapet wall* Middle class * Water, electricity, carpet road ",Badulla- Race Course Ground Road,Residential,9.0 perches
