,0,1,2,3,4,5,6,7
17,සුපිරි නේවාසික බිම් කොටස් පනාගොඩ,18 Jul 11:10 am,"Athurugiriya, Colombo","2,400,000",~~~~~ Live A Prestige Life ~~~~~,වැලිපිල්ලාව පනාගොඩ,Residential,6.0 perches
18,20 Perch Land for Sale in Habarakada,17 Jul  5:47 pm,"Athurugiriya, Colombo","350,000",20 perch land for sale in Habarakada300m to habarakada juntion100m to main roadGood residential area 10 or 6 perch also can consider.Good residential area Quick saleOwner will migrate Pls call,Residential,20.0 perches,
19,"15 perch or 7.5 x 2 for sale. Bakmeegaha Road, Pore, Athurugiriya",17 Jul  3:32 pm,"Athurugiriya, Colombo","480,000",15 perch Land with foundations for boundary wall. Can sell as 2 lots of 7.5 perch. Call for more info. Tks,"Bakmeegaha Road, Pore, Athurugiriya",Residential,15.0 perches
20,Land for Sale Athurugiriya,17 Jul 12:47 pm,"Athurugiriya, Colombo","380,000","Located 3.5km form the Athurugiriya clock Tower.  2km from the new Cargills Food City near millennium city. The property is facing a paddy field in a quiet, peaceful environment. New houses coming up in the area. Electricity and water lines ready. Large sloped land ideal for an architect designed dream home. Price negotiable.","Shasthrawatte, Galwarusa road",Residential,13.2 perches
21,Land for Sale in Athurugiriya,16 Jul 11:59 am,"Athurugiriya, Colombo","500,000",Land for sale in Athurugiriya,Athurugiriya,"Commercial, Residential",25.0 perches
22,10 Perch Land in Athurugiriya,16 Jul 12:15 am,"Athurugiriya, Colombo","750,000",10  - 09 Land in ATHURUGIRIYA20 ft wide Road Enters400 meter From Main road Walgama Kottawa Athurugiriya road1 Kms Athurugiriya Twon3 Kms from Homagama Twon3.5 Kms Experswey Athurugiriya4 Kms Experswey KottawaOne perch Rs 750000/-08 BlokClear DeedsTo inspect the Land - Please inform 1  hours before,Walgama Athurugiriya,Residential,10.0 perches
23,Valuable Residential Bear Land Athurugiriya,15 Jul  9:22 am,"Athurugiriya, Colombo","4,687,500","Athurugiriya Pore Jayanthi Mawatha, Praja shalawa Road, Thaldiyawala 7 th lane, 7.5 Perches clear deed residential bear land for sale. 2 Km from Athurugiriya Highway Exit to the land.There are three Roads are joining to the Prajashalawa Road. 1) Jayanthi Mawatha 2) Govinna Road and 3) Boralugoda Mawatha (Next to the Pore Petrol Station).  In addition to that, there is bus route going on Jayanthi Mawatha, Athurugiriya to Kottawa. All these three (03) roads are 20 feet wider and  Land lane is 15 feet wide (7th lane). Water and electricity facilitates are available. 7.5 Perches land is most convenient to build a Modern house with an ample garden spare.Added advantage of the 7.5 perches is easy to get approval of the house plane and apply for any bank loans.Square landscaped land and decent neighborhood living fully greenish surrounding location.Rs 625,000 laks per perches (Rs 625,000 X 7.5 = 4,687,500/=). Price can be negotiate, but please be honest to bargain the land value, because my son's education he has to migrate. If you need any more information please feel free contact to me.Thank you very much.Ruwan","Athurugiriya Pore, Jaya Mawatah, Praja shalawa Road, Thaldiyawal 7th Lane.",Residential,7.5 perches
24,Land for Sale in Athurugiriya,14 Jul 10:41 am,"Athurugiriya, Colombo","9,000,000",Land for sale in AthurugiriyaNEAR MILLENIUM CITY 20 FEET RDWITH 2 HOUSESCalm Place 💠 Very Use Full For Resident or Business        For Quickly Sell☎ Call For More Details,L-ATHURUGIRIYA-03,"Commercial, Residential",19.5 perches
25,Land For Sale at Athurugiriya,14 Jul 10:19 am,"Athurugiriya, Colombo","7,500,000",Land For Sale at AthurugiriyaAthurugiriya habarakada side Good Land  Calm Place   WITH HOUSE 2 BED ROOM /TILED  Water & Power  💠 Very Use Full For Resident or Business        For Quickly Sell☎ Call For More Details,L-ATHURUGIRIYA-02,"Commercial, Residential",10.6 perches
26,Land for Sale - Athurugiya,16 Jul 10:07 am,"Athurugiriya, Colombo","3,000,000","Land for Sale in Athurugiya Prime Paradise City3km from Athurugiya town1.5 km from Millennium City Junction4 - 5 Km to SLITT campus, CINEC campus, Horizon College, Nevil Fernando HospitalBlock No. 215 Face to Paddy Field and Above road level24hrs Security with Gated CommunityLarge Swimming PoolOutdoor GymOutdoor Children's ParkJogging Track3P Electricity (Dedicated Transformer for Scheame)Pipe Born WaterCalm and relaxed atmosphereCouncil Approved House Plan also can be provide if preferred.","3rd Lane Rathuwilawatta, Athurugiya",Residential,6.4 perches
27,Land for Sale at Athurugiriya,14 Jul  9:52 am,"Athurugiriya, Colombo","14,500,000","Land For Sale at athurugiriya townNear seylan bankprivate residence.pipe borne water, electricity and telecommunication facilities available.near to , malabe, thalawathugoda, ",L-ATHURUGIRIYA-01,"Commercial, Residential",10.0 perches
28,Land For Sale At Athurugiriya,13 Jul  3:45 pm,"Athurugiriya, Colombo","350,000",Pls Contact for More Details:,Athurugiriya,Residential,10.0 perches
29,Valuable Land for Sale in - Athurugiriya, 6 Jul  2:32 pm,"Athurugiriya, Colombo","495,000","The land located at Abayapura ,Athurugiriya(close proximity to Millennium city) 30m to 344 main bus route ,just near to Samanala hardwear store 100m to Abayadakshinarama temple.3.5km to Athurugiriya town and 2.5km to pittugala junction  buyers/ brokers contact","Abayapura, Athurugiriya",Residential,15.5 perches
30,Land for Sale Athurugiriya,19 Jul  3:09 pm,"Athurugiriya, Colombo","575,000",අතුරුගිරිය  නගරයෙන්ම මොරටුහේන පාරෙන් නිස්කලංක පරිසරයකින් යුත් පද්ංචියට සුදුසු අනඟි  නේවාසික බිම්කොටස් 05 ක් දැන් විකිණේ.,"Athurugiriya, Moratuwahena Road",Residential,7.0 perches
31,Habarakada Land for sale,16 Jul  3:56 pm,"Athurugiriya, Colombo","3,700,000",5 Block Available Walking Distance To Habarakada Junction 2 Minute To Athurugiriya Junction Best Residency areaWalking Distance to Food City / Medical Center / School / Super Market  & Others Clear DocumentsBank Loan 3.7 M,"Habarakada, Athurugiriya",Residential,6.5 perches
32,Land for Sale in Athurugiriya,13 Jul  2:15 pm,"Athurugiriya, Colombo","415,000",Many lands available in athurugiriya area for sale.Athurugiriya poreAthurugiriya Habarakada,Athurugiriya,Residential,6.0 perches
33,Land For Sale In Athurugiriya,20 Jul 11:49 am,"Athurugiriya, Colombo","705,000","අතුරුගිරිය නගරයට මීටර් 800 යි. 190,170 බස් පාරට මීටර් 500 යි.කොට්ටාව හෝමාගම නගරයන්ට හා අතුරුගිරිය අධිවේගී පිවිසුමට පහසුවෙන් ලඟා විය හැක .නලජලය විදුලිය සහිතයි. හායිවෙ එකට මීටර් 500 ඇත",Residential,7.0 perches,
34,Lands for Sale in Athurugiriya,13 Jul 10:15 am,"Athurugiriya, Colombo","325,000",අතුරුගිරිය කොරතොට  ගල්වරුසා  පාරේ නිස්කලංක  පරිසරයක පිහිටි  පර්චස් 8ක අගනා  ඉඩම් කැබැලි 2ක් විකිනීමට ඇත. (නිරවුල්  ඔප්පු සහ  අනුමත  කල  සැලසුම්  සහිත ),"Athurugiriya, Korathota, galwarusa rd",Residential,8.0 perches
35,Land for sale in Hokandara,13 Jul  3:15 pm,"Athurugiriya, Colombo","1,500,000",REFERENCE NO - #LR.H.S.M.15,"Hokandara, Samagi mawatha","Commercial, Residential",15.0 perches
36,Valuable Land for Sale in Athurugiriya(oruwala Junction),21 Jul  6:59 pm,"Athurugiriya, Colombo","400,000",Peacefull area water and electricity near the land.,Residential,6.0 perches,
37,Land for Sale - Ahturugiriya,12 Jul  3:11 pm,"Athurugiriya, Colombo","600,000",20 meters to access road of 50 feet highly residential.suitable to build two separate  houses.ideal land for house builders.,aturugiriya close to mahajana mawatha,Residential,15.0 perches
38,8P Residential Bare Land For Sale - Bomiriya,15 Jul  9:41 pm,"Athurugiriya, Colombo","2,200,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයකසුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,"Kaduwela rd, Bomiriya",Residential,8.0 perches
39,"Valuable Land for Sale Homagama , Athurugiriya",12 Jul  1:14 pm,"Athurugiriya, Colombo","400,000",698 බස් මාර්ගයට හා දියකඩිත්ත මාර්ගයට මුහුණලා  පිහිටි පිරිසිදු ඔප්පුතැනිතලා ඉඩම ව්‍යාපාරික ස්ථානයකටද වඩාත් යෝග්‍යයි697 බස්මාර්ගයට (ඔරුවල හංදියට) මී.800අතුරුගිරිය හබරකඩ නගරයේ සිට කි.මී. 2 හෝමාගම නගරයට කි.මී 3.5,"Ranala Road, Habarakada, Homagama","Commercial, Residential, Other",10.0 perches
40,Land for Sale Athurugiriya,19 Jul  3:09 pm,"Athurugiriya, Colombo","575,000",අතුරුගිරිය  නගරයෙන්ම මොරටුහේන පාරෙන් නිස්කලංක පරිසරයකින් යුත් පද්ංචියට සුදුසු අනඟි  නේවාසික බිම්කොටස් 05 ක් දැන් විකිණේ.,"Athurugiriya, Moratuwahena Road",Residential,7.0 perches
41,Super Bare Lands - Ranala,22 Jul 12:11 pm,"Athurugiriya, Colombo","2,400,000",~~~~~ Live A Prestige Life ~~~~~,"Kaduwela rd, Ranala",Residential,8.0 perches
42,ඉඩමක් ව්කිනිමට ඇත අතුරුගිරිය,11 Jul 10:37 am,"Athurugiriya, Colombo","330,000",අතුරුගිරිය සහ මාලබේ නාගරයට කිලෝමීටර් 5 දුරින් පිහිටා ඇති තුන් ඇද හේන ඉඩමක් ව්කිනිමට ඇත හායිවෙ එකට කිලෝමීටර්3.3ඇත කොතලාවල හායිවෙ එකට  කිලෝමීටර් 4.2පමන ඇත,අතුරුගිරිය,Residential,11.0 perches
43,Land in Athrugiriya High Way Entrance,10 Jul  3:32 pm,"Athurugiriya, Colombo","575,000",8.5 perchesSituated in residential area20 feet road1.5km to athurugiriya high way entrance2km to hokandara junctionClear deeds,Hokandara,Residential,8.5 perches
44,Land For Sale Athurugiriya,19 Jul  2:26 pm,"Athurugiriya, Colombo","550,000","අතුරුගිරිය නගරයෙන්ම ප්‍රධාන පාරට මුහුණලා පර්චස් 06 සහ 07 බිම් කොටස් විකිණීමට... මුලු කොටස් 06යි, දැනට ඉතිරි 04 යි.තෙකලා විදුලිය හා ජලනල පහසුකම්අනුමත සැලසුම් බැංකු ණය පහසුකම්","Athurugiriya, Moratuwahena Road",Residential,7.0 perches
45,4 Bedroom Old House with Land for Sale in Athurugiriya,10 Jul 11:18 am,"Athurugiriya, Colombo","12,000,000",4 bedroom old house with land for sale in athurugiriyaAthurugiriya Junction,galpotha road,"Commercial, Residential",13.0 perches
46,Residential Lands in Hokandara,20 Jul 10:53 am,"Athurugiriya, Colombo","4,800,000","මාලඹේ , කොට්ටාවා , මහරගම , අතුරුගිරිය නගරයන්ට මැඳිව________තලවතුගොඩ නගරයට නුදුරින්_______",Ramanayake rd. Hokandara,Residential,6.0 perches
47,Land for Sale in Athurugiriya,10 Jul  9:49 am,"Athurugiriya, Colombo","450,000",Located just 5 minutes away from Athurugiriya town and only 100m to kaduwela-Homagama (698) bus route and also only 700m to habarakada junction. This is a gated community project with lush greenery surrounding the land.,Habarakada- Parakum mawatha,Residential,6.0 perches
48,Residential Land for Sell Lot 19 - Kaduwela,15 Jul 12:54 pm,"Athurugiriya, Colombo","310,000","Grace Park” is located in Athurugiriya with easy Access to Athurugiriya Main Bus Route,SLIIT Campus and Nevile Fernando Hospital. 3 Phase electricity, Water, easy payment plans and Bank loan facilities available.*Electricity (3 Phase)*water*clear deeds*Bank loan & Easy payment available.Guardian Lands (Pvt) Ltd.",Kaduwela - 697 Bus Route,Residential,9.5 perches
49,Residential Land for Sell Lot 18 - Kaduwela,15 Jul 12:54 pm,"Athurugiriya, Colombo","310,000","Athurugiriya - Grace Park“Grace Park” is located in Athurugiriya with easy Access to Athurugiriya Main Bus Route,SLIIT Campus and Nevile Fernando Hospital. 3 Phase electricity, Water, easy payment plans and Bank loan facilities available.*Electricity (3 Phase)*water*clear deeds*Bank loan & Easy payment available.Guardian Lands (Pvt) Ltd.",Kaduwela - 697 Bus Route,Residential,6.5 perches
50,Commercial Land || in Athurugiriya, 9 Jul  2:29 pm,"Athurugiriya, Colombo","260,000",316 perchesSituated in commercial areaMillennium city area  Clear deeds,Athurugiriya,Commercial,316.0 perches
51,අතුරුගිරිය නේවාසික බිම් කොටස්, 9 Jul  1:48 pm,"Athurugiriya, Colombo","295,000",නල ජලය විදුලිය සහ පහසු ගේවීමේ ක්‍රම සමග..,අතුරුගිරිය,Residential,12.6 perches
52,Land for Sale Athurugiriya, 8 Jul  1:00 pm,"Athurugiriya, Colombo","12,800,000","25M FROM MAIN ROAD, 2ND BLOCK.WITH AN OLD LIVEABLE HOUSE, 3 BED, 2 BATHROOMS.EARLIER RENTED FOR 40.000/= PER MONTH, AT PRESENT VACANT DUE TO SALE.COULD USE FOR COMMERCIAL PURPOSES TOO.RS.12.8 MLN. ( 128 LAKHS )GENUINE BUYER ONLY CAN CALL.NO  BROKERS, INSPECTION BY APPOINTMENT.,",Residential,14.5 perches,
53,Land for Sale - Athurugiriya, 8 Jul 12:44 pm,"Athurugiriya, Colombo","650,000",VERY CLOSE TO HIGHWAY INTERCHANGE PORE.300M FROM MAIN ROAD.HIGH GROUND WITH  OMPACT SOILSUITABLE FOR  CONSTRUCTION.RS 650.000/= PER PERCHGENUINE BUYERS ONLYNO BROKERSINSPECTION BY PRIOR APPOINTMENT.,Residential,9.0 perches,
54,Land for Sale Athurugiriya, 8 Jul 12:27 pm,"Athurugiriya, Colombo","650,000","300M FROM MAIN ATHURUGIRIYA ROAD, CLOSE TO PORE HIGHWAY .HIGH GROUND WITH COMPACT SOIL, SUITABLE  FOR DEVELOPMENT.RS.650.000/= PER PERCH.GENUINE BUYERS ONLY.NO BROKERS OR AGENTS .INSPECTION BY PRIOR APPOINTMENT.",Residential,18.0 perches,
55,Land for Sale In - Athurugiriya, 7 Jul  4:59 pm,"Athurugiriya, Colombo","2,500,000",Godagama Meegoda High Level Bus Parata Nudurin Me Land Pihita Aetha .Amathanna.,"NO-123 ,BOMUNUWA ,VIA NITTAMBUWA",Residential,10.0 perches
56,Land for Sale in Athurugiriya,22 Jul  1:51 pm,"Athurugiriya, Colombo","560,000",Located just 800 m away from (190) Meegoda-Pitakotuwa main bus road and only 1km away from the Athurugiriya Highway entrance. Land bordering a breath-taking paddy field and lush greenery surrounding the land.,VIP Crescent-Pore,Residential,6.0 perches
57,20 Perch Land for Sale in Habarakada,17 Jul  5:47 pm,"Athurugiriya, Colombo","350,000",20 perch land for sale in Habarakada300m to habarakada juntion100m to main roadGood residential area 10 or 6 perch also can consider.Good residential area Quick saleOwner will migrate Pls call,Residential,20.0 perches,
58,Land for Sale in - Athurugiriya Town, 6 Jul 10:54 am,"Athurugiriya, Colombo","615,000","Walking Distance to Athurugiriya Town,950m to Highway Entrance,20 Feet Road,Calm Surrounding,Good Residential Area,Walking Distance to Bank,bus Stop,keels Super,food City, Pizza Hut.",Govinna Road,Residential,10.0 perches
59,Valuable Land for Sale in - Athurugiriya, 6 Jul  2:32 pm,"Athurugiriya, Colombo","495,000","The land located at Abayapura ,Athurugiriya(close proximity to Millennium city) 30m to 344 main bus route ,just near to Samanala hardwear store 100m to Abayadakshinarama temple.3.5km to Athurugiriya town and 2.5km to pittugala junction  buyers/ brokers contact","Abayapura, Athurugiriya",Residential,15.5 perches
60,LAND FOR SALE IN Athurugiriya Town, 6 Jul  9:33 am,"Athurugiriya, Colombo","595,000",A good residential Land sale in Athurugiriya Town170/190 bus routes 800mAthurugiriya Town   900mHigh way entrance  1.4km,"no.614,Govinna Road, Athurugiriya.",Residential,10.0 perches
61,Land for Sale Athurugiriya,19 Jul  2:25 pm,"Athurugiriya, Colombo","550,000","අතුරුගිරිය ටවුන් එකෙන්ම ප්‍ර්‍රධාන පාරට මුහුණලා පර්චස් 06, 07 බිම් කොටස් අතුරුගිරිය නගරයට 800m යි. තෙකලා විදුලිය හා ජලනල පහසුකම්අනුමත සැලසුම් බැංකු ණය පහසුකම්","Athurugiriya, Moratuwahena Rd",Residential,7.0 perches
62,Great Land for Sale in Athurugiriya, 5 Jul  4:32 pm,"Athurugiriya, Colombo","375,000",Beautiful piece of land (12.3 perch) facing a lush paddy field located just 2KM (8mins) away from Athurugiriya Pore highway exit with 3 phase electricity and pipe borne water.,Athurugiriya Pore,Residential,12.3 perches
63,"Land for sale Athurugiriya , Panagoda", 5 Jul  1:38 pm,"Athurugiriya, Colombo","155,000",තැනිතලා ඉඩමදෙපල වෙලදාම් සමාගමකින් මිලදී ගත් පිරිසිදු ඔප්පු සහිත ඉඩමඅඩි 20 මාර්ගයනිස්කලංක වටපිටාවක පිහිටා තිබේ,"Commercial, Residential, Other",10.0 perches,
64,"Land in Prime City, Athurugiriya", 8 Jul  8:09 pm,"Athurugiriya, Colombo","530,000","Land is surrounded by beautiful natural environment which helps to enjoy your peaceful living. 2.5 Km to Athurugiriya Town, 1 km to Millennium City, Few minutes away from highway entrance3 phase electricity, water board line, 30 Ft and 20 Ft roads, Common area",Galwarusawa Road,Residential,6.0 perches
65,Land for Sale in Athurugiriya, 4 Jul  3:41 pm,"Athurugiriya, Colombo","400,000","Own your dream land from Home Lands Holdings, the best real estate company in Sri Lanka.One block available.Water & Electricity already provided.2.5Km to the main road. Bank loans can be arranged by us.Free of charge transports can be arranged to visit the site.For further details, please feel free to contact Dilan Jayakody 0710299259","Athurugiriya, Mullegama","Residential, Other",7.85 perches
66,අතුරුගිරියෙන් අඩුම මුදලට හොදම ඉඩමක්,15 Jul 12:56 pm,"Athurugiriya, Colombo","310,000","පර්චස් 6.5 , 7, 8, 10 බිම් කොටස්  පර්චසය ලක්ෂ තුනේ සිට කඩුවෙල නගරයට 2KM කොතලාවල අධිවේගී පිවිසුමට විනාඩි 10 න් තෙකලා විදුලිය නලජලය සපයා ඇත බැංකු ණය පහසුකම සලසා දිය  හැක .මෙසේ ගෙවන්න  - * රු .500,00/-  ගෙවා ඉඩම වෙන් කරවා ගන්න *මුලික ගෙවීම 30% ගෙවා ඉතිරිය බැංකු ණය මඟින් *පොළී රහිතව මාස 3න්  ගෙවන්න නැතිනම් ,*මුලිකව 30% ගෙවා ඉතිරිය ආයතනය මගින් දෙන පහසු ගෙවීමේ ක්ර.මය යටතේ වසර 7ක් දක්වා ගෙවීමේ පහසුකම් *එකවර ගෙවීමේදී සුවිශේෂ වට්ටම",කඩුවෙල -හෝමාගම 697 බස් පාරට සමීපයෙන්,"Commercial, Residential",10.0 perches
67,Land for Sale in Athurugiriya,20 Jul 11:25 am,"Athurugiriya, Colombo","595,000","LAND DETAILSThe best land piece in Athurugiriya next to 500 meters to the High away only for 05  lucky customers. Just 5 minutes to Athurugiriya highway entrance, 10 minutes to Malabe town, easy commute to supermarkets, banks and many other urban conveniences. Build your dream home in Sri Lanka’s most futuristic city.",LAND FOR SALE IN ATHURUGIRIYA,Residential,7.3 perches
68,18 Perch Land for Sale in Habarakada, 3 Jul  4:02 pm,"Athurugiriya, Colombo","275,000",18 perch land for sale in habarakada.2km to athurugiriya2km to homagama500m to habarakada juntion.Good residential area.20 ft accessPls call,Residential,18.0 perches,
69,Residential Lands for Sale at Kaduwela,10 Jul  9:23 am,"Athurugiriya, Colombo","210,000",කඩුවෙල නගර සීමාවෙන් නිදහස් නිස්කලංක පරිසරයකසුපිරි බිම් කොටසක හිමිකරුවෙක් වන්න.,"Hanwella rd,Kaduwela",Residential,8.0 perches
70,Land|plot 12|for Sale|athurugiriya,12 Jul 11:00 am,"Athurugiriya, Colombo","510,000","Athurugiriya Junction.1.7km to Athurugiriya Highway interchange.2.5km to Athurugiriya Junction.2km to  Rukmale Junction4.5km to  Kottawa Junction.• Pipe-borne Water• Drain System• Three Phase ElectricityPay Rs.100,000/- and reserve a block.Pay the full amount within 7 days and get a special discount.",Athurugiriya,Residential,7.35 perches
71,Land for Sale in Athurugiriya,20 Jul 11:21 am,"Athurugiriya, Colombo","395,000",just 2.5km to the Athurugiya town and this land situated in rajasinghe mw just 500 meters to the 697 bus route.,LAND FOR SALE IN ATHURUGIRIYA,Residential,7.0 perches
72,Athurugiriya Town Valuable Land, 4 Jul  3:34 am,"Athurugiriya, Colombo","775,000","Valuble 8p flat land, 100 m to Athurugiriya town  and main road. Prime location. Clear deeds. Available for the best offer. Can be seen on appointment.","Commercial, Residential",8.0 perches,
73,6P Bare Land for Sale in Hokandara,18 Jul  4:47 pm,"Athurugiriya, Colombo","4,800,000","මාලඹේ , කොට්ටාවා , මහරගම , අතුරුගිරිය නගරයන්ට මැඳිව________තලවතුගොඩ නගරයට නුදුරින්_______",Ramanayake rd. Hokandara,Residential,6.0 perches
74,"Land for Sale - Dedigama ,Athurugiriya", 1 Jul 11:27 am,"Athurugiriya, Colombo","5,200,000",නල ජලය හා විදුලිය වට තාප්ප300m ප්‍රධාන මාර්ගයට වෙල් යායකට මුහුණලා ඇත  Highway එකට මිනිත්තු 10 අතුරුගිරිය,Pinnawala katiya Dedigama,"Commercial, Residential, Other",20.0 perches
75,Land for Sale Athurugiriya, 1 Jul  2:48 am,"Athurugiriya, Colombo","10,000,000",අතුරුගිරිය වානේ සංස්තාවට නුදුරින් අතුරුගිරිය ටවුමට 1.5 km දුරින් පර්චස් 20 විකිනීමට,Residential,20.0 perches,
76,20p Land for Sale - Athurugiriya, 1 Jul  2:35 am,"Athurugiriya, Colombo","16,000,000",අතුරුගිරිය මාලබේ පාරේ අතුරුගිරිය ටවුමෙන් පර්චස් 20ක ඉඩම විකිනීමට,"Commercial, Residential",20.0 perches,
77,Land in Athurugiriya,30 Jun  9:22 pm,"Athurugiriya, Colombo","500,000",Clear deedDon’t miss this opportunityGenuine buyers only,Athurugiriya,Residential,15.0 perches
