,0,1,2,3,4,5,6,7,8
231,3 Bed Room Apartment (apt001260) - Colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","155,000","Address - Vishaka Road *Access - Galle road*Rent - 155000\=*Sqft - 1500*Floor- 3*Bedrooms -3*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Vishaka Road Colombo 04,3,2,"1,500 sqft"
232,2 Bed Room Apartment (APT001258) colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","125,000","Address - D Krescent Road colombo 04 Near The ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",2,2,"1,100 sqft",
233,Brand New Apartment with Swimming Pool and Gym Col 6,12 Jul  9:15 am,"Colombo 6, Colombo","85,000",6month advance with car parking,col-6 wallawatthe,3,2,"1,100 sqft"
234,3 Bhk Attached Brand New Apartment,12 Jul  8:15 am,"Dehiwala, Colombo","175,000",Fully furnished apartment 3 attched 3 Bedroom Close to dehiwala Gateway international school Close to Jayasinghe ground,3,3,"1,475 sqft",
235,Rent a Apartment in - Colombo 9,12 Jul  8:14 am,"Colombo 7, Colombo","65,000",*FURNISHED APARTMENT FOR RENT*_Colombo 9,Borella,2,2,"1,000 sqft"
236,Apartment for Rent - Colombo 9,12 Jul  8:11 am,"Colombo 4, Colombo","110,000",*FURNISHED APARTMENT FOR RENT*_Colombo 9,Colombo 9,3,2,"1,250 sqft"
237,Brand New Fully Furnished Luxury Modern Apartment for Rent in - Malabe,12 Jul  7:58 am,"Malabe, Colombo","125,000","Location Prime Residencies - Udawatta Road, Malabe","Udawatta Road, Malabe",3,2,"1,150 sqft"
238,Apartment For Rent At Angoda,12 Jul  6:32 am,"Angoda, Colombo","25,000","2 Bed Room, small apartment available for rent. Suitable for small family. Working staff/Students.10 min drive to Battaramulla/Rajagiriya. Ample parking, pleasers surrounding.","Lake Crest, Mandawila, Angoda",2,1,450 sqft
239,Apartment For Rent - Dehiwela,12 Jul  3:17 am,"Dehiwala, Colombo","75,000","Fully furnished house available for rent, Dehiwala Rent - Rs75000 /= ",Gall road,3,2,"1,500 sqft"
240,8th Floor Apartment Close To Government Offices In Battaramulla,11 Jul 11:52 pm,"Battaramulla, Colombo","85,000","Apartment purchased in 2019 January. Re-renting, because the current tenant is migrating.",2,2,800 sqft,
241,Luxury Apartment In Colombo 03,11 Jul 10:55 pm,"Colombo 3, Colombo","18,000","Stay at a convenient location where city meets relaxation. Cozy Colombo provides quiet, residential accommodation giving you a luxury home stay experience. Enjoy a wide range of dining options at the surrounding locations of the property (Cinnamon Red, Isso, Nuga Cafe - a minutes walk). Access to car rentals and Tuk-Tuks a minute away.",3,2,"2,000 sqft",
242,Apartment for rent colombo.4,11 Jul  4:34 pm,"Colombo 4, Colombo","70,000",Apartment for Rent in col.4. Very close to galle Road.6.month advance. 4th floor. Maintenance charge 5000.no parking  posted by agent,colombo.4,3,2,"1,150 sqft"
243,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
244,3 Bed Room Apartment (APT001234) Colombo 7,19 Jul  9:31 am,"Colombo 7, Colombo","225,000","Address -41 Templers Road Mount Lavinia Span Tower*Rent - *Sqft - 1500*Bedrooms -3*Bathrooms - 3*Servant Room - 1*Servant Bathroom - 1*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",425/128 prime residence apartments Bauddaloka mawatha Colombo 7,3,3,"1,500 sqft"
245,2 Bedroom Upstairs Apartment for Rent in - Wellampitiya,16 Jul 10:54 am,"Wellampitiya, Colombo","35,000","Colombo 6, Recently Built. (2016)","164 Avissawella road, wellampitiya",2,1,"1,100 sqft"
246,3 Bed Room New Apartment in Colombo - 6,20 Jul  5:19 pm,"Colombo 6, Colombo","80,000",Brand new apartment off arpico super market wellawatta one car park and lift and 4th floor  land site 200m from gold road wellawatta,"52 , E S Fando mawatha Colombo 6",3,2,"1,260 sqft"
247,4 BR Apartment | Colombo 07 - Premier Pacific For Rent,11 Jul  3:07 pm,"Colombo 7, Colombo","300,000",4 bedrooms and 4 bathrooms maids room and toilet 3200 sqft ,Colombo 7,4,4,"3,200 sqft"
248,Apartment for Rent - Rajagiriya,11 Jul  2:44 pm,"Rajagiriya, Colombo","50,000",Rajagiriya 1st Floor ApartmentRajagiriya Highly Residential Area3 Bed Rooms and One Bath Room with Hot WaterServant Toilet and Parking Available.20 feet Road,3,1,750 sqft,
249,Apartment for Rent - Colombo 6,11 Jul  2:27 pm,"Colombo 6, Colombo","60,000",Apartment for Rent in col.6. Very close to Galle Road.6.month advance. Maintenance charge .5000. posted by agent half a month agent fee,Colombo. 6,3,2,"1,100 sqft"
250,Brand New Apartment for Rent -Col.6 furnished (69),11 Jul  1:59 pm,"Colombo 6, Colombo","130,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	5th Floor Apartment •	1,425 sqft•	Fully furnished","5/A - 36.IBC Rd, Colombo 06 *Sri lanka",3,2,"1,425 sqft"
251,Fully Furnished 3BHK Apartment For Rent in Colombo 06,11 Jul  1:48 pm,"Colombo 6, Colombo","100,000","Fully Furnished Spacious Apartment for Quick Rent In Arethusa Lane, Colombo-06","Arethusa Lane, Colombo 06",3,2,"1,150 sqft"
252,Brand New Unfurnished 3 Bhk Apartment for Rent in Dehiwala,11 Jul  1:42 pm,"Dehiwala, Colombo","80,000",Brand New Unfurnished 3 BHK Apartment For Rent in Dehiwala,"Peters Lane, Dehiwala",3,2,"1,305 sqft"
253,2 Bed Room Apartment (APT001217) colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
254,2 Bed Room Apartment (APT001217) Colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
255,Brand New Apartment for Rent in Colombo 04 (438 B),11 Jul  1:07 pm,"Colombo 4, Colombo","200,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)5th floor is available ( two lift )1300 square feet,SEA SIDE,3,2,"1,300 sqft"
256,3 Bed Room Apartment For Rent (APT1211) Mount Lavinia,19 Jul  9:31 am,"Mount Lavinia, Colombo","130,000","Address -41 Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000\=*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,310 sqft"
257,2 BR Apartment |Colombo 7 - Rosmed Place | For Rent,11 Jul 12:20 pm,"Colombo 7, Colombo","150,000",2 bedrooms and 2 bathrooms 1150 sqft 1st floor apartment and no elevator  ,Rosmed Place,2,2,"1,150 sqft"
258,Apartment with Nice View for rent in Colombo 6 (001206),19 Jul  9:31 am,"Colombo 6, Colombo","95,000",Address -10 Ramakrishna Road Colombo 6,28 Ramakrishna Road Colombo 06,1,1,700 sqft
259,1 BR Apartment | Colombo 07 - Rosmed Place For Rent,11 Jul 12:14 pm,"Colombo 7, Colombo","130,000",1 large bedroom and 1 bathroom900 sqft 2nd floor apartment no elevator ,Rosmed Place,1,1,900 sqft
260,Luxury Apartment for Rent in Kandana,11 Jul 12:35 pm,"Wattala, Gampaha","150,000","WATHTALA  ( HENDALA  / / MARADANA  RD.) LUXURY APARTMENT AVAILABLE FOR RENT ) 4 STORIED / BRAND NEW LUXURY APARTMENT / EACH FLOOR 4000 SQUAR FEET  / 20 PERCHES / FULLY TILLED / 5 BEDROOMS EACH FLOOR / 3 TOILETS  AND SERVENTS TOILET / HOT WATER / LARGE ROOF / HIGHLY RESIDENTIONAL AREA / 1.5 K.M. TO WATHTALA TOWN / LYCIUM  / OKI AND ATAMI  INTERNATIONAL SCHOOLS AND HEMAS PRIVATE HOSPITAL / IDEAL FOR FOREIGNERS OR LOCALS / SHORT TERM AND LONG-TERM  ( FURNISHED AND UNFUNDED ) ROLLER GATE WITH REMOTE CONTROLER / CCTV CAMERAS / NO FLOOD THREATS AND VISITS CAN BE ARRANGED ON APPOINMENTS ONLY FOR APPOINMENT PLEASE CALL - RENT PER MONTH - FURNISHED 150000/= (UNFURNISHED   AVAILABLE AS WELL, NEGOTIABLE)","Hendala, Wattala",5,4,"4,000 sqft"
261,3BR Apartment | Colombo 7 - Rosmead Place For Rent,11 Jul 12:00 pm,"Colombo 7, Colombo","180,000",3 bedrooms and 3 bathrooms 1500 sqft Duplex apartment,Rosmead Place,3,3,"1,500 sqft"
262,Apartment for Rent - Colombo 5,11 Jul 10:25 am,"Colombo 5, Colombo","100,000",Colombo5 Skelton Road 3Bed Room 3Bathroom Living and Dinning Area with Servant Room and Toilet Rent 100000  Per month With all Facilites,Colombo 5 Skelton Road,3,3,"2,000 sqft"
263,Brand New Fully Furnished Apartment - Opposite to HSBC Rajagiriya,15 Jul 10:33 am,"Rajagiriya, Colombo","250,000","This apartment done by Prime Residencies called Prime Wrendale is located in Rajagiriya - Opposite to HSBC Rajagiriya. 3 Spacious Bed Rooms & 2 Wash Rooms including Maids room & Wash room with Ample parking.Apartment is Fully Furnished, Air conditioned and all other luxury specifications are avalabile including GYM, Swimming Pool & Entertainment area.1625 Sq. Ft",Parilment Road,3,2,"1,625 sqft"
264,Apartment For Renting In Pannipitiya,11 Jul  3:29 am,"Pannipitiya, Colombo","28,000","a upstairs  annex with a bedroom, a living room, a pantry and a bathroom near to High Level road. 5-10 minutes to the Pannipitiya railway station, Pannipitiya Nursing Home, Pannipitiya Dharmapala Vidyalaya. Hot water, separate water and electric bills, No parking. Good for a newly marriage couple or a small family.","1399/15, First Lane, Hokandara Road, Pannipitiya",1,1,500 sqft
265,3 Rooms Full Furnished Apartment For Rent in Dehiwala,10 Jul  4:41 pm,"Dehiwala, Colombo","7,000","Rs.7,000/- per Night",Ebenezer Place,3,3,"1,250 sqft"
266,Apartment for Rent in Dehiwala,10 Jul  3:02 pm,"Dehiwala, Colombo","45,000","One bedroom furnished apartment in Dehiwala with a large terrace over landing the sea. In a peaceful & quiet environment. 5 mins walking distance to the beach & 10 mins to the bus stand and supermarkets. Rent Rs 45,000/= per month and 3 months advance",1,1,800 sqft,
267,3BR Apartment | Kotte - Prime Residencies For Rent,10 Jul 12:49 pm,"Kotte, Colombo","150,000","Fully furnished Apartment unit for Rent at highly residential are in Ethul kotte. 1416sq.ftthree bedrooms (Master bedroom with Air conditional ) Living , Dining , Pantry Two bathrooms Two balconies Servant room with bathroom Rent : per month Rs. 150,000.00 ",Kotte,3,2,"1,416 sqft"
268,Furnished Apartment Rent Dehiwala,10 Jul 11:35 am,"Dehiwala, Colombo","100,000","Fully Furnished Apartment Rent in Dehiwala, 3 bedrooms, 3 bath, Rent Rs 100,000/ per month make and earlier appointment",Dehiwala,3,3,"1,350 sqft"
269,Apartments for Rent in Nawala,10 Jul 11:23 am,"Nawala, Colombo","50,000","Nawala - Walter Gunasekara Mawatha, near Maga building3 bedroom, 2 bathroom, living, dining, kitchen, fully tiled property, under cover parking, remote control gate to enter property, 2nd floor apartment. R50,000/month with minimum 6 months advance. ","Walter Gunasekara Mawatha, Nawala",3,2,"1,000 sqft"
270,Apartment for rent in Dehiwela,10 Jul 10:58 am,"Dehiwala, Colombo","90,000","*** NO BROKERS*** Unfurnished Apartment For Rent.*** 3 Bed Rooms ( 3 air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking Distance from Galle road*** Easy access from Marine drive*** Nearby Resturants, Supermarkets Schools, etc...*** 6 Month refundable deposit ( negotiable )*** HALF MONTH AGENT FEE",Dehiwela - Ebenizer place,3,2,"1,260 sqft"
271,Furnished Apartment For Rent Col 3,10 Jul 10:15 am,"Colombo 3, Colombo","250,000","Furnished apartment available for rent at Bagatalle Road, Colombo 3, Sri LankaCitadel apartments ","Bagatalle Road, Colombo 3",3,3,"1,700 sqft"
272,2 Bed Apartment For Rent - Battaramulla,19 Jul  3:02 pm,"Battaramulla, Colombo","65,000","Unfurnished apartment in Ambassador residencies (electricity board road), Battaramulla-Kitchen with fitted pantry (stove included)-2 bed rooms with AC",912/2 Pannipitiya Road,2,2,"1,000 sqft"
273,Wattala - Two Bedroom Apartment for Rent, 8 Jul  2:26 am,"Wattala, Gampaha","35,000",Wattala - Two Bedroom Apartment for Rent,Wattala,2,2,"1,000 sqft"
274,3 Bed Rooms with Out Furnished at Dehiwala,19 Jul  3:54 pm,"Dehiwala, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ car park",17b attpattu mawatha dehiwala,3,2,"1,450 sqft"
275,3BR Furnished Apt at Sagara in Col-4,19 Jul  3:54 pm,"Colombo 4, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ ELE PERUNIT 50/- NOW CALL",37 sagara rd colombo-4,3,2,"1,250 sqft"
276,2BR Furnished Short and Long Col-6,19 Jul  3:55 pm,"Colombo 6, Colombo","100,000","COLOMBO APARTMENTS offers Fully Furnished 2Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 2Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  - ELE PERUNIT 50/- NOW CALL",7/5 harmers Avenue colombo-6,2,2,750 sqft
277,Luxury Apartment for Rent Colombo 6,10 Jul  9:32 am,"Colombo 6, Colombo","100,000",Fully furnished apartment for rent 3 bedrooms 2 bathrooms 1250 sqft monthly rent 1 lakh  advance 6 month half month broker fees please no brokers,ramakrishna road colombo 6,3,2,"1,250 sqft"
278,Studio Type Apartment For Rent - Colombo 6,17 Jul  9:09 pm,"Colombo 6, Colombo","95,000",features:Studio Unit is Fully Equipped including a Kitchenette with basic Cooking Facility. This Compact Studio Unit also a Living and Dining Area.minimum 1 year,Ramakrishna Road Ben Tower Colombo 6,1,1,750 sqft
279,Brand New Apartment in Dehiwala for Rent,10 Jul  9:26 am,"Dehiwala, Colombo","60,000",2 bedroom 2 bathroom hall kitchen fully tiled car park 24 hour security lift service gym swimming pool 3rd floor 6 month advanced agent fee half month,Ebernazer place dehiwala,2,2,950 sqft
280,Apartment for Rent in Colombo 4,10 Jul  9:04 am,"Colombo 4, Colombo","126,000",3 bedroom 2 bathroom large hall modern kitchen fully tiled car Park 4th floor 24 hour security lift service master bedroom with attached bathroom and air condition swimming pool  close to galle road 6 month advance agent fee HALF month,Sarbary garden col4,3,2,"1,100 sqft"
281,New Apartment for Rent in Dehiwala,10 Jul  8:29 am,"Dehiwala, Colombo","71,000",2 bed room 3 bathroom servant room with bathroom hall kitchen fully tiled car park lift service 24 hour security close to Galle road and Marine Drive 6 month advance agent fee half month,Ebernazer place dehiwala,2,3,"1,000 sqft"
282,Fully Furnished 2BHK Apartment For Rent in Mount Lavnia, 9 Jul  7:31 pm,"Mount Lavinia, Colombo","80,000",Fully Furnished Apartment For Rent in Mount Lavnia,"Sea Side, Mount Lavnia",2,2,"1,100 sqft"
283,Fully Luxury Furnished Apartment for Rent in Mt.Lavnia, 9 Jul  7:23 pm,"Mount Lavinia, Colombo","110,000","Luxury Apartment For Rent In Mount Lavinia.2 Bedroom2 Bathroom1270sqft110,000 rent","Mount Lavinia, sea side",2,2,"1,270 sqft"
284,Semi Furnished Apartment For Rent in Wellawatte,10 Jul  3:47 pm,"Colombo 6, Colombo","55,000","Semi-Furnished Apartment For Rent In W A Silva Mawatha, WellawatteRent 55,000LKRCall Us For More Info",W A Silva mawatha,2,1,650 sqft
285,Semi Furnished Apartment Lease in Col6,10 Jul 10:08 am,"Colombo 6, Colombo","55,000",Semi-Furnished apartment for quick rent in Wellawatte. Please call us for more details,W A Silva Mawatha,2,1,650 sqft
286,2 Rooms Apartment For Rent Col-3,17 Jul  9:09 pm,"Colombo 6, Colombo","175,000","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Sea Avenue Colombo 3,2,2,"1,250 sqft"
287,Apartment for Rent Colombo 6,17 Jul  9:10 pm,"Colombo 6, Colombo","145,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
288,3 Rooms Apartment For Rent Col-6,17 Jul  9:10 pm,"Colombo 6, Colombo","145,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
289,Semi Furnished Apartment For Long Term Rent - Colombo 6, 9 Jul  5:45 pm,"Colombo 6, Colombo","60,000",2 Bedroom Semi-Furnished Apartment For Rent in W A Silva mawatha end. ,W A Silva Mawatha,2,2,700 sqft
290,Havelock City Apartment for Rent,13 Jul  8:40 am,"Colombo 5, Colombo","250,000","3 Bedroom with 2 Bathroom, Living room, Dining, Balcony with outdoorseating.1,496 Sq. feet,Park Tower 15th floor, Elegantly fully furnished with high class Don Corolis Furniture.55"" Samsung HD Smart LED TV in the living room, and 32"" Samsung LED Tv ineach individual room, Master Bedroom, Children's Bedroom and Guest bedroom .Well equipped kitchen with Refrigerator, Washing, Microwave, Cooking Hob.Fully Air-conditioned apartment.Excellent South City view away from the construction site.One free Car park slot in the basement parking lot.Additional parking slotavailable for a small monthly rental.Furnished Maids room with separate entrance, Maids washroom.High security with access card entrance to the tower. CCTV coverage of thetower access.Security intercom to announce and seek access permission ofvisitors to individual apartment.Fully protected by fire hydrant, firealarm and fire sprinkler systems.Free Swimming, Gym and club facilities, banquet halls.Complex facilitates include Cafeteria, Mini Food City Market, Squash Court,Paan Paan delivery and excellent landscape garden with walking and jogging track.Minimum 1 Year rental period.Rs.250,000 per month",havelock road,3,2,"1,496 sqft"
291,3 Br Apartment for Rent in - Dehiwala, 9 Jul  4:29 pm,"Dehiwala, Colombo","150,000","Spacious, fully furnished apartment available for rent in DehiwalaAir-conditioned rooms with BalconiesIncludes; PEO TV, Refrigerator, Washing Machine, Microwave, Toaster, Rice Cooker and Wi-Fi router.Covered parking, 24/7 Security and Generator.",2nd Lane Dehiwala,3,2,"1,200 sqft"
292,Apartment for Rent - Colombo 4 (404 B/1), 9 Jul  4:20 pm,"Colombo 4, Colombo","95,000",APPARENT FOR RENT IN KOTHALAWALA AVENUE COLOMBO 4 (FILE NUMBER 404B/1),KOTHALAWALA AVENUE,2,2,"1,400 sqft"
293,Brand New Apartment For Rent in Dehiwala, 9 Jul  4:02 pm,"Dehiwala, Colombo","80,000",Brand New Apartment For Rent in Dehiwala,"Peters lane, dehiwala",3,2,"1,305 sqft"
294,Apartment for Rent in Colombo 04 (404 B), 9 Jul  3:45 pm,"Colombo 4, Colombo","90,000",5th floor available with One Bedroom with One attached Bathroom400 sqft,KOTHALAWALA AVENUE SEA SIDE,1,1,400 sqft
295,Apartment for Rent in Colombo 08,11 Jul  8:39 am,"Colombo 8, Colombo","75,000","Two Bed Room Apartment For Rent In Colombo 08 - Next to Military Hospital Manning Town Flats - Stage IIISpacious apartment with Two Bed Rooms, Two Washrooms, Pantry and Separate Cooking area next to Military Hospital available for rent. Conveniently Situated very close to schools and hospitals. Monthly rental Rs 75,000/. Advance 6 months and security Deposit Rs 150,000. Rs 75,000.00 / Month.NO BROKERS PLEASE",Manning Town Flats - Stage III,2,2,"1,200 sqft"
296,Apartment for Rent at Bambalapitiya., 9 Jul  2:57 pm,"Colombo 4, Colombo","80,000",Apartment for Rent at Bambalapitiya. 3 Bedroom Unit in Good Condition at Bambalapitiya Flats.,"Bambalapitiya Flats, Bambalapitiya",3,3,"2,800 sqft"
297,Furnished Apartment Rent Colombo 6, 9 Jul  2:40 pm,"Colombo 6, Colombo","100,000",♤Fully Furnished Apartment For Rent ☆3 Bed Rooms.☆2 Bath Rooms.☆A/C +Hot Water.☆24rs Sequrity.☆1 Parking.☆Very Close To Pamankada Junction.,Colombo 6,3,2,"1,000 sqft"
298,Brand New Apartment for Rent - Col.6-Unfurnished (67), 9 Jul  2:14 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.IBC Rd, Colombo 06 - SL",3,2,"1,330 sqft"
299,3 Bed Room New Apartment in Colombo - 6,20 Jul  5:19 pm,"Colombo 6, Colombo","80,000",Brand new apartment off arpico super market wellawatta one car park and lift and 4th floor  land site 200m from gold road wellawatta,"52 , E S Fando mawatha Colombo 6",3,2,"1,260 sqft"
300,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
301,Brand New Apartment for Rent -Col.6-Unfurnished (66), 9 Jul 12:18 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.International Buddhist Center Road, Colombo .6 / SL",3,2,"1,330 sqft"
302,Apartment in Dehiwala, 9 Jul 12:03 pm,"Dehiwala, Colombo","150,000",Luxury Penthouse Apartments for Rent in DehiwalaTwo Bedrooms & Two BathroomsMaster Bedroom with Jacuzzi Wooden Floor Well Equipped Pantry with Hob / Oven / Microwave / Washing MachineHot Water24 Hours Security One Parking SpaceFully Air Conditioned Cable TV & WiFiBackup Generators 01 km to  Wellawattha Rent Rs 150000 Contact for more details,Sri Saranankara Road - Dehiwala,2,2,"1,420 sqft"
303,3BD Furnished Apartment for Rent in Mt.Laviniya., 9 Jul 11:07 am,"Mount Lavinia, Colombo","100,000",STRICTLY NO AGENTS/BROKERS!,"SIRIPALA ROAD ,MOUNT LAVINIYA.",3,3,"1,300 sqft"
304,Apartment for rent in Dehiwela, 9 Jul 10:46 am,"Dehiwala, Colombo","85,000","*** NO BROKERS*** Unfurnished Apartment For Rent.*** Sea view*** 2 Bed Rooms ( Fully air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking distance from Galle road.*** Prefer for a family or a Couple*** 4-month deposit *** HALF MONTH AGENT FEE",Dehiwela,2,2,900 sqft
305,Apartment for rent in Mount Lavinia, 9 Jul 10:45 am,"Mount Lavinia, Colombo","67,500","*** NO BROKERS*** Unfurnished Apartment For Rent.*** Sea view*** 2 Bed Rooms ( Fully air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking distance from Galle road.*** Only for Maldivians*** 4-month deposit *** HALF MONTH AGENT FEE",Mount lavinia,2,2,960 sqft
306,Brand New Apartment for Rent -Colombo.6-Unfurnished (70), 9 Jul  9:49 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.International Buddhist Center Rd, Colombo 06/  Sl",3,2,"1,330 sqft"
307,Brand New Apartment for Rent -Col.6-Unfurnished (68), 9 Jul  9:37 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","5/C- `36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,330 sqft"
308,Brand New Apartment for Rent -Col.6-Unfurnished (67), 9 Jul  9:37 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C- `36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,330 sqft"
309,Modern Apartment for Rent -Col.6-Fully furnished (66), 9 Jul  9:35 am,"Colombo 6, Colombo","130,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	5th Floor Apartment•	1,425 sqft•	Fully furnished","`36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,425 sqft"
310,Apartment for Rent - Colombo10, 9 Jul  8:48 am,"Colombo 10, Colombo","110,000","Apartment In Colombo10》》Foreigners are well Come》》☆Highly residential area ☆Good Neighbourhood☆Walking distance to INTERNATIONAL SCHOOL ,,,Supermarket restaurants Banks etc, ,",Colombo10,3,2,"1,500 sqft"
