,0,1,2,3,4,5,6,7
48,Office for Rent in Nugegoda (1270B/1 ), 3 Jun  3:00 pm,"Nugegoda, Colombo","150,000",Two story Building with six Bedrooms with four Bathrooms3200 sqft17.6 perchers,Office,(OFF PAGODA ROAD),"3,200 sqft"
49,Office Space for Rent in Nugegoda, 2 Jun  1:38 pm,"Nugegoda, Colombo","40,000","Separate Entrance 1st Floor500 sqftSpace with bath room facing Nugegoda Nawala Road, close to Open University, Nugegoda Junction. Ideal for office IT related business 6 Moths Advance",Office,"No. 176, Nawala Road, Nugegoda",500 sqft
50,Building for rent in Nugegoda Highlevel Road,13 Jun  6:22 pm,"Nugegoda, Colombo","200,000",2 storey building in heart of nugegoda in a well known commercial area.Fully Tiled.2 bathroomssingle phase electricity.,Building,"213/3,Highlevel Rd. Nugegoda.","1,700 sqft"
51,"Rent for Class Room, Seminar Room and Conference Romm",10 Jul 11:21 am,"Nugegoda, Colombo","3,000",Class room / Seminar Hall / Conference Room available for short term and long term rent with all facilities.,Building,"6/2, Pagoda Road, Nugegoda",500 sqft
52,Buildong For Rent - Nugegoda,28 Jun  2:51 pm,"Nugegoda, Colombo","300,000",Nugegoda 4000 sqft with car parking 10 300000.00 rental brand new building  4 rooms 4 Bathrooms,Building,Nugegoda,"4,000 sqft"
53,Commercial or Residence Building for Rent - Nugegoda,30 May  3:42 pm,"Nugegoda, Colombo","65,000","Newly built luxury three story building including with seperate warehouse for rent or lease, Near Sri Jayawardenepura Hospital Junction, Temple Road, Thalapathpitiya, Nugegoda. Detail of each floor - 1st floor  having 3 rooms with attached bathrooms, Pantry, Sitting , Dinning , TV lobby & Three balconies And 2nd floor having with 3 rooms with attached bathrooms , Pantry , Sitting , Dinning , TV Lobby and leisure deck with balconies. Ground floor having 2 rooms with attached bathrooms, big hall, pantry and back yard, suitable for multiple purpose either Residence , Office purpose, And available Warehouse / Storage, Parking available fot 4 vehicles. Separate Electricity and water bills for each floors and the warehouse. Each floor rent is Rs. 65,000 Per month and warehouse rent Rs. 30,000",Building,"5,000 sqft",
54,Class / Seminar Room available for rent with all facilities. Nugegoda,12 Jul  3:18 pm,"Nugegoda, Colombo","3,000",*Special Discount for long-term program*Attractive reasonable price rates* Fully air-conditioned* Multimedia Facilities* Visitor space and seating facilities* Dining room facilities* Washroom *can be used for corporate training programmes Tuition Classes/ HND/ Under Graduate/ post graduate and arrange special training programs ,Building,"6/2, Pagoda Road, Nugegoda",500 sqft
55,Building for Rent - Nugegoda,28 Jun  2:51 pm,"Nugegoda, Colombo","150,000",high level road delkanada nugegoda 2storeyed building  ground floor only 5 car parking suitable for office warehouse,Building,delkanada nugegoda,240 sqft
56,Commercial Office for Rent Facing High Level Road Nugegoda,14 Jul  2:18 pm,"Nugegoda, Colombo","150,000",2000 sq ft Commercial Office for rent facing high level road at Gamsabha Junction.Just opposite  building to Keels Super market.,Office,"292,High Level road,Gamsabha Junction,Nugegoda","2,000 sqft"
57,Shop for Rent (Commercial Property) - Nugegoda,19 Jul  8:35 am,"Nugegoda, Colombo","160,000","Commercial property for rent in Nugegoda, Old Kesbewa Raod. Ideal for a Showroom, Clothing Store, Grocery shop or for a Hotel 24x7 ( Current Lessee - Milano Hotel ) With or without furniture and fittings. 1500+ Squat feet Expecting 1.5 million advance for two to four year agreement. Monthly rent 160,000/=",Shop,"1,500 sqft",
58,"Office Space Rent in Nugegoda, Elbert Perera Rd.",27 May 10:44 am,"Nugegoda, Colombo","88,000",Office Space Rent at Nugegoda. Elbert Perera Road. 50 meters to Nawala Main Rd,Office,"Nugegoda, Elbert Perera Road.","1,150 sqft"
59,Building for Rent 18 Rooms - Nugegoda,28 Jun  2:52 pm,"Nugegoda, Colombo","400,000",Nugegoda 8000 sqft 17 Bedrooms brand new building office & store 20 Feet Container parking 400000.00 6 Months advance 20 parking,Building,Mugegoda,"8,000 sqft"
60,Office Space for Rent in Udahamulla,20 Jul 11:08 am,"Nugegoda, Colombo","30,000",Facing 119 Maharagama - Nugegoda main road.Separate Water & Electricity.With Air Condition & Glass door.,Office,"No: 437, Old Kottawa Road, Udahamulla, Nugegoda.",250 sqft
61,4000 Sqft Commercial Property for Rent in Nugegoda,24 May  1:51 am,"Nugegoda, Colombo","200,000",• Our Reference No LC 699( Please quote this reference number when inquiring),Office,"Chappel Lane, Nugegoda","4,000 sqft"
62,හයිලෙවල් ප්ලාසාහි අගනා ව්‍යාපාරික ස්ථානයක් විකීණීමට ඇත - නුගේගොඩ, 6 Jun 12:00 pm,"Nugegoda, Colombo","4,500,000",වර්ග අඩි 300ක කඩ කාමරයක් විකිණීමට ඇත. කාර්යාලයක් හෝ කඩ කාමරයක් ලෙසද පාවිච්චි කර හැක.විදුලිය ඇත.පාර්කින් ඇත.පැමිණ බලා මිල ගණන් සාකච්චා කර ගත හැක.,Office,"No.31,High level Plaza, Delkanda, Nugegoda",300 sqft
63,Shop for Rent in Nugegoda,30 Jun  9:40 am,"Nugegoda, Colombo","75,000",නුගේගොඩ ප්‍රදේශයේ ගොඩනැගිල්ලක් කුලියට ================================,Building,"No.08, Old Kesbewa Road, Gangodawila, Nugegoda","1,000 sqft"
64,Office Space in Nugegoda for Rent,12 Jul  9:19 am,"Nugegoda, Colombo","30,000","2nd Floor SectionNugegoda, Embuldeniya, Facing Madiwela Rd.300 SqftFully Tiled FloorBathroomSuitable for a Office / Computer Repair Center / Store etc.Nearby places:Commercial Bank, Peoples Bank, Sampath Bank, Ceylinco Insurance, Cargills Food City, Keells Super,  Udahamulla Bus Depot, International Schools.Rs. 30,000/= per monthRefundable Deposit (05 months) required(Negotiable) For More Info, Contact : 	Ishara Gunasekara (Owner)",Office,Nugegoda,"1,000 sqft"
